,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
1411437,A1DURK17MGKBEB,B004JHYTH0,Ben Wasden,"[3, 8]","Yeah, I know that Husk doesn't come out on DVD for another month, but I watched tonight on the SyFy Channel, so I'm reviewing it now. Husk is a killer scarecrow movie that is derivative of other killer scarecrow movies. It's also derivative of the Texas Chainsaw Massacre, in that a group of friends get stranded and go searching for help. What they find is a creepy house with a dark secret. If you've seen a ton of horror movies like I have, then you've seen this plot, or some version of it, play out many times. Husk is rarely exciting and is often boring. The only time it's even remotely entertaining is when a scarecrow is onscreen and that isn't as often as you'd think. Can anyone make a fun horror movie any more? And how could I possibly like a movie that has one character playing chess during a crisis. And the ending is rushed. Oh, for that I guess I should be grateful.",2,Not The Best Killer Scarecrow Movie,1296864000,"02 5, 2011",2011,884,"['Yeah', 'know', 'Husk', ""n't"", 'come', 'out', 'DVD', 'month', 'watched', 'tonight', 'SyFy', 'Channel', ""'m"", 'reviewing', 'now', 'Husk', 'killer', 'scarecrow', 'movie', 'derivative', 'other', 'killer', 'scarecrow', 'movies', 'also', 'derivative', 'Texas', 'Chainsaw', 'Massacre', 'group', 'friends', 'get', 'stranded', 'go', 'searching', 'help', 'What', 'find', 'creepy', 'house', 'dark', 'secret', ""'ve"", 'seen', 'ton', 'horror', 'movies', 'have', 'then', ""'ve"", 'seen', 'plot', 'version', 'play', 'out', 'many', 'times', 'Husk', 'rarely', 'exciting', 'often', 'boring', 'only', 'time', 'even', 'remotely', 'entertaining', 'when', 'scarecrow', 'onscreen', ""n't"", 'as', 'often', ""'d"", 'think', 'Can', 'anyone', 'make', 'fun', 'horror', 'movie', 'more', 'how', 'could', 'possibly', 'movie', 'one', 'character', 'playing', 'chess', 'crisis', 'ending', 'rushed', 'Oh', 'guess', 'should', 'be', 'grateful']",Husk
1411438,AIMR915K4YCN,B004JHYTH0,"Bindy Sue Frnknschtein ""bigfootsalienbaby""","[0, 0]","HUSK is a supernatural chiller along the lines of SCARECROWS or DEAD BIRDS. A group of five friends has an accident after hitting a murder of crows, winding up stranded by a cornfield. One of them disappears, causing the others to search the farm. Of course, horror ensues when the kids fall prey to the eeevil force that ""stalks"" them. As a killer-scarecrow spooker, HUSK is pretty good, providing plenty of creeping dread. It gets rather tedious when the characters run back and forth between the corn and the farmhouse several times. Still, there's enough going on to save HUSK from mediocrity. Check it out...",4,"All Together Now: ""Don't Go In The Cornfield!""...",1301788800,"04 3, 2011",2011,613,"['HUSK', 'supernatural', 'chiller', 'lines', 'SCARECROWS', 'DEAD', 'BIRDS', 'A', 'group', 'five', 'friends', 'accident', 'hitting', 'murder', 'crows', 'winding', 'up', 'stranded', 'cornfield', 'One', 'disappears', 'causing', 'others', 'search', 'farm', 'course', 'horror', 'ensues', 'when', 'kids', 'fall', 'prey', 'eeevil', 'force', 'stalks', 'killer-scarecrow', 'spooker', 'HUSK', 'pretty', 'good', 'providing', 'plenty', 'creeping', 'dread', 'rather', 'tedious', 'when', 'characters', 'run', 'back', 'forth', 'corn', 'farmhouse', 'several', 'times', 'Still', 'enough', 'going', 'save', 'HUSK', 'mediocrity', 'Check', 'out']",Husk
1411439,A1KFWSYZIOBI3Y,B004JHYTH0,"DaRRen ""Darren""","[3, 5]","I have noticed that fans of this film cannot live with disagreement. They trash negative reviews of this movie. If it is such a good film, you should not worry about what others think. Also, it is ok to disagree.I like watching horror films, but this one never really pulled me in. The major problem with the film has been expressed in other reviews. It does not do much at all in terms of plot development. Instead, within a few minutes, the main story has already exploded -- the slasher scarecrow is already stalking.The production quality was pretty good. The film is very watchable from a visual perspective. The acting is ordinary. But the plot is basically nonexistent. To make matters worse, it starts the way so many other horror films begin. A group of young white kids are in a car, and the driver isn't really paying attention to the road. They soon have an accident. No one is injured, but they will now be stalked by something horrific. Even with that well worn plot, there was some room for a story to evolve. It never does in a way that is satisfactory. One member of the group can see spirits, and we get details from him, but why he can see spirits remains unexplained! That was a bizarre omission.Final word:: If you're looking for mindless slasher fun - this will work for you. That's not how the movie is marketed, however. If you want something more interesting, then you should definitely avoid it. That's my honest opinion. I am sure some people will find this review helpful.",2,It is OK to Disagree: I Did Not Like This Film,1341187200,"07 2, 2012",2012,1500,"['have', 'noticed', 'fans', 'film', 'can', 'not', 'live', 'disagreement', 'trash', 'negative', 'reviews', 'movie', 'such', 'good', 'film', 'should', 'not', 'worry', 'what', 'others', 'think', 'Also', 'ok', 'disagree.I', 'watching', 'horror', 'films', 'one', 'never', 'really', 'pulled', 'major', 'problem', 'film', 'been', 'expressed', 'other', 'reviews', 'not', 'do', 'much', 'terms', 'plot', 'development', 'Instead', 'few', 'minutes', 'main', 'story', 'already', 'exploded', 'slasher', 'scarecrow', 'already', 'stalking.The', 'production', 'quality', 'was', 'pretty', 'good', 'film', 'very', 'watchable', 'visual', 'perspective', 'acting', 'ordinary', 'plot', 'basically', 'nonexistent', 'make', 'matters', 'worse', 'way', 'so', 'many', 'other', 'horror', 'films', 'begin', 'group', 'young', 'white', 'kids', 'are', 'car', 'driver', ""n't"", 'really', 'paying', 'attention', 'road', 'soon', 'have', 'accident', 'one', 'injured', 'will', 'now', 'be', 'stalked', 'something', 'horrific', 'Even', 'well', 'worn', 'plot', 'was', 'room', 'story', 'evolve', 'never', 'way', 'satisfactory', 'One', 'member', 'group', 'can', 'see', 'spirits', 'get', 'details', 'why', 'can', 'see', 'spirits', 'remains', 'unexplained', 'was', 'bizarre', 'omission.Final', 'word', ""'re"", 'looking', 'mindless', 'slasher', 'fun', 'will', 'work', 'not', 'how', 'movie', 'marketed', 'however', 'want', 'something', 'more', 'interesting', 'then', 'should', 'definitely', 'avoid', 'honest', 'opinion', 'am', 'sure', 'people', 'will', 'find', 'review', 'helpful']",Husk
1411440,A34IBXM7E8CPWE,B004JHYTH0,David Girod,"[7, 11]","""Husk"" was almost a perfect storm for me when it comes to a horror film:1. I love ""rural"" horror films. From Crystal Lake to Gatlin, Nebraska, films set in deserted, desolate areas.2. Scarecrows - From ""Dark Night of the Scarecrow"" to ""Scarecrows"" to the opening of ""Jeepers Creepers 2"", I've always been fond and frightened of these cornfield denizens.3. Basic Premise - One of the things I hated about 1990's horror films through today, is the need for ""plot"" or complicated stories. Who needs it? Give me a bunch of people stuck somewhere with something trying to kill them.4. Good F/X - And when I say good F/X, I mean the Tom Savini type of laytex meets red corn syrup type of effects. CGI has ruined many b-movies, often coming off worse than seeing a guy in a rubber suit with a zipper up the back.""Husk"" does a great job in all of these departments. The setting is a simply run down farmhouse in the middle of a giant corn field. Of course the corn field is populated by plenty of creepy scarecrows, and you can't get a more simplistic plot than five people driving to a lake for a weekend getaway, and getting stuck in this middle-of-nowhere scarecrow infested haunted farm fighting for their lives. While not a gorefest by any stretch, ""Husk"" does utilize good old fashioned F/X when it comes a few nasty scenes. And whoever created the look of the scarecrows definately earned their paychecks as the things are serious nightmare fuel. The only drawback for me was the ambiguous ending.That said, if you are a fan of fun little b-movie horror films, you'll enjoy ""Husk"". It's nice to know they are still making fun little chillers like this.",4,I Love This Type of Horror Movie,1298592000,"02 25, 2011",2011,1651,"['Husk', 'was', 'almost', 'perfect', 'storm', 'when', 'horror', 'film:1', 'love', 'rural', 'horror', 'films', 'Crystal', 'Lake', 'Gatlin', 'Nebraska', 'films', 'set', 'deserted', 'desolate', 'areas.2', 'Scarecrows', 'Dark', 'Night', 'Scarecrow', 'Scarecrows', 'opening', 'Jeepers', 'Creepers', '2', ""'ve"", 'always', 'been', 'fond', 'frightened', 'cornfield', 'denizens.3', 'Basic', 'Premise', 'One', 'things', 'hated', '1990', 'horror', 'films', 'today', 'need', 'plot', 'complicated', 'stories', 'Who', 'Give', 'bunch', 'people', 'stuck', 'somewhere', 'something', 'trying', 'kill', 'them.4', 'Good', 'F/X', 'when', 'say', 'good', 'F/X', 'mean', 'Tom', 'Savini', 'type', 'laytex', 'meets', 'red', 'corn', 'syrup', 'type', 'effects', 'CGI', 'ruined', 'many', 'b-movies', 'often', 'coming', 'off', 'worse', 'seeing', 'guy', 'rubber', 'suit', 'zipper', 'up', 'back', 'Husk', 'great', 'job', 'departments', 'setting', 'simply', 'run', 'down', 'farmhouse', 'middle', 'giant', 'corn', 'field', 'course', 'corn', 'field', 'populated', 'plenty', 'creepy', 'scarecrows', 'ca', ""n't"", 'get', 'more', 'simplistic', 'plot', 'five', 'people', 'driving', 'lake', 'weekend', 'getaway', 'getting', 'stuck', 'middle-of-nowhere', 'scarecrow', 'infested', 'haunted', 'farm', 'fighting', 'lives', 'not', 'gorefest', 'stretch', 'Husk', 'utilize', 'good', 'old', 'fashioned', 'F/X', 'when', 'few', 'nasty', 'scenes', 'created', 'look', 'scarecrows', 'definately', 'earned', 'paychecks', 'things', 'are', 'serious', 'nightmare', 'fuel', 'only', 'drawback', 'was', 'ambiguous', 'ending.That', 'said', 'are', 'fan', 'fun', 'little', 'b-movie', 'horror', 'films', ""'ll"", 'enjoy', 'Husk', 'nice', 'know', 'are', 'still', 'making', 'fun', 'little', 'chillers']",Husk
1411441,A1MECEHZHFE5PT,B004JHYTH0,"Dayna Newman ""Slasher Diva""","[9, 10]","Husk was an enjoyable and original film.Call it Night of The Living Scarecrows if you will.There are some flashback scenes that explain why and how the events are taking place.The explanation was no big revelation or anything groundbreaking but other than that it was fun and original.If you like the idea of Zombie Scarecrows with nails hammered through their fingers as a weapon then you will like this.Even though there wasn't non stop action I was still entertained,the acting was top notch and the story pulled me in.There were a few genuine scares as well,It had a very creepy somewhat old school feel to it.There isn't any gore to speak of, but there is quite a bit of blood and slaughtering going on.That said, most of the gruesome details are left off camera and to your imagination.I liked it and thought it better than I expected.I wasn't fond of the abrupt ending but all in all a very good effort for this killer scarecrow flick.",5,Creamed By The Corn,1301443200,"03 30, 2011",2011,942,"['Husk', 'was', 'enjoyable', 'original', 'film.Call', 'Night', 'Living', 'Scarecrows', 'are', 'flashback', 'scenes', 'explain', 'why', 'how', 'events', 'are', 'taking', 'place.The', 'explanation', 'was', 'big', 'revelation', 'anything', 'groundbreaking', 'other', 'was', 'fun', 'original.If', 'idea', 'Zombie', 'Scarecrows', 'nails', 'hammered', 'fingers', 'weapon', 'then', 'will', 'like', 'this.Even', 'was', ""n't"", 'non', 'stop', 'action', 'was', 'still', 'entertained', 'acting', 'was', 'top', 'notch', 'story', 'pulled', 'were', 'few', 'genuine', 'scares', 'as', 'well', 'had', 'very', 'creepy', 'somewhat', 'old', 'school', 'feel', 'it.There', ""n't"", 'gore', 'speak', 'quite', 'bit', 'blood', 'slaughtering', 'going', 'on.That', 'said', 'most', 'gruesome', 'details', 'are', 'left', 'off', 'camera', 'imagination.I', 'liked', 'thought', 'better', 'expected.I', 'was', ""n't"", 'fond', 'abrupt', 'ending', 'very', 'good', 'effort', 'killer', 'scarecrow', 'flick']",Husk
1411442,A3T4Y4DZENISNN,B004JHYTH0,Dee Carter,"[0, 1]",Both my teenage daughter and I enjoyed this movie so much so we watched it twice! Suspenseful with a good plot and explanation on how the scarecrows came back to life.,4,Really Good!,1379030400,"09 13, 2013",2013,167,"['teenage', 'daughter', 'enjoyed', 'movie', 'so', 'much', 'watched', 'twice', 'Suspenseful', 'good', 'plot', 'explanation', 'how', 'scarecrows', 'came', 'back', 'life']",Husk
1411443,AWKRTLXGSNRES,B004JHYTH0,"Donald C. Hagy ""DHagy &#34;movie goer&#34;""","[1, 2]","WOW!  Was I ever surprised by this one!  I'll start by saying that I HATE scarecrows--always have; always will.  And when a group of teens wreck because their car is ""attacked"" by crows, they learn to hate them as well.  What sets ""Husk"" apart from many movies of its genre is the direction, pacing, and acting--all of which are exceptional.  The viewing audience isn't bored to death with some hackneyed back-story of a legend, and you don't have to endure yet another remake of ""Children of the Corn.""  The scares happen in daylight, as well as darkness, and there's just a sinister air about this movie.If more movie makers would just realize it doesn't take that much to scare the dickens out of people AND if you've got a script that's pretty tight, you'll have yourself a decent movie.  I'm disappointed the movie did not receive any wider distribution, but I'm sure that's because of its pre-judged worth.""Husk"" gave me the willies and makes my viewing of all those other pieces of crap worth it because I finally found a true diamond in the rough.  Very highly recommended.",4,There's Something in the Corn Besides Crows,1312934400,"08 10, 2011",2011,1081,"['WOW', 'Was', 'ever', 'surprised', 'one', ""'ll"", 'start', 'saying', 'HATE', 'scarecrows', 'always', 'have', 'always', 'will', 'when', 'group', 'teens', 'wreck', 'car', 'attacked', 'crows', 'learn', 'hate', 'as', 'well', 'What', 'Husk', 'apart', 'many', 'movies', 'genre', 'direction', 'pacing', 'acting', 'are', 'exceptional', 'viewing', 'audience', ""n't"", 'bored', 'death', 'hackneyed', 'back-story', 'legend', 'do', ""n't"", 'have', 'endure', 'yet', 'remake', 'Children', 'Corn', 'scares', 'happen', 'daylight', 'as', 'well', 'darkness', 'just', 'sinister', 'air', 'movie.If', 'more', 'movie', 'makers', 'would', 'just', 'realize', ""n't"", 'take', 'that', 'much', 'scare', 'dickens', 'people', ""'ve"", 'got', 'script', 'pretty', 'tight', ""'ll"", 'have', 'decent', 'movie', ""'m"", 'disappointed', 'movie', 'did', 'not', 'receive', 'wider', 'distribution', ""'m"", 'sure', 'pre-judged', 'worth', 'Husk', 'gave', 'willies', 'viewing', 'other', 'pieces', 'crap', 'finally', 'found', 'true', 'diamond', 'rough', 'Very', 'highly', 'recommended']",Husk
1411444,A29TKSIWA3JKF3,B004JHYTH0,Einsatz,"[2, 4]","This is exactly why you should watch the road while driving.It's surprising how quickly a simple corn field can turn malevolent.  And as someone who has run through a corn field, trust me, it hurts!I loved this movie, it's very basic.  Most of the `scares' are of the `jump' variety based on reflex and surprise rather than sheer horror.  But they still work.  I also liked that they managed to keep enough people around so you cared what happened to them (that's a key element most horror films, bent on a high body count, forget).  I was completely surprised at how much I liked this movie.  It's a keeper!",5,I also love corn!,1302739200,"04 14, 2011",2011,608,"['exactly', 'why', 'should', 'watch', 'road', 'driving.It', 'surprising', 'how', 'quickly', 'simple', 'corn', 'field', 'can', 'turn', 'malevolent', 'someone', 'who', 'run', 'corn', 'field', 'trust', 'loved', 'movie', 'very', 'basic', 'Most', 'scares', 'are', 'jump', 'variety', 'based', 'reflex', 'surprise', 'rather', 'sheer', 'horror', 'still', 'work', 'also', 'liked', 'managed', 'keep', 'enough', 'people', 'cared', 'what', 'happened', 'key', 'element', 'most', 'horror', 'films', 'bent', 'high', 'body', 'count', 'forget', 'was', 'completely', 'surprised', 'how', 'much', 'liked', 'movie', 'keeper']",Husk
1411445,A2ZB8B7VQONZA6,B004JHYTH0,"fmwaalex ""fmwaalex""","[0, 0]","HUSKThis film was released as part of the After Dark Originals series and in my opinion is one of the better ones. I own and have seen all of them thus far and rank this one among the top. I have always liked these scarecrow horror movies, even the really bad ones [Dark Harvest 2, here's looking at you]. This one though is actually good and enjoyable although there are some flaws. Still it is a recommendable movie especially since it has a Twilight Zone like feel, which makes sense since it was once a short film.Five friends are taking a trip one weekend traveling through Nebraska, four guys and one girl. Everything is fine until crazy crows attack the car and force them off of the road. Naturally they land next to a crazy cornfield with a spooky house in the middle of it. So being that they are young and stupid they make the choice to go to the house to get help instead of staying on the road. So has they make their way one by one after others don't return they realize something may be out there with them.I am not sure exactly where I would rank this among other scarecrow movies but it would be towards the top. It would also be among the top in the After Dark Originals, I need to finish rewatching them to actually put them in an order. Anyway I liked the way they played this flick out as it built up enough tension. The scarecrow costume looked very cool especially for a low budget film, and they make for good horror movie villains. The actors were good here although the characters were not developed enough, well at least some. But this is a horror film and you do need bodies but over all they did a good job.Writer/director Brett Simmons did a good job with this film and turning it into a feature film. During the commentary you learn that this was a short film at first and he used that to get funding for the feature length version. It makes sense that it was a short as I mentioned earlier because it felt at times like an anthology show film like Twilight Zone or something. Also at times it felt like a TV movie but that doesn't take away much from it. It is still creepy enough to hold up plus the scarecrows look cool.Now I am still not sure how I feel about the back-story here and why the scarecrows do what they do. At times it is cool but then at others it kinda takes away from it. I would have preferred that it was just a straight scarecrow flick with no explanation of why they are alive. But I think the ending made up for everything since I thought it was cool and creepy. Also I like the kills in this movie and ""Jaws"" like feeling of the cornfield. What I mean by that is much like the shark in the water the scarecrows seem to lurk just outside of reach. When you watch this you will see what I mean, I don't want to give it away. This was a good movie that I would recommend to any horror fan out there. The DVD comes with a good behind the scenes making of but it is the commentary that I highly recommend. It features Writer/Director Brett Simmons and the main actors giving some good insight into this flick. If you are wanting to see this After Dark series then this should be high on your list.",5,ONE OF THE BETTER A.D.O. FLICKS,1366848000,"04 25, 2013",2013,3149,"['HUSKThis', 'film', 'was', 'released', 'part', 'Dark', 'Originals', 'series', 'opinion', 'one', 'better', 'ones', 'own', 'have', 'seen', 'thus', 'far', 'rank', 'one', 'top', 'have', 'always', 'liked', 'scarecrow', 'horror', 'movies', 'even', 'really', 'bad', 'ones', '[', 'Dark', 'Harvest', '2', 'here', 'looking', ']', 'one', 'though', 'actually', 'good', 'enjoyable', 'are', 'flaws', 'Still', 'recommendable', 'movie', 'especially', 'Twilight', 'Zone', 'feel', 'sense', 'was', 'once', 'short', 'film.Five', 'friends', 'are', 'taking', 'trip', 'one', 'weekend', 'traveling', 'Nebraska', 'four', 'guys', 'one', 'girl', 'Everything', 'fine', 'crazy', 'crows', 'attack', 'car', 'force', 'road', 'Naturally', 'land', 'next', 'crazy', 'cornfield', 'spooky', 'house', 'middle', 'So', 'being', 'are', 'young', 'stupid', 'make', 'choice', 'go', 'house', 'get', 'help', 'instead', 'staying', 'road', 'So', 'make', 'way', 'one', 'one', 'others', 'do', ""n't"", 'return', 'realize', 'something', 'may', 'be', 'there', 'them.I', 'am', 'not', 'sure', 'exactly', 'where', 'would', 'rank', 'other', 'scarecrow', 'movies', 'would', 'be', 'top', 'would', 'also', 'be', 'top', 'Dark', 'Originals', 'need', 'finish', 'rewatching', 'actually', 'put', 'order', 'Anyway', 'liked', 'way', 'played', 'flick', 'out', 'up', 'enough', 'tension', 'scarecrow', 'costume', 'looked', 'very', 'cool', 'especially', 'low', 'budget', 'film', 'make', 'good', 'horror', 'movie', 'villains', 'actors', 'were', 'good', 'here', 'characters', 'were', 'not', 'developed', 'enough', 'well', 'least', 'horror', 'film', 'do', 'need', 'bodies', 'did', 'good', 'job.Writer/director', 'Brett', 'Simmons', 'did', 'good', 'job', 'film', 'turning', 'feature', 'film', 'commentary', 'learn', 'was', 'short', 'film', 'first', 'used', 'get', 'funding', 'feature', 'length', 'version', 'sense', 'was', 'short', 'mentioned', 'earlier', 'felt', 'times', 'anthology', 'show', 'film', 'Twilight', 'Zone', 'something', 'Also', 'times', 'felt', 'TV', 'movie', ""n't"", 'take', 'away', 'much', 'still', 'creepy', 'enough', 'hold', 'up', 'scarecrows', 'look', 'cool.Now', 'am', 'still', 'not', 'sure', 'how', 'feel', 'back-story', 'here', 'why', 'scarecrows', 'do', 'what', 'do', 'times', 'cool', 'then', 'others', 'kinda', 'away', 'would', 'have', 'preferred', 'was', 'just', 'straight', 'scarecrow', 'flick', 'explanation', 'why', 'are', 'alive', 'think', 'ending', 'made', 'up', 'everything', 'thought', 'was', 'cool', 'creepy', 'Also', 'like', 'kills', 'movie', 'Jaws', 'feeling', 'cornfield', 'What', 'mean', 'much', 'shark', 'water', 'scarecrows', 'seem', 'lurk', 'just', 'reach', 'When', 'watch', 'will', 'see', 'what', 'mean', 'do', ""n't"", 'want', 'give', 'away', 'was', 'good', 'movie', 'would', 'recommend', 'horror', 'fan', 'there', 'DVD', 'good', 'scenes', 'making', 'commentary', 'highly', 'recommend', 'Writer/Director', 'Brett', 'Simmons', 'main', 'actors', 'giving', 'good', 'insight', 'flick', 'are', 'wanting', 'see', 'Dark', 'series', 'then', 'should', 'be', 'high', 'list']",Husk
1411446,AAU5MAMZRRR80,B004JHYTH0,John Milton,"[0, 0]","In horror movies, there are certain things that are just inherently frightening. Clowns. Puppets. Demonic children... and what we have here, Scarecrows. Sack-faced killers with various sharp farming implements are scary... FACT. Loaded with man-flu and with the missus out for the night, I was left to entertain myself and discovered 2011's Husk on my TV movies on demand service.The synopsis offered for this film seemed quite formulaic but I would suggest to you that Husk is a little gem of a movie. It has been criticised for being simply another shoddy stabby scarecrow movie but I enjoyed this. The plot was in place (albeit fairly obvious), the characters were par for the course for a movie of this nature and the special effects were excellent; especially when factoring in the movie's reported sub $10,000 budget. The acting wasn't superb but didn't have to be; the film's storyline carries the actors along nicely. Importantly, the frights were most definitely there.There are some genuinely creepy moments among the cornfields and Director Brett Simmons builds suspense and tension at the appropriate moments. The blood, gore and violence employed warrants an 18 rating in the UK, a veritable breath of fresh air when you consider the glut of horror movies that tone down the gore factor in order to achieve a lower certification and garner further revenue from potential sales and cinema attendance.Comparisons with the likes of Dark Night of The Scarecrow, Jeepers Creepers, Texas Chainsaw Massacre and Children of the Corn are obvious but this is a horror movie and certain archetypes are pervasive throughout the genre and I am of the opinion that Husk is a competent and enjoyable movie in its own right.",4,Some things are bound to scare...,1352505600,"11 10, 2012",2012,1721,"['horror', 'movies', 'are', 'certain', 'things', 'are', 'just', 'inherently', 'frightening', 'Clowns', 'Puppets', 'Demonic', 'children', 'what', 'have', 'here', 'Scarecrows', 'Sack-faced', 'killers', 'various', 'sharp', 'farming', 'implements', 'are', 'scary', 'FACT', 'Loaded', 'man-flu', 'missus', 'night', 'was', 'left', 'entertain', 'discovered', '2011', 'Husk', 'TV', 'movies', 'demand', 'service.The', 'synopsis', 'offered', 'film', 'seemed', 'quite', 'formulaic', 'would', 'suggest', 'Husk', 'little', 'gem', 'movie', 'been', 'criticised', 'being', 'simply', 'shoddy', 'stabby', 'scarecrow', 'movie', 'enjoyed', 'plot', 'was', 'place', 'fairly', 'obvious', 'characters', 'were', 'par', 'course', 'movie', 'nature', 'special', 'effects', 'were', 'excellent', 'especially', 'when', 'factoring', 'movie', 'reported', 'sub', '10,000', 'budget', 'acting', 'was', ""n't"", 'superb', 'did', ""n't"", 'have', 'be', 'film', 'storyline', 'actors', 'nicely', 'Importantly', 'frights', 'were', 'most', 'definitely', 'are', 'genuinely', 'creepy', 'moments', 'cornfields', 'Director', 'Brett', 'Simmons', 'suspense', 'tension', 'appropriate', 'moments', 'blood', 'gore', 'violence', 'employed', 'warrants', '18', 'rating', 'UK', 'veritable', 'breath', 'fresh', 'air', 'when', 'consider', 'glut', 'horror', 'movies', 'tone', 'down', 'gore', 'factor', 'order', 'achieve', 'lower', 'certification', 'garner', 'further', 'revenue', 'potential', 'sales', 'cinema', 'attendance.Comparisons', 'likes', 'Dark', 'Night', 'Scarecrow', 'Jeepers', 'Creepers', 'Texas', 'Chainsaw', 'Massacre', 'Children', 'Corn', 'are', 'obvious', 'horror', 'movie', 'certain', 'archetypes', 'are', 'pervasive', 'genre', 'am', 'opinion', 'Husk', 'competent', 'enjoyable', 'movie', 'own', 'right']",Husk
