,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
673781,ADMZ2ZFULWY34,B00005Q4DR,Chuck Steak,"[0, 2]","EXCELLENT STAND UP COMEDY. IT JUST GOES TO SHOW THAT RICHARD PRYOR,ALONG WITH GEORGE CARLIN,WERE COMEDIC GENIUSES. I DONT WANT TO GIVE UP ANY SPOILERS SO I WILL JUST SAY THAT THIS DVD IS SIDE SPLITTING FUNNY FROM START TO FINISH.I PESONALY LIKE ALL OF PRYORS MATERIAL BUT THIS IS UP THERE WITH THE BEST.",5,FUNNY FUNNY FUNNY,1370304000,"06 4, 2013",2013,303,"['EXCELLENT', 'STAND', 'UP', 'COMEDY', 'IT', 'JUST', 'GOES', 'TO', 'SHOW', 'THAT', 'RICHARD', 'PRYOR', 'ALONG', 'WITH', 'GEORGE', 'CARLIN', 'WERE', 'COMEDIC', 'GENIUSES', 'DONT', 'WANT', 'TO', 'GIVE', 'UP', 'ANY', 'SPOILERS', 'SO', 'WILL', 'JUST', 'SAY', 'THIS', 'DVD', 'IS', 'SIDE', 'SPLITTING', 'FUNNY', 'FROM', 'START', 'TO', 'FINISH.I', 'PESONALY', 'LIKE', 'ALL', 'OF', 'PRYORS', 'MATERIAL', 'BUT', 'THIS', 'THERE', 'WITH', 'THE', 'BEST']",N/A
673782,A2VX3NJN5BP71A,B00005Q4DR,"D. Junius ""djunius2""","[2, 2]","If the CD ""Evolution/Revolution"" gets 5 stars, why does this film get only 3.5? Yes, it's not as polished as his late 70s-early 80s concert movies, but this was done shortly after the phase where Pryor was transforming beyond a Bill Cosby-type comedian and had spent time with Berkeley radicals after re-evaluating where his comedic heart lay.  (George Carlin went through the same kind of soul searching around the same time.)  This is as brilliant as the ""Wattstax"" monologues, and the final Wino-Junkie part shows what a great actor Pryor could be.  Check out [...] and see if it's available...support the site, and get it new for $10! If you appreciate Pryor's work, this film is a revelation, and since there's not a ton of earlier (pre-1975) filmed stand-up/or TV shots of his released out there (see the Flip Wilson DVDs and the Merv Griffin 40 People DVDs, for example), this is a great find!",5,Evolution/Revolution caught on film...,1215734400,"07 11, 2008",2008,900,"['CD', 'Evolution/Revolution', '5', 'stars', 'why', 'film', 'get', 'only', '3.5', 'Yes', 'not', 'as', 'polished', 'late', '70s-early', '80s', 'concert', 'movies', 'was', 'done', 'shortly', 'phase', 'where', 'Pryor', 'was', 'transforming', 'Bill', 'Cosby-type', 'comedian', 'had', 'spent', 'time', 'Berkeley', 'radicals', 're-evaluating', 'where', 'comedic', 'heart', 'lay', 'George', 'Carlin', 'went', 'same', 'kind', 'soul', 'searching', 'same', 'time', 'as', 'brilliant', 'Wattstax', 'monologues', 'final', 'Wino-Junkie', 'part', 'what', 'great', 'actor', 'Pryor', 'could', 'be', 'Check', 'out', '[', ']', 'see', 'available', 'support', 'site', 'get', 'new', '10', 'appreciate', 'Pryor', 'work', 'film', 'revelation', 'not', 'ton', 'earlier', 'pre-1975', 'filmed', 'stand-up/or', 'TV', 'shots', 'released', 'out', 'there', 'see', 'Flip', 'Wilson', 'DVDs', 'Merv', 'Griffin', '40', 'People', 'DVDs', 'example', 'great', 'find']",N/A
673783,A2NIQDDCSZD5GI,B00005Q4DR,"Hillari Hunter ""Westside Tomboy""","[5, 6]","There is a long sequence where Pryor plays two roles: one of a wino and one of a junkie.  It starts off very funny, but then Pryor gets deep into the psyches of these damaged people, and it is heartbreaking.  The piece turns into a brilliant piece of theater.  Yes, there are more misses than hits in this 1971 performance, but there is no mistaking what a genius Pryor is.",5,Early Genius,1130457600,"10 28, 2005",2005,373,"['long', 'sequence', 'where', 'Pryor', 'two', 'roles', 'one', 'wino', 'one', 'junkie', 'very', 'funny', 'then', 'Pryor', 'deep', 'psyches', 'damaged', 'people', 'heartbreaking', 'piece', 'brilliant', 'piece', 'theater', 'Yes', 'are', 'more', 'misses', 'hits', '1971', 'performance', 'mistaking', 'what', 'genius', 'Pryor']",N/A
673784,A3ML3LY6557WAL,B00005Q4DR,John Safe,"[0, 0]","I always laugh at Richard Pryor, it's good to hear the foundations of many comics in this pioneers inflections, jokes and humor.",5,Funny,1378080000,"09 2, 2013",2013,128,"['always', 'laugh', 'Richard', 'Pryor', 'good', 'hear', 'foundations', 'many', 'comics', 'pioneers', 'inflections', 'jokes', 'humor']",N/A
673785,ADIRWDDV7RCOU,B00005Q4DR,lildee,"[0, 0]","Great dvd, great entertainment",5,Five Stars,1405036800,"07 11, 2014",2014,30,"['Great', 'dvd', 'great', 'entertainment']",N/A
673786,A19LTM75K6IB1F,B00005Q4DR,Loomai,"[0, 0]","He is the best comic since Flip Wilson.  You can watch the DVD anytime for none-stop laughs, he is too funny.",5,He is my favorite since Flip Wison,1399766400,"05 11, 2014",2014,109,"['best', 'comic', 'Flip', 'Wilson', 'can', 'watch', 'DVD', 'anytime', 'none-stop', 'laughs', 'too', 'funny']",N/A
673787,A29VIAU00NGBPM,B00005Q4DR,"L. Peters ""MuscleHead""","[3, 3]","The birth of a baby is a wonderful event, but it is something that I would rather not witness firsthand.  Live & Smoking is the birth of Richard Pryor.  I'm the first to argue that Pryor is the greatest, but this early performance is very hard to watch.  Pryor is obviously drunk or high, very nervous, and not funny at all.  The footage is ugly and between the low sound quality and Pryor's occasional incoherent rambling, thank heaven for subtitles.  This DVD is of interest to diehard Richard Pryor fans only.  It is amazing that he could take this seemingly terrible act and somehow refine it and polish it to grow into the star that we love.  To casual comedy fans Pryor says after the credits, ""I guess the [show] wasn't as funny as we hoped.""  Heed his warning and check out his other shows.",2,A star is born,1187481600,"08 19, 2007",2007,798,"['birth', 'baby', 'wonderful', 'event', 'something', 'would', 'rather', 'not', 'witness', 'firsthand', 'Live', 'Smoking', 'birth', 'Richard', 'Pryor', ""'m"", 'first', 'argue', 'Pryor', 'greatest', 'early', 'performance', 'very', 'hard', 'watch', 'Pryor', 'obviously', 'drunk', 'high', 'very', 'nervous', 'not', 'funny', 'footage', 'ugly', 'low', 'sound', 'quality', 'Pryor', 'occasional', 'incoherent', 'rambling', 'thank', 'heaven', 'subtitles', 'DVD', 'interest', 'diehard', 'Richard', 'Pryor', 'only', 'amazing', 'could', 'take', 'seemingly', 'terrible', 'act', 'somehow', 'refine', 'polish', 'grow', 'star', 'love', 'casual', 'comedy', 'fans', 'Pryor', 'credits', 'guess', '[', 'show', ']', 'was', ""n't"", 'as', 'funny', 'hoped', 'Heed', 'warning', 'check', 'out', 'other', 'shows']",N/A
673788,A257K87KQ1IP28,B00005Q4DR,"M. Buisman ""Martijn Buisman""","[2, 5]","If you aren't really into jokes about the difference between black/white, sex, drugs and how bad gays are this is not for you.I had seen other stuff by Pryor I always liked but this time I never once really laughed out loud. It was dissapointing, good thing he has so many other good stuff",2,just not really funny,1130457600,"10 28, 2005",2005,289,"['are', ""n't"", 'really', 'jokes', 'difference', 'black/white', 'sex', 'drugs', 'how', 'bad', 'gays', 'are', 'not', 'you.I', 'had', 'seen', 'other', 'stuff', 'Pryor', 'always', 'liked', 'time', 'never', 'once', 'really', 'laughed', 'out', 'loud', 'was', 'dissapointing', 'good', 'thing', 'so', 'many', 'other', 'good', 'stuff']",N/A
673789,A1OBFYAPA7LBIG,B00005Q4DR,N. Rodez,"[2, 2]","It was great to see how Richard did in his early days.  This was done before he was considered a ""top"" comedian.  He wasn't as sophisticated and polished, but he was still funny.  I loved seeing this and I love owning it!",5,Awesome!,1265155200,"02 3, 2010",2010,221,"['was', 'great', 'see', 'how', 'Richard', 'did', 'early', 'days', 'was', 'done', 'was', 'considered', 'top', 'comedian', 'was', ""n't"", 'sophisticated', 'polished', 'was', 'still', 'funny', 'loved', 'seeing', 'love', 'owning']",N/A
673790,A3P7R0L2TTL7QB,B00005Q4DR,tkay,"[6, 6]","Live & Smokin' does contain some funny material but this was one of Richard's first video recordings (if not the first) and he was very nervous. He was also recording in front of the wrong audience. They barely laughed at some really funny stuff. It is at times uncomfortable to watch because you find yourself feeling embarrassed for him. He wants to do well but the audience doesn't cut him any slack. It sounds like the audience is eating (you can hear silverware clashing in the background) and they weren't giving him their undivided attention. This video was shot in the wrong place. It should have been filmed in Atlanta or Detroit. I believe the response from the audience would have been better.This is Richard Pryor in his embryonic stage. He was performing for the audience instead of performing for himself. If this video had been filmed years later, after his act had been polished, he probably wouldn't have given a flip about the audience being a drag. He would have just done his thing. Bless his heart, he was so nervous. At one point, he even asked the audience to pretend that the cameras weren't there. And if you watch it through the ending credits he even says himself, ""This ain't as funny as we thought it was gonna be."" You just want to go through the TV and hug him. The material was funny, he was just in the wrong place at the wrong time.I give it 3 stars because of the film's location and because of the horrible ending. The editor just cut him off in the middle of a wino routine. If you are a die-hard Richard Pryor fan (like myself), I would recommend this video. But if you just want to see some good-old fashioned Richie Pry at his best, polished and all, ""Live In Concert,"" or ""Live on The Sunset Strip"" may be a better choice for you.",3,Early Richard Pryor,1165017600,"12 2, 2006",2006,1771,"['Live', 'Smokin', 'contain', 'funny', 'material', 'was', 'one', 'Richard', 'first', 'video', 'recordings', 'not', 'first', 'was', 'very', 'nervous', 'was', 'also', 'recording', 'front', 'wrong', 'audience', 'barely', 'laughed', 'really', 'funny', 'stuff', 'times', 'uncomfortable', 'watch', 'find', 'feeling', 'embarrassed', 'do', 'well', 'audience', ""n't"", 'cut', 'slack', 'audience', 'eating', 'can', 'hear', 'silverware', 'clashing', 'background', 'were', ""n't"", 'giving', 'undivided', 'attention', 'video', 'was', 'shot', 'wrong', 'place', 'should', 'have', 'been', 'filmed', 'Atlanta', 'Detroit', 'believe', 'response', 'audience', 'would', 'have', 'been', 'better.This', 'Richard', 'Pryor', 'embryonic', 'stage', 'was', 'performing', 'audience', 'instead', 'performing', 'video', 'had', 'been', 'filmed', 'years', 'later', 'act', 'had', 'been', 'polished', 'probably', 'would', ""n't"", 'have', 'given', 'flip', 'audience', 'being', 'drag', 'would', 'have', 'just', 'done', 'thing', 'Bless', 'heart', 'was', 'so', 'nervous', 'one', 'point', 'even', 'asked', 'audience', 'pretend', 'cameras', 'were', ""n't"", 'there', 'watch', 'ending', 'credits', 'even', 'ai', ""n't"", 'as', 'funny', 'thought', 'was', 'gon', 'na', 'be', 'just', 'want', 'go', 'TV', 'hug', 'material', 'was', 'funny', 'was', 'just', 'wrong', 'place', 'wrong', 'time.I', 'give', '3', 'stars', 'film', 'location', 'horrible', 'ending', 'editor', 'just', 'cut', 'off', 'middle', 'wino', 'routine', 'are', 'die-hard', 'Richard', 'Pryor', 'fan', 'would', 'recommend', 'video', 'just', 'want', 'see', 'good-old', 'fashioned', 'Richie', 'Pry', 'best', 'polished', 'Live', 'Concert', 'Live', 'Sunset', 'Strip', 'may', 'be', 'better', 'choice']",N/A
