,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
5734882,5,B00CQ9VEDK,"We wanted Geronimo and we got 6 movies on one disk.  We weren't expecting that, but, we are really glad to have them.",1394582400,7,117,4.086956521739131
5734883,5,B00CQ9VEDK,I like all these movies. I am a big fan of westerns. Very good transfer to Dvd. Highly recommend this western series all in one package. Highly recommend the seller.,1391472000,6,165,4.533333333333333
5734884,5,B00CQ9VEDK,This was purchased for my husband and he has been having a great time watching it.,1521676800,,82,4.1875
5734885,5,B00CQ9VEDK,enjoyed all six Geronimo kind of a documentary,1521417600,,46,4.875
5734886,2,B00CQ9VEDK,I made a mistake in ordering this product from there States as it's not readable in EU,1516233600,,86,4.117647058823529
5734887,4,B00CQ9VEDK,Good Collection,1514764800,,15,7.0
5734888,5,B00CQ9VEDK,very good,1513641600,,9,4.0
5734889,4,B00CQ9VEDK,Enjoyed the package.,1513209600,,20,6.0
5734890,5,B00CQ9VEDK,Great western entertainment!,1509494400,,28,8.666666666666666
5734891,5,B00CQ9VEDK,Great Thanks!!!,1508025600,,15,7.0
5734892,5,B00CQ9VEDK,excellent dvd..enjoyed every movie.,1506384000,,35,8.0
5734893,1,B00CQ9VEDK,I am hearing impaired and none of the movies have subtitles as advertised.,1506038400,,74,4.769230769230769
5734894,5,B00CQ9VEDK,Great service and product.,1504137600,,26,5.75
5734895,5,B00CQ9VEDK,classics all!!! you can't go wrong with these if you love westerns!!,1503273600,,68,4.75
5734896,4,B00CQ9VEDK,"I  was hoping  that  the selection  of  westerns would  include  the original  version  of  MAJOR  DUNDEE,  but  it  was  the revised movie with  the  new  soundtrack score  and  the  slower editing.  Otherwise,  it  is  a  good  collection of westerns for  a  very  reasonable  price..",1502064000,,286,4.818181818181818
5734897,5,B00CQ9VEDK,I gave to my pastor - as he is a western movie fan -- I believe watched all night -- thanks for making him happy,1500336000,,112,3.52
5734898,5,B00CQ9VEDK,GOOD,1497657600,,4,4.0
5734899,5,B00CQ9VEDK,great flicks,1497398400,,12,5.5
5734900,5,B00CQ9VEDK,Great selection of old westerns.,1496016000,,32,5.6
5734901,5,B00CQ9VEDK,Good mix,1494460800,,8,3.5
5734902,2,B00CQ9VEDK,could not get subtitles to work,1493510400,,31,4.333333333333333
5734903,5,B00CQ9VEDK,"Westerns aren't generally my favorite genre, but this collection is exceptionally good.  I bought it primarily for ""The Professionals"" which I remember enjoying many years ago, but I was very pleasantly surprised at how good the rest of them are.  Very happy with this purchase.",1493424000,4,278,5.155555555555556
5734904,4,B00CQ9VEDK,Was a gift,1492992000,,10,2.6666666666666665
5734905,5,B00CQ9VEDK,Great movies,1492300800,,12,5.5
5734906,3,B00CQ9VEDK,It says there is closed captioning available but there is no way to access it. Anyone know how?,1492214400,,95,4.333333333333333
5734907,5,B00CQ9VEDK,This one is worth the money. Everyone a good story and definitely entertaining. All have great stars in the casts.,1491782400,,114,4.75
5734908,5,B00CQ9VEDK,a great collection of films,1490313600,,27,4.6
5734909,5,B00CQ9VEDK,Great Movie pack!,1489881600,,17,5.0
5734910,4,B00CQ9VEDK,"Some good modern westerns at a great price. The missing is a little to gory for my taste, but well done.",1489881600,,104,4.0
5734911,4,B00CQ9VEDK,I love old westerns and some of these were my favorites.  I am sure I will enjoy them for years to come.,1489363200,2,104,3.727272727272727
5734912,5,B00CQ9VEDK,This DVDs contains some of the best western films! I highly recommend it to any fan of westerns.,1487289600,,96,4.388888888888889
5734913,5,B00CQ9VEDK,Very good mix of movies.  I love them.,1487030400,,38,3.75
5734914,3,B00CQ9VEDK,Good,1486512000,,4,4.0
5734915,5,B00CQ9VEDK,Excellent value.,1484870400,,16,7.5
5734916,5,B00CQ9VEDK,Love these movies,1484697600,,17,5.0
5734917,5,B00CQ9VEDK,I loved these movies and enjoyed them during our first snow.  They had the Special Features but some do not have captioning in English.,1484179200,2,135,4.625
5734918,5,B00CQ9VEDK,Great selection of older westerns. Came quickly.,1483660800,2,48,6.0
5734919,5,B00CQ9VEDK,we fall back to these all the time....6 westerns...wow  ...  silverado!!,1483401600,,72,5.454545454545454
5734920,4,B00CQ9VEDK,good,1482364800,,4,4.0
5734921,4,B00CQ9VEDK,All are good movies,1481241600,,19,4.0
5734922,5,B00CQ9VEDK,Six of my favorite movies in one package!,1476144000,,41,4.25
5734923,5,B00CQ9VEDK,Great westerns for a Saturday evening moviefest.,1475280000,,48,6.0
5734924,5,B00CQ9VEDK,love them all,1473638400,,13,3.6666666666666665
5734925,5,B00CQ9VEDK,"Excellent collection of Western movies. I had not seen Geronimo and The Missing. We really enjoyed seeing these. One thing about the Geronimo movie, it left the impression that Geronimo was sent to Florida. It didn't mention that he was a prisoner at Fort Sill Oklahoma where he died and has a memorial there.",1472342400,,309,4.7407407407407405
5734926,5,B00CQ9VEDK,plays great very happy,1471392000,,22,4.75
5734927,5,B00CQ9VEDK,good movies,1470700800,,11,5.0
5734928,5,B00CQ9VEDK,"Familiar with all of these movies, I was delighted when they were ALL offered together!!  Thoroughly enjoying them!!!!",1468281600,,118,5.555555555555555
5734929,5,B00CQ9VEDK,I enjoyed the .movies!!!,1466985600,,24,5.25
5734930,5,B00CQ9VEDK,Thanks!,1466294400,,7,7.0
5734931,5,B00CQ9VEDK,Good!,1461456000,,5,5.0
5734932,5,B00CQ9VEDK,Super great video... Thank you so much!  Fast shipping also!,1458172800,,60,5.0
5734933,5,B00CQ9VEDK,In great shape! Fast shipping! Thanks!vickie miller,1458086400,,51,6.428571428571429
5734934,5,B00CQ9VEDK,This was a gift for my father and he loved it! Some old classics he had been wanting to see.,1454284800,,92,3.65
5734935,3,B00CQ9VEDK,OLD TIME FAVORITES - THIS WAS ENJOYABLE,1453939200,,39,4.714285714285714
5734936,5,B00CQ9VEDK,"Six great movies in one package.
I got it in three days and it is better than advertised.
Great stuff here !!!",1449705600,,110,4.045454545454546
5734937,5,B00CQ9VEDK,bought as a gift.,1445731200,,17,3.5
5734938,4,B00CQ9VEDK,Nice collection of western movies. Fills up the cold evenings in winter.,1441929600,,72,5.083333333333333
5734939,5,B00CQ9VEDK,Awesome collection.  Should have more especially with Clint Eastwood,1440806400,,68,6.555555555555555
5734940,5,B00CQ9VEDK,Very quick delivery of an item that arrived exactly as described.,1435363200,,65,5.0
5734941,2,B00CQ9VEDK,there are no subtitles,1433116800,,22,4.75
5734942,5,B00CQ9VEDK,These are some of my most favorite westerns!,1429833600,,44,4.625
5734943,5,B00CQ9VEDK,Most enjoyable,1429660800,,14,6.5
5734944,5,B00CQ9VEDK,"Almost finished with all movies,all great titles good value for the buck",1427587200,,72,5.083333333333333
5734945,4,B00CQ9VEDK,IF YOU LIKE WESTERNS THAN YOU WILL LIKE MOST WANTED WESTERNS. NUFF SAID PARTNER.,1426291200,,80,4.785714285714286
5734946,5,B00CQ9VEDK,"No problems, all good!",1423958400,,22,4.75
5734947,5,B00CQ9VEDK,Great product and price.,1423008000,,24,5.25
5734948,3,B00CQ9VEDK,"Double features on the discs was a disappointment, but I had only myself to blame for not figuring it out that 6 movies on 3 discs could be problematic for the way I watch DVDS.  I have now bought the individual films I actually want and am listing these double feature discs to sell.",1422921600,,284,4.2592592592592595
5734949,4,B00CQ9VEDK,This DVD has some great movies on it. The movies are all very clear and the sound is good every thing I thought they should be.,1418860800,,127,3.923076923076923
5734950,5,B00CQ9VEDK,Nice collection,1416873600,,15,7.0
5734951,5,B00CQ9VEDK,All disk look good and run great.,1413504000,,33,3.857142857142857
5734952,5,B00CQ9VEDK,Great compilation!,1412553600,,18,8.5
5734953,5,B00CQ9VEDK,"Looking for Silverado, which has to be one of my favorite all time Westerns and got the other 5 as a bonus.  Can't go wrong.",1412553600,,124,3.96
8584979,4,B00CQ9VEDK,"Good product, fairly priced and shipped quickly.",1530316800,,48,6.0
8584980,5,B00CQ9VEDK,Good quality movies in one easy location. Great for technically challenged!,1530057600,,75,5.909090909090909
8584981,5,B00CQ9VEDK,Love it!!!,1529712000,,10,4.5
8584982,5,B00CQ9VEDK,Great movie pack,1528761600,,16,4.666666666666667
8584983,5,B00CQ9VEDK,great,1528329600,,5,5.0
8584984,5,B00CQ9VEDK,Great value,1527465600,,11,5.0
8584985,5,B00CQ9VEDK,Great Collection,1527292800,,16,7.5
8584986,5,B00CQ9VEDK,Love these movies.  Great films.,1526169600,,32,5.4
8584987,5,B00CQ9VEDK,Good Movie.,1523404800,,11,5.0
