,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
348447,4,6301718275,"""Blood Alley"" is a big, sprawling, grandly mounted and sumptuously photographed adventure story starring John Wayne and Lauren Bacall that tells the tale of a merchant sea captain (Wayne) who has had his freighter stopped and boarded illegally in international waters by the Red Chinese, and who has been imprisoned by them for some time since. A village downriver from the prison where Wayne has been kept antes up a bribe to the prison guards and gets Wayne sprung. Taken downriver by his ""contact"", big Mike Mazurski made up to look oriental, Duke is informed that the entire village wants to escape to Hong Kong and they want him, Duke, to captain them all down the Formosa Straits (""Blood Alley"") to Hong Kong and freedom...and they want this to be done on a leaky, creaky, pokey-slow and prone-to-breakdown stern-wheeled ferryboat. With no charts.

  Wayne mulls this and decides he has no choice in the matter. He makes a homemade chart from memory and sets about to put the escape plan in motion, taking everyone with him, including the headstrong daughter (Bacall) of a medical missionary, and an entire family of loyal communists who can't be left behind because their masters would kill them as ""responsible"" for this flight.

  Down the straits goes the ferry boat, dodging commie gunboats day and night and slipping into forests of reeds for camouflage when their pursuers draw too near.

  The telling of the story of this journey is so well done that the viewer tends to be detoured away from the story's great glaring logical pothole. This escape is set in the mid-1950s and NOT the EIGHTEEN fifties. Decades earlier it COULD have happened the way it is shown, but NOT in its supposed time period. The reason? Airplanes. In the mid-1950s Communist Chinese forces would have aircraft up and down the Formosa Straits LOOKING for this ferry and they WOULD find it. Yet there is never a mention of aircraft here and no aircraft ever shows up anywhere in the movie. Its almost as though there is no such thing as a search plane in existance...or any kind of plane at all!!!

  Very Strange. Yet, it is only later that you realize this. Throughout the film the movie-makers keep you so involved with the dangers and rigors of the journey that you don't even THINK about planes while you're watching it. Very clever diversion.

  There is good chemistry with Wayne and Bacall and they go through the typical ""difficult"" time with each other before becoming hard-breathers as they enter Hong Kong Harbour together.

  Aside from some minor silliness (Duke perpetually talks to an ""imaginary friend"" named ""Baby""....which happened to be Bogart's pet name for Bacall) and the aforementioned mysteriously missing aircraft, this William Wellman-directed story hangs together well and delivers the goods on excitement and interest.

  Good movie overall.

  Now...WHEN are they EVER going to release one of Wayne's all time masterpieces? WHEN are we EVER going to see ""The High And The Mighty""???????",1116028800,17,3003,4.94810379241517
348448,4,6301718275,"First off, you can't beat the Duke in just about any movie. Blood Alley and The Sea Chase were a departure from his typical westerns and WWII movies, but he handled them in his true dominating fashion.

Now, I noticed that in other reviews, there was some discussion about how many movies John Wayne died in. Let me give you the complete list of those from 1939 onward. I don't know how many he may have died in during the 1930s, if any, because I haven't seen that many of his B westerns.

1. The Shootist (1976)

2. The Cowboys (1972)

3. The Man Who Shot Liberty Valance (1962). He is dead at the start of the movie, and the entire story is told in a flashback.

4. The Alamo (1960)

5. The Sands of Iwo Jima (1949)

6. Wake of the Red Witch (1948)

7. The Fighting Seabees (1944)

8. Reap the Wild Wind (1942)",1103500800,3,813,4.160256410256411
348449,5,6301718275,"Very Good Entertainment from John Wayne, but get it on DVD and in widescreen. Great cinematography.",973728000,,99,5.25
348571,5,6301718275,Great Movie. Enjoyed watching this. My husband enjoyed from years ago,1512864000,,69,5.363636363636363
348572,5,6301718275,First date show...I was 15...Mom made sure it was a daytime show.,1511827200,,65,4.5
348573,2,6301718275,"I love John Wayne and Lauren Bacall but the acting and script were atrocious, in my opinion. They both progressed to better roles and acting.",1510358400,2,141,4.68
348574,3,6301718275,"Just an average adventure movie. John Wayne is the prisoner  Chinese villagers bribe guards to help escape and lead them to Hong Kong on a commandeered ferry boat. The villagers want no part of the ""red"" Chinese domination.
This movie has a fair amount of action but skimpy character development.
Wayne could be effective when cast properly but this is not one of those roles. He and Bacall have a typical Hollywood romance which is not really convincing.
I did ""stream"" this and the quality was fine.",1509580800,,501,4.758620689655173
348575,5,6301718275,I like all of John Wayne movies.,1509408000,,32,3.7142857142857144
348576,5,6301718275,I've always loved this movie. I am pleased that it has been made available in Blu-ray. It's pretty well done...not the best transfer I've seen but I'm happy with it. I will always want the best version of this movie I can get and this is it!!,1507939200,,242,4.170212765957447
348577,5,6301718275,My husband is happy with anything John Wayne!! Thanks Amazon Prime!,1506297600,,67,5.181818181818182
