,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
445983,5,6302158176,Love this movie,1515283200,,15,4.333333333333333
445984,5,6302158176,This is a must own. Classic,1514937600,,27,3.6666666666666665
445985,2,6302158176,Compared to the first two - this was disappointing. Acting was off - story not as good. The ending was a really dud.,1514332800,,116,4.086956521739131
445986,1,6302158176,"I really think FFC should've stopped at the second movie, which is a masterpiece.",1513814400,,81,4.857142857142857
445987,5,6302158176,Love the movie.,1513728000,,15,4.333333333333333
445988,5,6302158176,thanks,1512864000,,6,6.0
445989,2,6302158176,"Words fail me. ugh.  The women, Diane Keaton who has always been miscast here, Talia Shire, and Coppola's daughter, were so bad.  I couldn't stop staring at the weird costumes the women wore and that poor girls nose.",1511654400,,216,4.657894736842105
445990,2,6302158176,"This was simply awful. Sophia Coppola's acting was unbearable, and the writing was not on par with the previous two films.",1511308800,,122,4.857142857142857
445991,4,6302158176,"The much maligned third installment of the Godfather saga is actually a very good movie. Sofia Coppola can't act, Tom Hagen is sorely missed though I like how the Connie Corleone character has progressed and the massacre in Atlantic City are significant flaws but the film is still an intense final look into the character of Michael Corleone and it had to be done to make his story complete.",1510963200,,392,4.695652173913044
445992,5,6302158176,Loved all three of these. Of course there is a moral here.,1510099200,,58,3.9166666666666665
446022,4,6302158176,"Good, but not as good as the first 2 movies",1508889600,,43,3.4
446023,5,6302158176,Excellent,1508544000,,9,9.0
446024,5,6302158176,Its a great movie. I recommend,1508112000,,30,4.166666666666667
446025,3,6302158176,"I hate watching these old movies from more than 25 years ago. There are no special effects. The Godfather movies have been hyped up a lot. However, this movie is less boring than the first two movies.",1506988800,,200,4.4324324324324325
446026,4,6302158176,This trilogy is great!,1504137600,,22,4.75
446027,1,6302158176,"It is impossible to believe that this movie is not a farce of two of the best movies ever made - GF1 & 2.  I saw this movie when it originally came out and thought it was terrible. After re-watching, I realize that it is quite possibly the worst movie I have ever seen, such a shame.  The plot is bad and the acting is worse. Do not read further as remainder contains a spoiler... At the end of this mess - I was happy that the daughter was shot - at least we were all put out of our misery.  Do yourself a favor and watch the first two and never, ever watch this pathetic excuse for a film.",1503532800,5,591,3.908333333333333
446028,5,6302158176,An unexplainable movie with unrepeatable actress 'Al Pacino',1503446400,,60,6.625
446029,2,6302158176,"Poor script, over acting. Nowhere near as polished and evocative as GF I & II!!",1503100800,,79,4.333333333333333
446030,5,6302158176,Great movie,1501718400,,11,5.0
446031,4,6302158176,I like the Godfather but was not able to view the movie this time Amazon sold me a product that does not work.,1501286400,,110,3.8260869565217392
446051,1,6302158176,"In its own right, it is a horrible movie: no story worth telling, widespread overacting, a lousy cast (only Pacino, Keaton and the actor who played Corleone's personal henchman remain from the first 2 classics). And by the way it is worth only 1/2 a star, if that. This movie is so bad that if it were completely free, no strings attached, its not worth seeing. I couldn't watch more than one half of the movie; it made my stomach hurt!",1501113600,2,436,4.395061728395062
446052,1,6302158176,"The final sequel to the original 1972 Godfather film. Michael had somehow originally envisioned legitimatizing the family business (never presented any idea of how that would be accomplished), and ends up having numerous family members murdered, including his brothers, as he struggled to maintain control. Seems that the Sicilian value of family loyalty meant nothing when it came down to money.",1500595200,,396,5.508196721311475
446053,1,6302158176,"I don't consider this movie cannon to the other 2. While it did have an easier plotline to understand, which was a thing the other 2 kind of got wrong, it managed to get wrong all the great elements of the first 2. The acting was bad, it doesn't say what happens after *spoiler* Fredo dies in part 2, and what Michael Would have done with the Business. Alternative name for this movie: Dynasty, the 3 hour long special, but with godfather characters. Not to mention the extremely anti-climactic ending of the movie.",1500163200,,515,4.548387096774194
446054,5,6302158176,"Sums up how we all will come to reflect before our deaths...

Best saga I ever waited to see since coming to America in 87'",1498089600,,123,3.92
446055,5,6302158176,Good Movie !!,1494633600,,13,3.6666666666666665
446056,5,6302158176,"Who hasn't seen ALL the Godfathers, numerous times? But I didn't recall a single frame or syllable of this one, which was left out as a freebie by someone in my apartment building. Maybe I blocked it out of my mind. The editing is what I admire most - weaving the plot through opera performances and religious iconography. I would have taken a star off for the creepy and disturbing borderline incest, but . . .",1492819200,,411,4.421052631578948
446057,5,6302158176,Andy Garcia carried this movie,1491955200,,30,5.2
446058,2,6302158176,one and two is much better than three,1488931200,,37,3.75
446059,5,6302158176,"It had been such a very long since I had watched the entire season. I opted to rent the entire season on a rare show day here in Atlanta. It was amazing, even after all these years! Well number 3 is only ok, but 1 & 2 were amazing!",1488844800,,231,3.7346938775510203
446060,1,6302158176,Paid for right to watch offline. They then turned off the ability to do this.  I can now only watch from their website making this absolutely worthless.,1486598400,,152,4.62962962962963
446071,3,6302158176,Not nearly as good as the first 2,1486598400,,33,3.25
446072,5,6302158176,Good,1486598400,,4,4.0
446073,1,6302158176,What a steaming pile of crap!!,1486252800,,30,4.166666666666667
446074,5,6302158176,Great!,1484438400,,6,6.0
446075,5,6302158176,Great movie...,1484438400,,14,6.5
446076,2,6302158176,I've tried to watch this on two separate occasions.  It appears to be nothing more than a hodge-podge of afterthoughts.,1483401600,,119,4.95
446077,5,6302158176,The best Godfather movie of the 3. Beautiful soundtrack.,1481932800,,56,5.333333333333333
446078,5,6302158176,Thank You!,1481241600,,10,4.5
446079,4,6302158176,The first two are better.,1480809600,,25,4.2
446080,2,6302158176,ok,1480723200,,2,2.0
446101,5,6302158176,Great Movie!,1480636800,,12,5.5
446102,5,6302158176,great movie,1479945600,,11,5.0
446103,5,6302158176,good movie,1479254400,,10,4.5
446104,5,6302158176,"My favorite of the Godfather series, but I know I am in the minority for saying so.  Okay, I confess that the assassination attempt was pretty cheesy, but the passing of the torch plot line, and the way the story comes full circle is pure art.  I don't remember who, but someone argued that Godfather III is important because it establishes the series as a tragedy, and I believe this is true, which I think brings the story line more into the realm of art, which I believe this series clearly qualifies as.

Plus that silent scream in the closing is just incredible.  One of Pacino's best scenes ever.",1478563200,6,602,4.495412844036697
446105,2,6302158176,They went one Godfather to far (-:,1478304000,,34,4.0
446106,5,6302158176,Great,1477872000,,5,5.0
446107,1,6302158176,"I couldn't watch it because of this stupid Silverlight program that nobody but them uses anymore.  Thanks a lot Amazon, your instant video software sucks.",1477785600,,154,5.16
446108,5,6302158176,Best one in Godfather trilogy.,1476489600,,30,5.2
446109,1,6302158176,I couldn't bring myself to watch it all. Sooo slow and uninteresting,1475712000,,68,4.75
446110,1,6302158176,Too much talking lol,1475625600,,20,4.25
446131,5,6302158176,The best,1474588800,,8,3.5
446132,1,6302158176,PART 3 isn't as good as Part 1.  I think it's boring!,1474416000,,53,3.4166666666666665
446133,4,6302158176,All good,1474416000,,8,3.5
446134,5,6302158176,Great way to finish it. Also liked the way the bridge between politics and crime is spotlighted. Very relevant today.,1474416000,,117,4.9
446135,5,6302158176,A more excellent part 3 to any film I have not ever seen/heard of.,1474243200,,66,3.7857142857142856
446136,5,6302158176,Sper buena,1473465600,,10,4.5
446137,2,6302158176,Certainly one of the director's lesser works. He should not have cast his daughter. He should have waited for Winnona Ryder to get out of therapy or whatever the hell she was doing that kept her from playing Princess Corleone! Robert Duvall was definitely missed as Tom Hagen. They should have paid him a decent wage and this movie could have been saved.,1472774400,3,354,4.634920634920635
446138,5,6302158176,Love this,1472774400,,9,4.0
