,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
5795796,5,B00DFBVJ7Y,"I buy these for my husband, and end up enjoying them as much as he does.",1426636800,,72,3.5625
5795797,5,B00DFBVJ7Y,Great information - well done!,1426204800,,30,5.2
5795798,5,B00DFBVJ7Y,Great,1424217600,,5,5.0
5795799,5,B00DFBVJ7Y,This was a gift.  My daughter loved it.,1421107200,,39,3.875
5795800,4,B00DFBVJ7Y,Looks great and arrived promptly! This is a Christmas present so I will check back in with pros and cons when the recipient tells me how they like it! They have season 1 and love it!,1417996800,,182,4.083333333333333
5795801,5,B00DFBVJ7Y,These are stories for the ages!  Every sports fan needs to have this collection!,1416096000,2,80,4.714285714285714
5795802,5,B00DFBVJ7Y,I can't get enough of these. The best sports documentaries. I recommend to all. I wish ESPN will hurry up and get the new one ones out on dvd.,1402444800,,142,3.9310344827586206
5795803,5,B00DFBVJ7Y,I bought this for myself and bought another for a gift for my friend who Is a sports lover like myself.,1401235200,,103,3.9523809523809526
8592793,5,B00DFBVJ7Y,"6 stars if it was allowed.  Amazing work. Kudos to everyone involved...  Writers, directors, and decision makers who give the green light on a project and to include it for us to enjoy.",1521331200,,185,4.575757575757576
8592794,1,B00DFBVJ7Y,The documentaries are great but product was advertised as new and it arrived used.  Be careful what you buy!,1505692800,,108,4.684210526315789
8592795,5,B00DFBVJ7Y,The BEST!,1489104000,,9,4.0
8592796,5,B00DFBVJ7Y,"Great product, kids enjoy it",1455408000,,28,4.8
8592797,4,B00DFBVJ7Y,t was a gift so I have not heard for sure.,1447632000,,42,2.909090909090909
8592798,5,B00DFBVJ7Y,very happy with purchase,1445040000,,24,5.25
8592799,5,B00DFBVJ7Y,AAA+++,1440633600,,6,6.0
8592800,5,B00DFBVJ7Y,viewed only first  3  disc  so far' all are great in fact I/m enjoying it better then season  1 vol. 1 which was a gift from my son.,1428192000,,132,3.607142857142857
8592801,5,B00DFBVJ7Y,As promised...fast delivery!,1428192000,,28,8.666666666666666
8592802,5,B00DFBVJ7Y,A great series of movies!,1426982400,,25,4.2
