,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
5683195,5,B00BZV1AOI,Hilarious.  Nothing is sacred.,1419897600,,30,6.5
5683196,5,B00BZV1AOI,"Really enjoy the series,esp any scene with Hattie and Ken Williams. Hattie lights up the screen and is a beautiful woman. Such talent assembled under one roof,it's a shame they were never properly shown with decent pay.",1419379200,2,219,4.945945945945946
5683197,5,B00BZV1AOI,A Classic British comedy series that never gets too dull to watch over and over! If you like British comedy you have to check out the Carry On series.,1389484800,,150,4.206896551724138
5683198,5,B00BZV1AOI,"I have always loved watching the Carry On gang, even as a young child and now get to see them again.",1386460800,2,100,3.8095238095238093
5683199,5,B00BZV1AOI,"This is just an informational review.  This set is a great continuation of what started with&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/The-Carry-On-Collection/dp/B00006JDRW/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">The Carry On Collection</a>&nbsp;back in 2002.

Here are the movies in CARRY ON COLLECTION VOL 1, 8 movie set (plus the listed bonus features):

DON'T LOSE YOUR HEAD (1966) (""Carry on laughing until you have hysterics, but DON'T LOSE YOUR HEAD"")

FOLLOW THAT CAMEL (1967) (""Bilko joins the Carry On Legion"")

CARRY ON DOCTOR (1967)

CARRY ON UP THE KHYBER (1968)

CARRY ON CAMPING (1969)

CARRY ON AGAIN DOCTOR (1969)

CARRY ON UP THE JUNGLE (1970)
-Audio Commentary With Jackie Piper & Valerie Leon
-Trailer
-Stills Gallery
-Carry On Trivia

CARRY ON LOVING (1970)
-Audio Commentary With Richard O'Callaghan & Jackie Piper
-Trailer
-Stills Gallery
-Carry On Trivia

NOTE:&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Carry-On-Collection-Vol-2/dp/B00CJXYW7S/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Carry On Collection Vol 2</a>&nbsp;is also available.",1370908800,31,1101,7.022058823529412
5683200,5,B00BZV1AOI,Oldie but a goodie,1454803200,,18,3.75
5683201,5,B00BZV1AOI,"A collection of some of the the carry-on films. They must be experienced to be understood, and repeated viewing and familiarity with the ensemble cast enhances enjoyment. They contain occasional awful moments but are still some of the very best of British humor. Up there with Fawlty Towers and Monty Python. Possibly even better.",1451952000,2,330,5.12962962962963
5683202,5,B00BZV1AOI,Love the British humour.  Loved it.,1439856000,,35,4.833333333333333
5683203,5,B00BZV1AOI,"Need a laugh on a bad day? I put one of these on and a smile instantly comes to my face. Silly and antiquated, but classic and simply delightful. I hope another generation picks up the brand name and relaunches this series.",1439510400,6,223,4.333333333333333
5683204,5,B00BZV1AOI,"Brilliant, wonderful and quite splendid. The 'Carry On' comedy film series (and this is only a small slice) is a part of British cinematic film history. If you are in need of anti-political-correctness medication, then self prescribe yourself a dose of these movies. This is proof why the British (and Irish) have the best sense of humor in the entire universe.",1438819200,,361,4.934426229508197
5683205,5,B00BZV1AOI,loved it,1431561600,,8,3.5
5683206,5,B00BZV1AOI,Lov these movies,1428537600,,16,4.666666666666667
5683207,5,B00BZV1AOI,If you like slapstick and great characters....this will do the trick!!!!  Dare you not to laugh while you watch these episodes!,1426118400,3,127,5.0476190476190474
5683208,5,B00BZV1AOI,Just as funny as I remember.,1424476800,,28,3.8333333333333335
