,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
3557496,5,B001EW8HFS,"Soda Stereo's reunion tour was definitely in the top 5 of 2007's best moments and this DVD definitely captures that. Great editing, awesome documentaries, very good DVD!",1223942400,,169,5.296296296296297
3557497,5,B001EW8HFS,"Gran concierto, insuperable repertorio. Gracias por dejarnos este gran souvenir por siempre de esta gira inolvidable.",1223251200,2,117,6.375
3557498,5,B001EW8HFS,Is a great dvd with almost all the shows Soda Stereo played in that great tour. If you like Soda then you must have this DVD.,1222819200,,125,3.8461538461538463
3557499,5,B001EW8HFS,"De verdad me asombro mucho este dvd.  Tuve la oportunidad de presenciar la gira en Venezuela y de verdad que capturan todo lo vivido en ella.  Mucho mejor que el dvd de la gira de ""El Ultimo Concierto"".  El juego de luces fabuloso.  El dvd dos todo un lujo con los bonus tracks de canciones ""raras"" para la gira.  Muy recomendable.

La presentacion muy buena, no viene en el empaque normal de los dvds, sino que parece un cd.

Compralo sin miramientos!",1222732800,3,452,4.439024390243903
3557500,3,B001EW8HFS,"Hola a todos, tall como menciona la persona en el review anterior, pense que el DVD de la gira iba a ser algo tremendo, pero concuerdo con el el algunos puntos; como:
a.- La imagen en algunas canciones no es la mejor.
b.- En cuanto al sonido, no note mucha diferencia, a lo mejor es debido a que no conete el home theater y lo escuche todo por los parlantes del TV.
c.- Me parece que hubiese sido mejor tener el concierto de un solo sitio, ya que no me gust (apreciacin muy personal) que cada cancion fuese de un sitio diferente, tal ves lo de imagen puede ser eso, que en algunos lugares no tenian la calidad de video requerida.
d.- El segundo DVD, por lo que he visto de la primera parte del doumental, me ha parecido bien, aun no he visto lo de L$L, que no se que significa, y falta ver que calidad tienen los extras de las canciones.

En general, este DVD pudo haber sido de mejor calidad, es cierto material habia de sobra, muchisimo, pero no para que sacaran esto, por respecto a los fans y al mismo grupo.",1222300800,,1012,4.18974358974359
3557501,3,B001EW8HFS,"Que tal...pues de nueva cuenta aqu haciendo una critica hacia este DVD,bien, pues comenzar por decirles que en un principio me emocion el abrir el DVD y dirigirme con mucha ilusin a mi aparato reproductor todo empez bien pero una vez comenzado el show me llev de nueva cuenta una gran decepcin tan es as que de calificacin le doy con trabajo un 7 y les digo porque:

a)Tal cual como el unplugged no se codifica el canal central, y pues eso si da mucho que desear.
b)En algunas canciones no est bien coordinada la voz con la imagen y tambin da mucho que desear.
c)En algunas canciones las imgenes son muy pero muy pobres en cuanto a definicin.
d)Esa estupidez de L&L es lo peaor del DVD,pues Soda se merece mas seriedad.
e)NO es justo para los que tenemos alguna buena pantalla que hayan sacado un DVD con esa nula calidad de imagen.
f)La mezcla entre canciones se nota mucho.

En pocas palabras creo que no es justo haber esperado tanto tiempo para la edicin de este DVD,es muy pobre en audio y video....me siento decepcionado y robado....",1222128000,6,1039,4.492063492063492
3557502,5,B001EW8HFS,"Great DVD, if you are a Soda Stereo fan, then you must have this DVD set.....scenes were taken from several scenarios where they performed in the 2007 tour, the music is great, it is almost 3 hours of concert with their best songs !!!.....audio can be Dolby 2.0 or Dolby Digital 5.1, I have played it using my Sony system with Blu Ray player for upscaling 1080p and digital sound with Bose jewel speakers and JBL subwoofer, it is amazing the way you can listen to this DVD !!!....I hope Sony will make it on Blu Ray soon !!!",1228867200,,524,4.303030303030303
3557503,5,B001EW8HFS,"Though building up and running a one-time-only tour to revamp their bank accounts may not seem quite the most honest reason for reuniting and releasing out this package (along with the accompaining sepparate CDs), it is still the testimony of a whole era despite ethical considerations.

The twenty-first century version of the most important and historic band ever existed in latin america.

Only shame is a poor quality on some of the trakcs' image and sound, and the gaps on postproduction as you may even watch Gustavo singing when there's no vocals, and Charly playing the drums in between some of the songs, when there's even no music... Sometimes the screens on the background appear sepparated, and then you see them back joint together in the same song (!!!).

Could have been much better or, at least, as good as the band deserved in terms of edition and production quality.

But it's still amazing as a musical heritage.",1228521600,,931,4.8734177215189876
3557504,5,B001EW8HFS,SODA STEREO is the best rock group in Spanish speaking countries. I'm sure people that love rock will enjoy this DVD too; language is not a barrier when it comes to music. Music is the international language. You will sure enjoy this DVD and the music of SODA STEREO.,1226448000,,267,4.469387755102041
3557505,3,B001EW8HFS,"Soy fanatico de Soda de toda la vida, los he seguido por mas de un pais, incluyendo 3 conciertos de la gira Me Veras Volver.  No suelo criticar nada de la banda porque eventualmente siempre me gusto cada una de sus canciones y nunca tuve suficientes videos e info de la misma, siempre hay algo mas que se podria tener.

Habiendo dicho esto, estaba esperando ansioso el lanzamiento de este DVD y lo pude ver recien ayer.  Es increible poder ver las 28 canciones y aparte el DVD con extras.  El sonido esta muy bueno y los extras tienen cosas muy buenas para un fanatico.  Los conciertos en general fueron buenisimos.

Sin embargo, estoy muy decepcionado de la calidad del video.  Lo vi en la noche en un plasma de 50"" Full HD y a traves de un Playstation 3 con Full Upscale.  La calidad deja mucho que desear.  Como lo describieron antes, se nota muy comprimida, la edicion no es la mejor, pues hay muchas fallas de continuidad, como por ejemplo que en una toma Cerati esta parado en medio del escenario y la siguiente esta al pie del microfono, lo cual hace obvio que son diferentes conciertos mezclados en la misma cancion.  Eso pasa muchas veces, y decepciona mucho.  Se nota que usaron diferentes tipos de camaras y una toma puede ser muy clara y limpia y la siguiente se ve granulada y borrosa.  Demasiadas tomas que se nota son hechas con el zoom a todo y, como mencionaron, la camara se mueve al ritmo de la musica, lo cual es un poco enervante.

Por que no se filmo todo con camaras HD y se hizo un release en Blu-Ray?  No lo entiendo!  No se le ha dado la importancia ni el respeto que merecia este video, y me parece que el resultado es casi mediocre en cuanto a su calidad.  Repito, el contenido musical es excelente y a pesar de todo lo dicho, se lo recomiendo a cualquiera, pero da lastima que Shakira pueda sacar un concierto en Blu-Ray que es de una calidad impresionante, y Soda Stereo saque algo solo en DVD y de una calidad mediocre.  Una banda como Soda merecia algo mucho mejor producido y editado.",1226448000,6,2017,4.379032258064516
