,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
1884071,5,B00009MEDV,These DVDs are replacements for my VHS videos.  The DVDs are more convenient and easier to store then the VHS videos.  I liked these movies on VHS video and like them just as well on DVD and they were worth getting to watch.,1385337600,,224,4.186046511627907
1884072,4,B00009MEDV,I love these old films and Gene Autry and all his girl friends are one of the best. Still give you laughs and smiles all these years later.,1380412800,,139,4.0
1884073,5,B00009MEDV,This movies is in mint condition. Its Trucolor is bright and sharpe.  I am very happy with this movie.,1284768000,,102,4.368421052631579
1884074,5,B00009MEDV,"Republic Pictures presents ""TWILIGHT IN THE SIERRAS"" (22 March 1950) (64 mins/B&W/Color) (Fully Restored/Dolby Digitally Remastered) --- Roy Rogers (born Leonard Slye) moved to California in 1930, at the age of 18 --- played in such musical groups as The Hollywood Hillbillies, Rocky Mountaineers, Texas Outlaws and his own group, the International Cowboys --- In 1934 he formed a group with Bob Nolan and Tim Spencer called ""Sons of the Pioneers"" --- While in that group he was known as Leonard Slye, then Dick Weston and finally Roy Rogers --- Their songs included ""Cool Water"" and ""Tumbling Tumbleweeds"" --- They first appeared in the western ""Rhythm on the Range"" (1936), starring Bing Crosby --- In 1937 Roy went solo and made his first starring film in 1938, ""Under Western Stars"" (1938) --- He made almost 100 films --- then came television, ""The Roy Rogers Show"" (1951) ran on CBS from October 1951 through September 1964.

Under William Witney (Director), Edward J. White (Producer), Sloan Nibley (Screenwriter), John MacBurnie (Cinematographer), Sid Robin (Songwriter), Foy Willing (Songwriter), Stanley Wilson (Composer (Music Score), Tony Martinelli (Editor), Frank Hotaling (Art Director), John McCarthy (Set Designer), James S. Redd (Set Designer), Adele Palmer (Costume Designer), Howard Lydecker (Special Effects), Theodore Lydecker (Special Effects) - - - - Our story line and plot, In a gangster plot set in the West, Roy, as a marshal investigates a gang of counterfeiters who have kidnapped an ex-convict with the aim of making him engrave the plates --- Screenwriter Sloan Nibley spices up the plot with a side story about a mountain lion hunt --- At one point Trigger is wounded and has to be nursed back to health by Pat, who is somewhat of a doctor for both animals and humans --- The Sons of the Pioneers are not around but a similar group called the Riders of the Purple Sage do a good job filling in for them --- And Roy gets to sing a song or two. So ""Twilight in the Sierras"" should delight Roy and Dale's many fans  --- Must recommend the Happy Trails DVD's to you --- Each one has new information about Roy Rogers and Dale Evans and each actor or director in the film --- If you are a Roy Rogers and Dale Evans fan like me you will totally enjoy all the extra footage showing Roy and Dale going to parades and visiting children in hospitals, the story of Roy proposing marriage to Dale, and more inside info also about the family --- Each film starts out with Roy and Dale seated on a small stage back around 1987 talking about the sagebrush films they are showing --- some wonderful tunes, ROOTIN TOOTIN COWBOY FROM THE WEST -- PANCHO'S RANCHO -- IT'S ONE WONDERFUL DAY -- TWLIGHT IN THE SIERRAS.

the cast includes
Roy Rogers ... Roy Rogers
Trigger ... ""Smartest Horse in the Movies""
Dale Evans ...  Pat Callahan
 Estelita Rodriguez ...  Lola Chavez
 Pat Brady ...  Dr. Sparrow Biffle DVM
 Russ Vincent ...  Ricardo Chavez
 George Meeker ...  Matt Brunner
 Fred Kohler Jr. ...  Mason (Brunner henchman)
 Edward Keane ...  Judge Wiggins
 House Peters Jr. ...  Jim Williams
 Pierce Lyden ...  Henchman Blake
 Don Frost ...  Bartender
 Joseph A. Garro ...  Sy (henchman)
 William F. Leicester ...  Paul Clifford (as Wm. Lester)
 Foy Willing ...  Foy (Leader, Riders of the Purple Sage)
 Riders of the Purple Sage ...  Singing Ranch Hands
 Bob Burns ...  Townsman
 Cactus Mack ...  Townsman
 Johnny Paul ...  Cowhand (Riders of Purple Sage)
 Jack Perrin ...  Townsman
 John Pickard ...  Henchman
 Darol Rice ...  Riders of the Purple Sage Band Member
 Al Sloey ...  Riders of the Purple Sage Band Member
 Harry Strang ...  Sheriff Callahan
 Robert J. Wilke ...  Bus driver

BIOS:
1. Roy Rogers (aka: Leonard Franklin Slye)
Date of Birth: 5 November 1911 - Cincinnati, Ohio
Date of Death: 6 July 1998 - Apple Valley, California

2. Dale Evans (aka: Frances Octavia Smith)
Date of Birth: 31 October 1912, Uvalde, Texas
Date of Death: 7 February 2001, Apple Valley, California

3. William Witney (Director)
Date of Birth: 15 May 1915 - Lawton, Oklahoma
Date of Death: 17 March 2002 - Jackson, California

Check out a new book from Empire Publishing - ""THE ROY ROGERS BOOK: A REFERENCE TRIVIA SCRAPBOOK"" (Paperback) --- reference trivia scrapbook of Roy Rogers written by Western film historian David Rothel whose accounts of thrilling adventures of B-Western heroes during the Saturday matinees of yesteryear takes us back to our childhood, family and friends --- this is a wish come true, reliving those wonderful years from the past through the pen of David Rothel --- Roy was a top box office draw for Republic Pictures when you went to see him on the big screen, you got exactly what the marquee said --- plenty of thrills, action and hard riding with a song or two thrown in for good measure --- Elected to the Country Music Hall of Fame in 1980 as a member of the ""Sons of the Pioneers"" and elected again in 1988 as Roy Rogers ""King of the Cowboys"" --- Roy got his horse ""Trigger"" in 1938 and rode him in every one of his films and TV shows after that --- ""Trigger"" died in 1965 age of thirty-three --- Roy's dog's name was ""Bullet"" and appeared in almost as many of his films as ""Trigger"" did --- Roy's theme song, ""Happy Trails"", was written by Queen of the West and his wife Dale Evans --- inducted (with his wife Dale Evans) into the ""Hall of Great Western Performers of the National Cowboy and Western Heritage Museum"" in 1976 --- inducted as a member of the ""Sons of the Pioneers into the ""Hall of Great Western Performers of the National Cowboy and Western Heritage Museum"" in 1995 just three years before his death --- Don't miss this one --- now appearing on Amazon and Empire Publishing --- Don't hesitate - rush out and pick up your copy today --- Great reading in the days and weeks to come --- I guarantee it!

Hats off and thanks to Les Adams (collector/guideslines for character identification), Chuck Anderson (Webmaster: The Old Corral/B-Westerns. Com), Boyd Magers (Western Clippings), Bobby J. Copeland (author of ""Trail Talk""), Rhonda Lemons (Empire Publishing Inc) and Bob Nareau (author of ""The Real Bob Steele"") as they have rekindled my interest once again for Film Noir, B-Westerns and Serials --- looking forward to more high quality releases from the vintage serial era of the '20s, '30s & '40s and B-Westerns ... order your copy now from Amazon where there are plenty of copies available on DVD --- stay tuned once again for top notch action mixed with musical adventure --- if you enjoyed this title, why not check out Amazon where they are experts in releasing B-Westerns --- all my heroes have been cowboys!

Total Time: 64 mins on VHS/DVD ~ Republic Pictures ~ (6/24/2003)",1199664000,,6736,4.766177739430543
7991384,5,B00009MEDV,Never go wrong with Roy,1470700800,,23,3.8
7991385,5,B00009MEDV,JUST A REMINDER; WE CAN'T GO HOME AGAIN. THANK GOD FOR ROY ROGERS AND ALL HE STOOD FOR IN MY YOUTH. WE HAVE LOST OUR INNOCENCE.,1462492800,,127,3.923076923076923
7991386,5,B00009MEDV,I really like all the old Roy Rogers movies and this is another great one.,1458259200,,74,4.0
7991387,5,B00009MEDV,Good clean movie.,1452988800,,17,5.0
7991388,3,B00009MEDV,"Roy, Dale, and Trigger in color with watchable action and some good songs. And, if you're old enough, a big dose of nostalgia.",1447113600,,126,4.521739130434782
7991389,5,B00009MEDV,What a great story line very relevant today.,1438819200,,44,4.625
