,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
2082024,5,B0002ERXC2,This is a great season and this is a really good series! It took HBO long enough to come out with the DVDs.,1090713600,,107,3.6956521739130435
2082025,5,B0002ERXC2,"In terms of fictional series, HBO is the only real reason to own a television set.
The Wire is the best of the HBO Original Series. And the most underappreciated. The only criticism one may have of The Wire is that it is too complicated. But in actuality, I think this is The Wire's best selling point. It's a rarity in television to find a series that compels the viewer to rise to the level of the writing instead of the typical lowering of the writing's quality to dumb it down to attract the most mass appeal to sell ad slots. That's the beauty of HBO - you've bought the service, so you get what you pay for or cancel your subscription. HBO is not targeting the unwashed masses to sell ads, it puts out quality television to attract subscribers. It's a beautiful system that I believe (you heard it here first) will someday become the norm in cable television (channel-by-channel subscription with no advertising).
HBO's format raises the quality and The Wire epitomizes the beauty of this system the most of all HBO Original Series. The plot is so complicated, so multi-layered that I keep watching over and over just to make sure I get it all. I feel that I am failing as a human being if I don't do The Wire justice and get the whole plot line straight. You can't criticize the Wire for being too complicated; it's quite refreshing to have a television show that challenges me as the viewer instead of spoon feeds me.
In 1961, FCC Chairman Newton R. Minow said that television was a ""Vaste Wasteland."" He was right. HBO wasn't founded until 1971 and The Wire didn't premier until 2002.",1089763200,7,1593,4.515570934256055
2082026,5,B0002ERXC2,"I think The Wire, both the first and second seasons, represents the best television ever has offered. The plot is so intricate and plays out as a puzzle of fascinating pieces. Acting, brilliant writing, a boatload of memorable characters and moments -- The Wire has it all. It can be a bit confusing at first and it is best to watch the first two episodes in one sitting. Try it, you'll love it.",1088208000,9,395,4.424657534246576
2082027,5,B0002ERXC2,"First and foremost, David Simon is a genius. Homicide: A year on the Killing Streets, The Corner, both amazing stories and shows. The acting is brillinat, with each side of the ""drug war"" having their own problems which shape perspectives.
Aside from the above rant, the show ranks as one of the best shows on TV currently, and will go down in history as a fantastic character study.",1087344000,5,383,4.647058823529412
2082028,5,B0002ERXC2,"I wanted to somehow incorporate the word renaissance into this review, and find a clever way to call ""television in the last 4 years or so"" a renaissance. For lack of creativity I'll take a personal stance for this.
I was never a regular television viewer. I always preferred the VHS and later the DVD over watching a television program. Seemed like such devotion to be there every week. But what was sparked by an interesting premise, 24 hours in the life of the counter terrorist agent, and each episode in real time, lured me in. I fell for 24, than I fell for the Shield when it premiered later a few months after 24 did. I am still thankful I saw ""The Shield"" advertisement on the corner of 39th and 9th Avenue.
I always saw posters for The Wire on the Path Train. Had no idea what it was all about. I was chalking it up to another spy type show that ABC would produce perhaps. I heard all the critical acclaim, still didn't bite. Than I saw that HBO On Demand was showing episodes 1 through 5. So I tuned in. Watched all 5 episodes in one day. Went back and put them on a blank tape. I'm glad I didn't have to long for HBO to put a new batch of episodes On Demand. They showed 6-10 next. And that's when it got so damn hard. Episode 10 ends in such a cliffhanger and (for those who have the On Demand channels) the next set of episodes wasn't set to be available for 4 weeks or so.
And thus my life for the beginning of this year was all about when the next batch of episodes would cycle through On Demand. I thought about savoring them too, when the middle of season 2 was shown I thought of watching one a week..it could never happen though.
I could have reviewed the show and talk about the characters and the plot that just keeps going, two seasons now, with season three on the way. But it's the experience that should be the selling point. For those who have seen the show know what I mean. It almost hurts to have to wait a whole week to see ""what happens next"". For those who have never seen the show feel happy that you can now see all of Season 1, at once.
24, The Shield, The Sopranos, Deadwood, and of course The Wire. It's a pretty fair arguement, or rather I can arguement my point well. Does television get any better than this?",1087257600,11,2249,4.184331797235023
2082029,5,B0002ERXC2,"I was living in Baltimore when this was being filmed and shown on HBO. I have driven through the streets of Baltimore, seen the docks and the Harbor up close and from a distance on the beltway, I have seen neighborhoods like the ones shown. This is a gritty no holds barred show with awesome characters and acting. It is written by a former Baltimore reporter, the characters based on actual drug kingpins. A former kingpin is an actor on the show who, ironically, plays a minister. Many Baltimore actors are used in the show. It is the best crime drama ever written and I highly recommend it to anyone. It starts a bit slow, but hooks you right into it. I live on the West Coast now. I do miss Baltimore, the accents, ""Lake Trout"", which isn't trout and isn't from a lake either, crabs, the O's, the Ravens etc. I have watched this series a few times over. I have never tired of it.",1518480000,2,883,4.325301204819277
2082030,5,B0002ERXC2,"One of the best shows not just on HBO, but one of the best of all time.  I have to especially give praise to Michael Kenneth Williams, for his wonderful performance as the best character on the show, Omar Little.",1517961600,,212,4.3
2082031,5,B0002ERXC2,"The picture is 16:9 which I consider excellent for my television. The audio is 5.1 surround sound which I consider excellent for my sound system. I do realize that this series is one of the best crime dramas ever. I like to watch this type of program. I like violence on my television It has shooting, punching, kicking and everything of all the action. This is just season one of many and I suppose I'll be watching all the rest.",1517616000,,430,4.3875
2082032,3,B0002ERXC2,"THE WIRE SEASON 1 ..... SEESAW inner city crime drama.  Some episodes are very good while others are only average.  Additionally there is an overuse of profanity and a constant pushing of gay agenda. ---  I've met and interacted with plenty of gang bangers / retired gang bangers as well as cops/retired cops and the depicted behaviour in this series is exagerated and at times completely phony. -- As there is no central character in the series it is more difficult to focus on certain characters and the characters don't stand out as much. --- Season 1 is OK but If u want to watch a worlds better series watch ""The Shield""  Seasons 1-7.  Season 1 starts off a little slower and then BAM it just kicks hard into high gear all the way through season 7. Hope this helps u out.",1517443200,,776,4.436619718309859
2082033,5,B0002ERXC2,Excellent show with an awesome cast.,1517011200,,36,5.166666666666667
