,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
5004177,4,B006ME56XY,"I bought 'Bikini Warriors' thinking I would get to see the hot lady on the cover  (Kylee Nash) duking it out with other women behind bars. Unfortunately the female fight club part of the plot never develops.  Instead it's seven sex scenes strung together by humorous dialogue and bad acting. Joslyn James character Cindy has sex with a cop, a jail guard, her lawyer, a crimeboss, and last but not least, her fight club rival Sascha played by Kylee Nash. Kylee Nash also has sex with the cop and crimeboss. I was disappointed in the lack of catfights but was impressed by how hot Kylee & Joslyn are.",1341014400,7,598,4.527777777777778
8500682,4,B006ME56XY,"It's a ripoff.
It's terrible.
There's no nudity.
No sex.
...
But dammit - it was too funny not to get lol",1517443200,,105,3.8181818181818183
8500683,3,B006ME56XY,cool,1514678400,,4,4.0
8500684,1,B006ME56XY,Short and zero plot other than seeing how small armor can cover their pixels,1513641600,,76,4.5
8500685,2,B006ME56XY,I have never run into an anime where the series are 6 minutes long and their are only 12 of them.  No plot very disappointed,1500854400,,124,3.96
8500686,2,B006ME56XY,This is more like a web serious ever episode is only 4mins or so for $15 kinda a wast if it was cheaper than maybe but not for $15 I would go pick a different anime something with more of a story,1499299200,,195,3.6666666666666665
8500687,1,B006ME56XY,2 minutes for 3 bucks waste of money,1495497600,,36,3.625
8500688,1,B006ME56XY,i want a refund,1488758400,,15,3.0
8500689,2,B006ME56XY,I thought TV MA so they would show their boobs; they don't. Only Bikini shots is what you get.,1488499200,,94,4.0
8500690,4,B006ME56XY,These Ladies Were a Knock out!,1446768000,,30,4.166666666666667
8500691,3,B006ME56XY,"Definitely not one of Retromedia's best movies.  The plot is interesting, but the actors and actresses in this one are not at their best.",1387152000,,137,4.708333333333333
