,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
1719251,2,B000067J2X,meh,1460246400,,3,3.0
1719252,1,B000067J2X,"Awful if you are expecting to see action like Keifer played in 24 you will be disappointed . If you like horse races you may enjoy it. To me what a waste of money.
Signed disappointed",1455926400,,183,4.111111111111111
1719253,2,B000067J2X,After watching 24 this was a disappointment.  It seemed to end abruptly almost like they ran out of money.,1448496000,,106,4.578947368421052
1719254,3,B000067J2X,Pretty good flick.,1445644800,,18,5.333333333333333
1719255,1,B000067J2X,Stopped watching.  I like Kiefer though in other movies.,1445472000,,56,5.222222222222222
1719256,1,B000067J2X,By far the most disappointing Kiefer Sutherland work I've ever seen..,1444867200,,69,5.363636363636363
1719257,4,B000067J2X,Liked the tension and resolution of the problems. Somewhat predicable ending.,1439856000,,77,6.090909090909091
1719258,5,B000067J2X,well it my favoriet keifer this is a great movie but iam a keifer sutherland  fan love all that he does,1437696000,,103,3.9047619047619047
1719259,2,B000067J2X,"Uneven movie that tries to be a comedy-crime flick. Somewhat humorous in parts but there are much better crimedies out there, e.g., Fargo.",1437523200,,138,5.043478260869565
1719260,1,B000067J2X,sorry I do not remember,1426204800,,23,3.8
1719261,3,B000067J2X,"2002R: Maybe on one of those days when you need to kill time because you're trapped at the laundrymat doing the laundry because all your clothes are dirty, and it's playing for free on the TV. This film could've been sooo much better. Enjoy MFJLabs 3x",1423785600,,251,4.478260869565218
1719262,5,B000067J2X,Very funny. Loved it before and that's why I ordered it.,1422748800,,56,4.181818181818182
1719263,2,B000067J2X,This movie is sooooo slow.  I ended up fast forwarding through the last half.  Look at the IMDB rating not the amazon rating.,1421366400,,125,4.391304347826087
1719264,4,B000067J2X,Entertaining enough. Just a few 'holes' in the story. Decent to good acting.,1420156800,,76,4.923076923076923
1719265,3,B000067J2X,Not a suitable ending.,1419897600,,22,4.75
1719266,4,B000067J2X,Good escapist stuff.,1419120000,,20,6.0
1719267,4,B000067J2X,Great movie! Keifer Suthrland really shines!,1419033600,,44,6.5
1719268,5,B000067J2X,"Great movie ,",1418947200,,13,3.6666666666666665
1719269,4,B000067J2X,Good,1418860800,,4,4.0
1719270,1,B000067J2X,Just awful.  Couldn't keep watching,1415404800,,35,6.0
1719271,2,B000067J2X,"In all fairness, if you are a fan of horse racing then this might appeal to you in some special way. But the storyline just doesn't make sense to me, matter of fact it's terrible. I don't do spoiler alerts so I cannot properly tell you all the things that trouble me about this plot. What I can tell you is that the acting is nothing to write home about. It is ""B"" movie acting to say the least. It is a family movie, with a few feel good moments but that is the best I can say about it.",1408838400,,487,3.88
1719272,4,B000067J2X,"I love most anything with Sutherland. The movie was good to me, I just like him and his father in movies and especially the series 24.",1400716800,,134,4.1923076923076925
1719273,4,B000067J2X,"This is a great movie one of my all time favorites who wouldn't love this ,movie great drama and good story line",1372291200,,112,4.136363636363637
