,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6097749,5,B00GP4NGQK,"Love this movie, One of the first films where I saw people that looked like me. I am so glad its long awaited journey to DVD has finally ended.",1384819200,,143,3.9655172413793105
6097750,5,B00GP4NGQK,This is a very good non-conventional Love Story !!  Loved the sense of community between the cast members.  Lots of heart with humor at the same time.  A Must See.,1466812800,,163,4.366666666666666
6097751,5,B00GP4NGQK,Awesome movie!,1465257600,,14,6.5
6097752,3,B00GP4NGQK,"Good movie. However, VERY VERY poor video quality. It looks as if someone took a cam bootlegged copy, wrapped and packaged it to make it look all nice and pretty and are now selling it.  On the side of the the DVD case its says ""Promotional Copy"".  It leads you to think that the DVD came directly form the studio, distributor or that maybe its a DVD screener,  but its not.  Its a ""cam"" copy of the movie.",1455580800,,406,4.166666666666667
6097753,5,B00GP4NGQK,"Good  movie for the time 2000 - ish,  Somewhat fuzzy.",1448323200,,53,4.2
6097754,1,B00GP4NGQK,"DVD continued to freeze, unable to play.  Waste of time and money.",1447286400,,66,4.5
6097755,5,B00GP4NGQK,"One of Patrik Ian-Polk's clever creations. Punks is an entertaining about a character named Marcus, who is on a quest to finding himself and love in the gay culture.",1445040000,,165,4.724137931034483
6097756,3,B00GP4NGQK,want this movie for some years it was ok really low budget,1444608000,,58,3.9166666666666665
6097757,2,B00GP4NGQK,"The quality of the copy is bad since it's a promotional copy.  Hard to see, very dark.",1444348800,,86,4.0588235294117645
6097758,5,B00GP4NGQK,One of my favorite movies of all time. Worth every penny,1441411200,,56,4.181818181818182
6097759,5,B00GP4NGQK,I DVD was purchased as a gift.,1440288000,,30,3.4285714285714284
6097760,5,B00GP4NGQK,It was bday gift !,1440201600,,18,2.8
6097761,3,B00GP4NGQK,This seems to be a bootleg poorly made digital copy of a promotional copy.,1434585600,,74,4.357142857142857
6097762,5,B00GP4NGQK,"I LOVE LOVE LOVE this movie, I HAAAAAAAAAATE the DVD quality!!!!
It sucked but I endured through it.
I waited all these years for it to be on DVD, NOW I have to wait again
For when whomever put to DVD, will do it justice CORRECTLY.
I hate BOOTLEG quality DVDS but ...IT IS WHAT IT IS",1434412800,,283,3.982456140350877
