,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
7673204,5,B01C7V2P4I,"love it,",1471651200,,8,3.5
7673205,3,B01C7V2P4I,so-so porn,1491523200,,10,4.5
7673206,2,B01C7V2P4I,"Vintage erotic films are interesting and often surprising.  But - this set may be that, but the transfer to DVD is so bad that you can't really tell what is going on.  Apparently the original transfer was made from copies of copies and with no cleaning up or enhancing of the film they had available",1490832000,,299,4.418181818181818
7673207,4,B01C7V2P4I,"Interesting videos from before my time.  Quality isn't great, but that is expected.  Overall a good collection, I would recommend it if you're into these old films.",1490486400,,164,5.037037037037037
7673208,2,B01C7V2P4I,not like most other vintage movies,1490054400,,34,4.833333333333333
7673209,1,B01C7V2P4I,waste of time,1488240000,,13,3.6666666666666665
7673210,4,B01C7V2P4I,It was ok,1487635200,,9,2.3333333333333335
7673211,2,B01C7V2P4I,"Not what I expected, but it's something different",1487203200,,49,5.25
7673212,3,B01C7V2P4I,Old classic movies. Good for historical value only.,1487203200,,51,5.5
7673213,4,B01C7V2P4I,surprising vintage,1486512000,,18,8.5
7673214,1,B01C7V2P4I,o k,1485907200,,3,1.0
7673215,5,B01C7V2P4I,Interesting history,1485820800,,19,9.0
7673216,3,B01C7V2P4I,no comment,1482624000,,10,4.5
7673217,4,B01C7V2P4I,fun,1482105600,,3,3.0
7673218,5,B01C7V2P4I,"very cute!! lots of nudity, sex and bad camera angles. great lighting but the camera man didn't seem experienced haha",1480204800,7,117,4.9
7673219,5,B01C7V2P4I,What you see on  the cover is the basics of what you'll see on the disc....makes you wonder about what Grandpa was up to back in the day...,1475452800,14,139,3.9642857142857144
7673220,3,B01C7V2P4I,Silent Movie.  Bought as a gift.  No feedback then.,1475107200,,51,4.555555555555555
7673221,3,B01C7V2P4I,Not very good taste as a whole,1474675200,,30,3.4285714285714284
7673222,4,B01C7V2P4I,Good example of early porn.,1473552000,,27,4.6
7673223,4,B01C7V2P4I,WAS BETTER THAN OK,1473379200,7,18,3.75
7673224,5,B01C7V2P4I,"Hard-core, black and white, silent vintage porn.  I appreciate the old black and white silent movies, and if you're searching for movies dealing strictly with silent hard-core, buy this one!",1471910400,31,190,5.333333333333333
8752490,3,B01C7V2P4I,Just funny,1536451200,,10,4.5
8752491,5,B01C7V2P4I,interesting,1524355200,,11,11.0
8752492,1,B01C7V2P4I,"It is what it is. Your grandpa's dirty movies. Not much to say. You saw one, you saw about all of them.",1514592000,,103,3.727272727272727
8752493,5,B01C7V2P4I,"Not bad at all even though it was produced back in the day. In my opinion, it is ""smokin'"".",1513209600,,91,3.8421052631578947
8752494,4,B01C7V2P4I,good not bad.,1503446400,,13,3.6666666666666665
8752495,3,B01C7V2P4I,I enjoyed it,1502928000,,12,3.3333333333333335
8752496,4,B01C7V2P4I,good stuff,1502668800,,10,4.5
8752497,3,B01C7V2P4I,old porn but fun porn,1496188800,,21,3.4
8752498,1,B01C7V2P4I,junk,1492387200,,4,4.0
8752499,5,B01C7V2P4I,v nice,1491696000,,6,2.5
