,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
7737706,3,B01EK68WCW,This is NOT a thriller or slasher. It is a cinemax night type movie.,1474675200,6,68,3.9285714285714284
7737707,4,B01EK68WCW,ok,1474156800,2,2,2.0
7737708,5,B01EK68WCW,Very good,1470096000,2,9,4.0
7737709,5,B01EK68WCW,the leading lady was' t very prominent,1469664000,2,38,4.571428571428571
7737710,4,B01EK68WCW,I've Said This Before But The Thing That Has These DVD's Going is the Fact that Hot Porn Ladies Reside Here! Erika Jordan Alone Is Truly Boner Worthy!,1467763200,5,150,4.392857142857143
7737711,5,B01EK68WCW,Did you read the cast list at the top of the movie?  This is probably going to be the hottest ensemble of women in any movie this year. It's a little bit Epic.,1467504000,5,159,3.8181818181818183
7737712,4,B01EK68WCW,Not bad at all liked it.  Girls are all good looking and acting isn't bad either.  I won't let the cat out of the bag about the plot but I must say I couldn't keep my eyes off of one girl in particular (rewind it a few times if you know what I mean).  Liked it.,1466553600,9,261,3.625
8759005,5,B01EK68WCW,this is a really good movie great actors good story line great movie,1531353600,,68,4.3076923076923075
8759006,3,B01EK68WCW,Not as expected,1518652800,,15,4.333333333333333
8759007,4,B01EK68WCW,This was probably the first one of it's kind that I felt everything was just about right.,1516320000,,89,4.294117647058823
8759008,5,B01EK68WCW,Ok,1508803200,,2,2.0
8759009,3,B01EK68WCW,OKAY,1500595200,2,4,4.0
8759010,5,B01EK68WCW,"I saw this on HBO.  It's rated MA - S.  And wow, did they get that right!  There are a lot of intense sex scenes in this movie., but it's not hard core.  Mostly showing T&A of the girls while they get it on.  I watched it w my wife.  It made for a very enjoyable evening for both of us.  The girls are beautiful.  There's quite a bit of silicon. I read one review that said it's a celebration of the human body.  I agree w that., and a celebration of the sights and sounds of sex! The cover is deceptive.  There are no knives shown in this movie, bloody or otherwise. Spoiler alert:  the murder victim got hit over the head w a rock.",1492128000,9,633,3.9444444444444446
8759011,1,B01EK68WCW,"In its class, this is the most insipid, dull, repetitive, poorly acted, unappealing example I have ever seen.",1490659200,,109,5.111111111111111
8759012,5,B01EK68WCW,good,1486425600,3,4,4.0
8759013,5,B01EK68WCW,Very erotic and interesting as it kept my interest through the entire film! I found it to be more enjoyable than expected as actors were good and dialog was also written well.,1485475200,3,175,4.5
8759014,5,B01EK68WCW,"This is a ""R"" rated movie.  A male photographer and his few magazine female models. In between appointments, this guy takes full advantage of courting the starlets.  Nude scenes are plentiful.  Go enjoy the beauty of human bodies.  Simulated sex only.  No hardcore scenes.

Detectives are investigating a murder case.  Suspects include this photographer, his female assistant, all models, and the magazine owner.  Watch this movie and find out the killer.",1475712000,6,455,5.309859154929577
