,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6870901,1,B00QJ64AZK,"I just lost 2 hours of my life watching this boring as h*ll movie, thank God for FF",1425686400,,83,3.6666666666666665
6870902,5,B00QJ64AZK,Great movie!,1425600000,2,12,5.5
6870903,2,B00QJ64AZK,Dont waste your time,1425081600,,20,4.25
6870904,5,B00QJ64AZK,"Really good movie , great story , made right here in southern Indiana, its a must see!",1422662400,5,86,4.117647058823529
6870905,3,B00QJ64AZK,I couldn't get past the poor production values. I fell asleep. My wife thought it was very good. Guess I should have tried harder.,1420761600,,130,4.458333333333333
6870906,5,B00QJ64AZK,Really well made and entertaining film!,1420502400,3,39,5.666666666666667
6870907,5,B00QJ64AZK,"Masterfully done. Great acting, directing...I love everything about this movie.",1420243200,3,79,7.0
6870908,5,B00QJ64AZK,Great movie! Must see by all,1419206400,4,28,3.8333333333333335
6870909,4,B00QJ64AZK,Great western,1485734400,,13,6.0
6870910,2,B00QJ64AZK,Kind of silly. Fell asleep halfway into the movie.,1485475200,,50,4.666666666666667
6870911,2,B00QJ64AZK,"It was not very well acted, or directed.",1485388800,,40,4.125
6870912,4,B00QJ64AZK,V good,1485302400,,6,2.5
6870913,4,B00QJ64AZK,It was ok,1485129600,,9,2.3333333333333335
6870914,1,B00QJ64AZK,"Viewed the first 3 minutes and switched it off, better things to do with my time.",1485129600,,81,4.125
6870915,4,B00QJ64AZK,I love it,1485129600,,9,2.3333333333333335
6870916,1,B00QJ64AZK,Could not stand even 5 minutes of it.,1484956800,,37,3.75
6870917,2,B00QJ64AZK,Just not a story I cared for.,1484784000,,29,3.2857142857142856
6870918,5,B00QJ64AZK,"Good movie, I enjoyed it",1484784000,,24,4.0
6870919,2,B00QJ64AZK,Talk about a low budget film.,1484697600,,29,4.0
6870920,3,B00QJ64AZK,just OK,1484697600,,7,3.0
6870921,3,B00QJ64AZK,DID NOT CARE FOR ENDING,1484611200,,23,3.8
6870922,2,B00QJ64AZK,I did not care for this movie.,1484438400,,30,3.4285714285714284
6870923,1,B00QJ64AZK,Sucked,1484438400,,6,6.0
6870924,1,B00QJ64AZK,only view if you have nothing else to do .,1484352000,,42,3.3
6870925,1,B00QJ64AZK,To much foul language in it for me. It was constantly Blaspheming GOD's HOLY NAME!,1484265600,,82,4.533333333333333
6870926,3,B00QJ64AZK,it was okay,1484265600,,11,3.0
6870927,3,B00QJ64AZK,liked it but had a strange ending,1484179200,,33,3.857142857142857
6870928,2,B00QJ64AZK,ok,1484179200,,2,2.0
6870929,1,B00QJ64AZK,Unrealistic... poor acting,1484179200,,26,8.0
6870930,1,B00QJ64AZK,"One of those movies with the jumping timeline/flashbacks. Confusing ending like they ran out of time - brother shot on boat but then appears at the end. Audio sometimes hard to understand, especially the kitchen conversation scenes. I could not figure out some scenes and storyline  (the guy asleep in the field when he was supposed to be repairing fence - when did that occur?).",1484092800,,379,4.8307692307692305
6870931,5,B00QJ64AZK,My Brother in law loves this movie.,1484092800,,35,4.142857142857143
6870932,1,B00QJ64AZK,Terrible movie!!,1484006400,,16,7.5
6870933,3,B00QJ64AZK,It was ok. It seemed hard to follow but it was entertaining.,1483920000,,60,4.083333333333333
6870934,1,B00QJ64AZK,Poor acting.,1483574400,,12,5.5
6870935,3,B00QJ64AZK,"Had good acting and actors, but story line was weak.",1483574400,,52,4.3
6870936,1,B00QJ64AZK,Horrible.  Fast forwarded the entire movie.,1483401600,,43,6.166666666666667
6870937,3,B00QJ64AZK,I liked the plot but the action left a lot to be desired. A decent read if you don't have too much else to do!,1483315200,,110,3.44
6870938,5,B00QJ64AZK,I love this movie,1482969600,,17,3.5
6870939,3,B00QJ64AZK,Itwas ok but definitely not atop 10.,1482969600,,36,4.285714285714286
6870940,4,B00QJ64AZK,"It's an older movie but if you like hot women and boobs , then this 5 stars ! Even without the boobage it's still good.",1482019200,,119,3.8
6870941,1,B00QJ64AZK,"never finished it.  the flow is really choppy -- lots of switching back and forth in time.  the switches to ""15 years ago"" are OK if unnecessary -- the scenes from then are shown in black and white -- but constantly jumping back and forth a few hours of a couple of days it extremely annoying.  you can't follow the story at all.",1482019200,,329,4.190476190476191
6870942,2,B00QJ64AZK,Just  did not hold my attention.,1481932800,,32,4.333333333333333
6870943,5,B00QJ64AZK,Who'd story enjoyed,1481846400,,19,5.666666666666667
6870944,1,B00QJ64AZK,Bad acting!,1481846400,,11,5.0
6870945,1,B00QJ64AZK,terrible,1481846400,,8,8.0
6870946,1,B00QJ64AZK,Garbage don waist your time.,1481760000,,28,4.8
6870947,1,B00QJ64AZK,Terrible acting lousy story,1481500800,,27,6.0
6870948,4,B00QJ64AZK,Good old fashioned western,1481068800,,26,5.75
6870949,3,B00QJ64AZK,"It was ok, definately not going to be nominated for any awards.",1480636800,,63,4.333333333333333
6870950,2,B00QJ64AZK,Stopped watching within 10 minutes,1480636800,,34,6.0
6870951,2,B00QJ64AZK,Hard to follow. Keeps jumping from their childhood to present day with other things that happened in their younger adulthood.,1479772800,,125,5.3
6870952,1,B00QJ64AZK,Very poor acting!,1479168000,,17,5.0
6870953,1,B00QJ64AZK,terrible,1479168000,,8,8.0
6870954,4,B00QJ64AZK,Good. Sad.,1478995200,,10,4.5
6870955,3,B00QJ64AZK,I did not care for this movie the story line was strange,1478822400,,56,3.75
6870956,5,B00QJ64AZK,Did not watch all-too much ugly language,1478736000,,40,4.857142857142857
6870957,4,B00QJ64AZK,action and good story.,1478649600,,22,4.75
6870958,3,B00QJ64AZK,"Interesting movie, heavy on revenge theme.",1478563200,,42,6.166666666666667
6870959,1,B00QJ64AZK,Terrible.,1478563200,,9,9.0
6870960,2,B00QJ64AZK,Not bad,1478044800,,7,3.0
6870961,1,B00QJ64AZK,It was so bad that I just had to watch the whole thing.,1477958400,,55,3.3076923076923075
6870962,1,B00QJ64AZK,Wish I could find something good to say about this movie......I just can't.,1477958400,,75,4.846153846153846
6870963,2,B00QJ64AZK,Poorly acted and written.,1477958400,,25,5.5
6870964,1,B00QJ64AZK,Time jumping too much. Lost tract of events. the plot was poor.,1477785600,,63,4.333333333333333
6870965,3,B00QJ64AZK,Slow at times.,1477699200,,14,4.0
6870966,1,B00QJ64AZK,Ugh,1477612800,,3,3.0
6870967,1,B00QJ64AZK,Not good),1477612800,,9,4.0
6870968,3,B00QJ64AZK,Kind of slow moving but a decent film,1477526400,,37,3.75
6870969,1,B00QJ64AZK,Forget it,1477267200,,9,4.0
6870970,3,B00QJ64AZK,Not what I expected from the tittle.,1477094400,,36,4.285714285714286
6870971,2,B00QJ64AZK,"Very B rated, I stopped watching after 15min.",1476748800,,45,4.75
6870972,1,B00QJ64AZK,"The story line captured my attention, but the B rated actors lost me 20 minutes into the movie",1476748800,,94,4.277777777777778
6870973,4,B00QJ64AZK,tgood flick...but truly sad...,1476748800,,30,6.75
6870974,2,B00QJ64AZK,"Laughable acting, poor story, no attention to detail.",1476662400,,53,5.75
6870975,2,B00QJ64AZK,Drags,1476489600,,5,5.0
6870976,1,B00QJ64AZK,Not good,1476489600,,8,3.5
6870977,1,B00QJ64AZK,"Not one of the better movies for acting, etc. Looked like the actors were being cued from off screen.",1476489600,,101,4.368421052631579
6870978,1,B00QJ64AZK,Waste of time.,1476489600,,14,4.0
