,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6818142,5,B00PLYUBNQ,"my little 4 year old watches this all the time. she wanted me to order it for her, I didn't think she would like it, boy was I wrong.",1405987200,,133,3.6206896551724137
6818143,5,B00PLYUBNQ,"my nephew loves these shows. they are informative, educational, and fun",1405123200,,71,5.545454545454546
6818144,3,B00PLYUBNQ,Nice documentary for young viewers. My 4 year old is obsessed with scary creatures and he like it- especially for the red-kneed Mexican.,1381276800,,136,4.956521739130435
6818145,5,B00PLYUBNQ,"We loved watching this as a family. If you like creepy, crawling things you will love this DVD. It is great.",1296172800,3,108,4.190476190476191
8688761,5,B00PLYUBNQ,My three year old is obsessed with these videos! Full of fun facts and very engaging. ,1515888000,,86,4.375
8688762,5,B00PLYUBNQ,This is a favorite in the car!,1478131200,,30,3.4285714285714284
8688763,5,B00PLYUBNQ,gift for grandson,1472256000,,17,5.0
8688764,5,B00PLYUBNQ,nice,1445644800,,4,4.0
8688765,5,B00PLYUBNQ,This was purchased for one of my great-nephews who is seven as a stocking stuffer and boy did he love it.  Couldn't wait to go go home and watch it. Dad said he was glued to the t.v.. LOL! Keep them coming Amazon!,1438128000,,213,3.953488372093023
8688766,5,B00PLYUBNQ,KIDS LOVE IT,1424908800,,12,3.3333333333333335
8688767,5,B00PLYUBNQ,All good,1423353600,,8,3.5
8688768,5,B00PLYUBNQ,Fun for this Halloween season!,1413590400,,30,5.2
8688769,1,B00PLYUBNQ,"I bought this dvd for my daughter who likes spiders and snakes very much. Well, it was not what we expected. From the cover and description I was expecting more of her favorite animals.",1412985600,,185,4.470588235294118
8688770,3,B00PLYUBNQ,cool spiders,1411084800,,12,5.5
