,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
1265344,5,B00003CXE6,"By far the story and action in this movie are well synchronized it is based on actual characters and truth.  Maximus was the one fictional  character of a real story.  We don't know if it happened this way, but it  could of.  Marcus Aurealis dies one of the greatest of Roman Emperors and  the last of the golden age of Rome.  Only to be succeeded by his son,  Commedus, who was a vain, foolish, and comtemptable tyrant. I believed that  this story was stunning visually and dramatically, the effects were  delicious with just enough gore, to provide with one of the best stories I  have ever seen.  I was moved countless times, by all the characters.  Even  Commedus, the tyrant, you loved him and felt sorry for him, because he  didn't really want to be the tyrant, he wanted the love of his  father, and  without that he became horribly ambitious. Five stars just sometimes  doesn't seem good enough.",968889600,46,903,4.572327044025157
1265345,5,B00003CXE6,"These movie, to me of course, in one of the best movies of these year, Russel is one best acor in this moment",968803200,,109,3.782608695652174
1265346,5,B00003CXE6,"Gladiator, played by Russel Crowe reveal in spectacular way the live of a  Roman General (Elius Maximus Decimus Meridius), that lives just at the end  of the time of the last Stoic Emperor (Marcus Aurelius).
This movie is  specialy detailed in the real way of combat, the social clases, the  politics, the power and defeat of the Roman Empire. For the people who  watch this movie with special attention and are really intrested in some  historical facts (even if the argument is not completely true) will find  the most grat movie ever made of the Roman Empire.
The roles played, the  action scenes, the combination between both of them makes this movie one of  the jewels of the 7th. art",966816000,,689,4.675
1265347,5,B00003CXE6,"An outstanding portrayal of the barbaric customs of the Romans!  From the opening battle scene to the climactic duel in the end, you're on the edge  of your seat!  Nonstop intense action and excellent acting make this movie  a top-5 for me and my dad.
A clear line is shown between just plain  revenge and duty to country- going along with a dethroned General's motto:  strength and honor.  A classic, good guy vs. bad guy movie where the  protagonist is someone to look up to, someone with leadership  qualities.
A hand also for Hans Zimmer and Lisa Gerrard, who did the  score for this film!  Bravisimo!",965865600,,605,4.613207547169812
1265348,5,B00003CXE6,"before i saw gladiator, i had the opportunity of seeing the colosseum in rome, italy... i remember when i saw the colosseum i was amazed on how huge and tall it was... and when we entered the colosseum, it really was an  amazing sight. then about three weeks later, i went to see this movie  gladiator. when i saw the colosseum scenes, i was really amazed to see what  it would of looked back in the acient times... and the whole movie was  great to watch.. russel crowe is an amazing actor and you can definately  see his talent in this movie.. i even hope that he would get an oscar  recognition from gladiator.. even though there were violent scenes that i  found hard to watch, it is an excellent movie.",959212800,10,707,4.351145038167939
1265349,4,B00003CXE6,"This was a really entertaining film, though it begins a tad slowly. All of the acting was fantastic and despite the heavy violence, it wasn't exactly gorey. Don't expect chills or tears at the end, it's not that  ""epic""....just really good fun.",958089600,2,244,4.809523809523809
1265700,5,B00003CXE6,WOW; what an incredible story,1524096000,,29,5.0
1265701,5,B00003CXE6,One of my top 5 movies. Thank you.,1523923200,,34,3.375
1265702,5,B00003CXE6,One of my favourites so far,1523836800,,27,3.6666666666666665
1265703,5,B00003CXE6,One of my top 5 movies ever...,1523664000,,30,3.4285714285714284
1265704,5,B00003CXE6,Great,1522972800,,5,5.0
1265705,4,B00003CXE6,good movie,1522972800,,10,4.5
1265706,5,B00003CXE6,love it !!... good price !!,1522886400,,27,3.6666666666666665
1265707,5,B00003CXE6,All time classic. A must see film for sure.,1521676800,,43,3.888888888888889
1265708,5,B00003CXE6,One of my all time favorites. Love Russell Crowe.,1521590400,,49,4.555555555555555
1265709,4,B00003CXE6,My family and I like it very much. Thank you very much.,1521590400,,55,3.6666666666666665
1265859,5,B00003CXE6,Every once in a while a movie comes a long that just steals your mind and this is one of em. A pure enjoyment.,1521504000,,110,3.625
1265860,5,B00003CXE6,"A mirror into our own time, this movie is a cinematic masterpiece that isn't shy about demonstrating what can go awry in a nation that embraces totalitarianism",1521417600,,159,4.925925925925926
1265861,5,B00003CXE6,thanks very good,1521417600,,16,4.666666666666667
1265862,5,B00003CXE6,Best movie ever!,1520899200,,16,4.666666666666667
1265863,4,B00003CXE6,Were you not entertained?,1520726400,,25,5.5
1265864,5,B00003CXE6,I think the sapphire series are nice upgraded blu rays for the older movies. This one has an extra disc omextras which was a nice surprising bonus. This blu ray was little pricy but glad e to have it.,1520553600,,200,4.153846153846154
1265865,5,B00003CXE6,I was lucky to get the remastered version (B1R2 in the text on the ring on the shiny side) with my first try. I bought the top listing offered by Amazon with Prime for $7.99 by the way.,1520035200,,185,3.8947368421052633
1265866,5,B00003CXE6,Great movie  full of action.,1519862400,,28,4.6
