,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
7682664,5,B01CEWQ3GQ,Daughter loved it,1477785600,,17,5.0
7682665,5,B01CEWQ3GQ,"I purchased this to go along with Shimmer and Shine dolls and dress-up outfit. My granddaughters love Shimmer and Shine and have designated with one of them is Shimmer and which one is Shine. They watch movies over and over and this will be a great element in their themed Shimmer and Shine Christmas present. I have seem the movie and so have they, and it is so cute and appropriate for a 5 and 6 year old.",1477180800,,407,4.230769230769231
7682666,5,B01CEWQ3GQ,GRANDDAUGHTER VERY HAPPY.,1476662400,,25,7.666666666666667
7682667,5,B01CEWQ3GQ,"Kfefgdrfdr que me
99766666554432234468667656511345",1474934400,,50,11.75
7682668,5,B01CEWQ3GQ,Just wish the second season was more like the first one.,1473465600,,56,4.181818181818182
7682669,5,B01CEWQ3GQ,"This is another one of my granddaughter's Christmas presents so she has not received it yet.  However, she loves the Shimmer and Shine cartoon.  I bought her a Shimmer and Shine backpack which she loves.",1473379200,,203,4.771428571428571
7682670,2,B01CEWQ3GQ,"This show was much cuter with better lessons in the first season as they visited Leah in the real world. Now, in the second season, they have introduced a villain and are in the genie world. Less focus on learning from mistakes and more genie shenanigans. They also switched to cgi and the animation isn't nearly as charming as it was before. Very disappointed.",1472860800,3,361,4.65625
7682671,5,B01CEWQ3GQ,Gift for granddaughter and she loved it.,1472774400,,40,4.857142857142857
7682672,5,B01CEWQ3GQ,"This is an adorable DVD featuring Shimmer and Shine in three magical episodes. These are episodes that have previously aired on television but perfect to be able to watch Shimmer and Shine whenever your child wants. We actually always seem to miss the show live so we had never seen these three episodes. My 5 year old daughter loves this show and I admit I don't mind watching it either. The show is wholesome and so full of colors and fun characters. These episodes are all about the problems the girls solve, friendship and teamwork.

Shimmer and Shine: Welcome to Zahramay Falls includes the following episodes:

Welcome to Zahramay Falls - Shimmer and Shine receive a special Green Burst Gem from Princess Samira and bring it into the human world. The evil sorceress Zeta uses magic to steal the gem, but her spell goes awry and pulls Leah and Zac into Zahramay Falls.

First Wish (Double Episode) - Leah wins a genie bottle pendant at a carnival and is surprised to find that her prize comes with a bonus - Shimmer and Shine.  Leah wishes for a polka-dotted elephant and things get complicated when Leah uses her remaining wishes to keep Zac from seeing the elephant. In the end, the girls create a new carnival attraction and learn that they can overcome any obstacle by working together.

Happy Wishaversary - It's time for Shimmer, Shine and Leah to celebrate their Wishaversary! In honor of their Wishaversary, Shimmer and Shine make Leah the perfect gift-a bracelet with a magical touch. When Leah puts the bracelet on, she can float like a genie. However, when Zac shows up to play a video game with Leah, Rocket gets a hold of the bracelet and starts to float. Leah must play the video game with Zac, while also working with the genies to retrieve the magical bracelet before Zac sees Rocket floating away.

I received this DVD to review in exchange for sharing my honest opinion.",1470960000,6,1893,4.686746987951807
7682673,5,B01CEWQ3GQ,"THE DVD HAS 1 DOUBLE-LENGTH EPISODE AND 2 EPISODES:
SHIMMER AND SHINE EPISODE 1: THE FIRST WISH PART 1,
SHIMMER AND SHINE EPISODE 2: THE FIRST WISH PART 2,
SHIMMER AND SHINE EPISODE 20: HAPPY WISHAVERSARY
AND
SHIMMER AND SHINE EPISODE 21: WELCOME TO ZAHRAMAY FALLS",1467158400,11,264,4.760869565217392
