,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
8726320,1,B012O29H64,audio not English had to read the entire movie,1506038400,,46,4.222222222222222
8726321,5,B012O29H64,"Exciting, good action",1496620800,,21,6.333333333333333
8726322,3,B012O29H64,Very  good movie.,1492387200,,17,4.666666666666667
8726323,5,B012O29H64,Great dvd well worth watching.,1477612800,,30,5.2
8726324,5,B012O29H64,Great movies,1467504000,,12,5.5
8726325,5,B012O29H64,"Every movie I order I usually check it out before purchasing it and I haven't been disappointed by any of the titles I've chosen. very satisfied, Thanks.",1463011200,,153,4.703703703703703
8726326,3,B012O29H64,Ok movie,1452556800,,8,3.5
8726327,2,B012O29H64,Not as much action as it should have.,1448064000,,37,3.75
8726328,2,B012O29H64,Seriously? A brother with Tourette syndrome? The lead character who refuses to grab a gun even though he's getting his ass kicked the entire movie? Just not a believable main character. I wish I could get my money back.,1446336000,,219,4.641025641025641
8726329,4,B012O29H64,Excellent crime thriller. Didn't even notice the subtitles. Exceptional actors.,1445644800,,79,7.0
