,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
4977647,3,B0068FZ12S,Honey 2 has a good story and more dancing than Honey.  I still like the first movie better because I really liked Jessica Alba's style of dancing better.,1336608000,,153,4.464285714285714
4977648,2,B0068FZ12S,"I felt like this movie had no plot line. The acting wasn't the best, and it didn't even come close to the first Honey. This sequel could have been much, much better.",1335830400,,165,4.1875
4977649,2,B0068FZ12S,"The movie wasn't horrible. The acting was fine. The dancing sends mixed messages.

Some characters purport to pursue self-respect. At the same time, they engage in sexually aggressive dancing that borders on erotica at times.

Other movies were able to be creative without being sexually suggestive. Unfortunately, it is almost every dance that the males are behind the female dancers in crude and sexually suggestive manners. The only exception seemed to be with all-male crews.",1335139200,2,479,5.373333333333333
4977650,5,B0068FZ12S,"Awesome dance sequences, awesome music, and awesome eye candy! It's a dance movie for entertainment, so the story is always going to be lacking; however, the dance talent in this movie is off the chain! They definately have skills to pay the bills. I wish I could get my body to move like that. Watch it for the dancing, and try to forget that the story line is weak.",1332288000,,367,4.333333333333333
4977651,5,B0068FZ12S,"Honey 2 offers serious, serious hip-hop dancing. Despite of what everyone else says, I totally dig it.  To me it is one of the best dance movies out there.  Here are some reasons why:

1) The dancing and choreography are awesome. Check out the first solo by Kat for example.  In my humble opinion, it is mind-blowing.
2) The second most important reason why I dig this movie is that the message it sends is deeper, better, and more realistic than in other dance movies. It's about dealing with problems by being constructive rather than destructive. In this category it beats all previous dance movies I've seen.
3) The movie is packed with dance scenes; a lot of cumulative dance time
4) The actors are so cute and can actually dance.  No doubles as in one of the most famous dance movies, whose name shall remain unmentioned here.
5) I just really like it, especially Kat and the girls, but really all of the HD group. The characters and the lines actually make sense.

The absurd part is that this movie has received so much negative criticism. So bad in fact that it never made it to the theaters in North America but went straight to DVD.  The ratings on this movie are bimodal. Many actually gave it the highest rating, but others gave very low ratings, which leads to a dismal average.  I definitely belong to the first group.  If you're looking for a blood-thirsty hyper-spectacular movie, you will indeed be disappointed.  But I like awesome hip-hop dancing with a warm positive human story.  In my humble opinion, Honey 2 is one of the best dance movies of all time.",1322870400,34,1576,4.572953736654804
4977652,4,B0068FZ12S,"Not as good as the first one, but still a good, family friendly dance movie.",1473724800,,76,4.133333333333334
4977653,4,B0068FZ12S,i love the movie,1470787200,,16,3.25
4977654,4,B0068FZ12S,Good dancing.,1470441600,,13,6.0
4977655,5,B0068FZ12S,Good movie. Liked the first one so I bought this one.,1468886400,,53,3.909090909090909
4977656,4,B0068FZ12S,I enjoyed this movie...not as good as the first one but pretty good.,1464998400,,68,4.3076923076923075
4977657,5,B0068FZ12S,love the movie and recieved it in two days with prime,1461369600,,53,3.909090909090909
4977658,5,B0068FZ12S,I can't stop watching it,1458604800,,24,4.0
4977659,5,B0068FZ12S,This didn't neither play I'm Perdue's charges on y'all.,1457222400,,55,5.222222222222222
4977660,5,B0068FZ12S,I loveeeeee it!!!!,1456876800,,18,5.333333333333333
4977661,4,B0068FZ12S,Good movie!,1455580800,,11,5.0
4977662,5,B0068FZ12S,Great movie,1455580800,,11,5.0
4977663,5,B0068FZ12S,my daughter loves this movie!!!,1455321600,,31,5.4
4977664,5,B0068FZ12S,It is the BEST.  Watch watch watch ,1451001600,,35,3.857142857142857
4977665,1,B0068FZ12S,This movie is not that good. There's way too much drama it's kind of corny. They original Honey was way better.,1450742400,,111,4.333333333333333
4977666,5,B0068FZ12S,WHAT WILL THIS COST ME FOR THESE THREE MOVIES,1448841600,,45,4.111111111111111
4977667,5,B0068FZ12S,love this movie,1446163200,,15,4.333333333333333
4977668,5,B0068FZ12S,great item,1445472000,,10,4.5
4977669,3,B0068FZ12S,"There is magic between them,dancing thru out the movie was good until the last dance scene it sucked",1445299200,,100,4.611111111111111
4977670,5,B0068FZ12S,Excellent Copy,1444089600,,14,6.5
4977671,5,B0068FZ12S,I loved this delivery as the merchandise was a very good copy and in a brand new condition that made this delivery worth it,1440892800,,123,4.166666666666667
4977672,1,B0068FZ12S,Total waste of time and money,1439164800,,29,4.0
4977673,2,B0068FZ12S,Not impressed,1438473600,,13,6.0
4977674,1,B0068FZ12S,Bad,1437523200,,3,3.0
4977675,1,B0068FZ12S,It didn't work,1436572800,,14,4.0
4977676,5,B0068FZ12S,"Okay this movie was really good. I loved the choreography and music. But in reality the original ABDC crews would have killed the movie ones. Throughout the whole movie the 718 crew was far better, although I must admit the HD crew's final performance and the last couple seconds of the freestyle were pretty amazing.",1434758400,,317,4.781818181818182
4977677,5,B0068FZ12S,I am pleased with my purchase,1433980800,,29,4.0
4977678,4,B0068FZ12S,Love it.,1433721600,,8,3.5
4977679,5,B0068FZ12S,"Great movie, dance scenes where great!",1433462400,,38,5.5
4977680,5,B0068FZ12S,Thanks,1432771200,,6,6.0
4977681,5,B0068FZ12S,Dancing,1431561600,,7,7.0
4977682,1,B0068FZ12S,"I do not understand how this is called Honey 2... There was nothing that tied it from the first honey.... It was just another dance show... It was alright I guess, but I still don't understand how its called Honey 2 if Honey was not in it or it was not tied to the first one... If you expect a movie tied to the first one in any ways don't get it but if you just want another dance movie then you may enjoy it",1431216000,,409,3.823529411764706
4977683,5,B0068FZ12S,Good movie,1430784000,,10,4.5
4977684,5,B0068FZ12S,I love this movie,1429920000,,17,3.5
4977685,1,B0068FZ12S,Good deal. Thank you,1429660800,,20,4.25
4977686,5,B0068FZ12S,Works great!,1429228800,,12,5.5
4977687,3,B0068FZ12S,Good,1429142400,,4,4.0
4977688,5,B0068FZ12S,excellent movie highly reccomend,1429056000,,32,7.25
4977689,4,B0068FZ12S,ok,1427932800,,2,2.0
4977690,5,B0068FZ12S,Great addition to music and dance collection for my wife.,1426809600,,57,4.8
4977691,5,B0068FZ12S,My daughter and I watched the movie numerous times we loved  the story line and the dancing was Awesome. The music made me get up and started dancing I even download lots of the songs and play them in my vehicle and workout to it. It  brung back memories of the 80s when dancing was crazy and cool,1426377600,,297,4.103448275862069
4977692,5,B0068FZ12S,Love it,1425945600,,7,3.0
4977693,5,B0068FZ12S,Order arrived quickly and on time! I love dance movies and this is a great addition to my library.,1425772800,,98,4.2105263157894735
4977694,5,B0068FZ12S,Love this movie,1425340800,,15,4.333333333333333
4977695,5,B0068FZ12S,Love it!,1424131200,,8,3.5
4977696,1,B0068FZ12S,to badly scratched to watch,1423180800,,27,4.6
4977697,5,B0068FZ12S,I enjoy any movie that has dancing involved. Honey and Honey 2 goes great in my collection.,1422835200,,91,4.411764705882353
4977698,4,B0068FZ12S,i have both Honeys now :),1422230400,,25,3.3333333333333335
4977699,1,B0068FZ12S,Not a good movie boring,1421193600,,23,3.8
4977700,5,B0068FZ12S,Awesome movie; acting could be a little better but Kat Graham is very pleasing to watch. She is a beauty and does really great moves in this movie. This sequel is way better than the original by far.,1421107200,,199,4.2631578947368425
4977701,5,B0068FZ12S,"I haven't gotten around to seeing this movie yet, but I was told before I purchased it that it is one great movie. I will update after I watch it.",1420848000,,146,3.9
4977702,5,B0068FZ12S,I LOVE THIS MOVE,1419033600,,16,3.25
4977703,5,B0068FZ12S,Great,1418515200,,5,5.0
4977704,4,B0068FZ12S,works great,1417996800,,11,5.0
4977705,5,B0068FZ12S,AAAPLUS,1417737600,,7,7.0
4977706,5,B0068FZ12S,Christmas gift,1414713600,,14,6.5
4977707,5,B0068FZ12S,Great movie !!!,1414454400,,15,4.333333333333333
4977708,5,B0068FZ12S,Great movie love the dancing,1413417600,,28,4.8
4977709,5,B0068FZ12S,great,1411344000,,5,5.0
4977710,5,B0068FZ12S,very satisfied! very touching! I love dancing movies!,1410307200,,53,5.75
4977711,5,B0068FZ12S,Loved it!!,1409270400,,10,4.5
4977712,3,B0068FZ12S,"I bought this movie because the dancer Beau Casper Smart, so if you like a lot of dance it is for you.",1407715200,,102,3.6818181818181817
4977713,5,B0068FZ12S,My daughter really enjoyed watching the movie.  A lot of good dancing and real life events that occurs in the movie.,1407542400,,116,4.523809523809524
4977714,3,B0068FZ12S,Usually the sequel to any move that doesn't have the same actors and actresses ....aren't anywhere near as entertaining as the first.,1402876800,,133,5.090909090909091
4977715,4,B0068FZ12S,"I Wake up one day and every woman I knew favorite word was Honey?
But Dear Honey,  This Honey 2.
And she is straight kill in it!!
No wonder why Mtv, Vh1, and BET had to play the movie
Has that every happen do any film?
What is here name again Katerina Graham
Did you see her coming?
Cause seem like a Home Coming.
""Honey 2""",1398988800,,323,3.893939393939394
4977716,5,B0068FZ12S,"Love this movie, great sound and picture quality. Love the music and dancing which I am into movies such as this one. Arrived just as promised.",1395100800,,143,4.538461538461538
