,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
4395871,4,B004K7M70A,Very good music.  My understanding is this was recorded in Puerto Rico recently.  Wish the quality was a little better.  Not sure why they decided to make it two separate DVDs for purchase.  I'd prefer to have purchased the two DVDs in one package...,1314921600,,250,4.613636363636363
4395872,4,B004K7M70A,"Even though I have enjoyed the DVDs and the CD, I would've liked to see the DVD recorded in HD (Alta definicion AD in spanish). Seis del Solar accompanied Ruben Blades very well. The sound quality and video addition were excellent. Not to mentioned the musical guest were a unforgetable.",1311638400,,287,4.76
4395873,5,B004K7M70A,"Simply the best concert I've seen from Ruben Blades... Definitely worth it!

Simplemente el mejor concierto que he visto de Ruben Blades... Definitivamente vale la pena!",1306627200,,169,5.5
4395874,4,B004K7M70A,"This was one masterful performance by Ruben Blades and Seis del Solar.

The concert had the feel of a bunch of master musicians not working, but genuinely enjoying performing the music that we have come to love over the decades. In fact, in this video, and inspired by a cameo appearance by Cheo Feliciano, Ruben shows us that he can dance, not to mention that he is an able guitarist. I did not know that about Ruben.

Technically, the video was professionally shot with various cameras and angles and the graphic overlays really add a nice touch to the nostalgic mood of the concert.

I too wish the video had been done in Blu-ray and assume that the reason for not doing so was probably economic. However, visually and sound-wise, this dvd has the best picture and audio quality of the Ruben Blades dvd's out there.

Until Ruben gives us something in Blu-ray of this quality,this one is worth buying!",1305331200,3,903,4.625
4395875,1,B004K7M70A,"Me parece inaceptable que esta produccin sali al mercado con audio en estreo en pleno ao 2011. Recuerdo que el lbum Siembra en acetato y aos despus en CD, fue producido en el ao 1978 y tiene hoy da una de las mejores calidades de audio producidas hace ms 33 aos. Cmo es posible que saquen al mercado un DVD con esta calidad de audio? La calidad del video tampoco es de lo mejor pero se puede tolerar, pero el audio en formato estreo me parece una enorme error por parte de los productores. Qu ocurri con la tecnologa disponible actualmente como Blu-Ray?

En mi humilde opinin, si eres exigente con la calidad no pierdas el tiempo con estos 2 DVD. Mi decepcin ha sido a tal grado que el Volumen 2 de esta produccin, ni lo he visto, ni creo que lo haga.

Cundo podremos contar con un concierto de Rubn grabado en Blu-Ray con audio en 5.1 Surround o DTS Surround?",1301184000,8,860,4.269938650306749
8432506,5,B004K7M70A,Everything it was good,1479600000,,22,4.75
8432507,5,B004K7M70A,A Christmas present for my mom. She said she loved it!,1455580800,,54,4.0
8432508,5,B004K7M70A,Great quality.,1445212800,,14,6.5
8432509,5,B004K7M70A,The best,1420243200,,8,3.5
8432510,3,B004K7M70A,It's OK.,1416873600,,8,3.5
8432511,1,B004K7M70A,"not worth the dvd, I could not change because I brought to South America",1408665600,,72,4.214285714285714
8432512,5,B004K7M70A,Poeta,1379462400,,5,5.0
8432513,5,B004K7M70A,"Even though some people complained about the quality, I decided to buy it anyway. I believe it is well worth it, even though it is not in HD, video and sound are really good. If you are a fan, you need to have this dvd.",1363305600,,219,3.888888888888889
8432514,5,B004K7M70A,Para los salceros nostaligicos este es un DVD que tiene una historia importante de exitos setenteros y ms recientes en un gran concierto.,1360540800,,137,5.0
8432515,5,B004K7M70A,"When I bought this DVD, I was little skeptical about its sound quality.
I didn't find the sound bad at all.  Definitely, the production is very poor and with the competition out there, I think this concert is boring. I have to admit that I am not Ruben Blade's biggest fan.  Besides 2 songs on the dvd 1 y one song of dvd 2, the rest is totally boring.",1324944000,,352,4.086956521739131
