,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6457580,5,B00L16P106,"It is a funny film. It is a perfect movie if you want to simply be entertained. No one dies, everyone lives happily ever after. There is just a little bit of everything in the movie to make it a fun time for all. Perfect fun time",1406678400,5,229,3.893617021276596
6457581,5,B00L16P106,"It's so funny, we Laughed hard at Times! Great acting & great storyline. My wife and I really enjoyed the movie!",1406678400,,112,4.380952380952381
6457582,5,B00L16P106,"This was a funny flick, and I think they really got a lot of things right.",1406419200,,74,3.6875
6457583,5,B00L16P106,This is a funny film that get it right from the guys and the girls perspective.  A bromantic chick flick.,1406419200,5,105,4.25
6457614,4,B00L16P106,Very funny and entertaining..,1474156800,,29,6.5
6457615,5,B00L16P106,A very funny movie to watch with your wife.,1473638400,,43,3.888888888888889
6457616,1,B00L16P106,"Bad language, shoul be rated 'R'.",1473638400,,33,4.666666666666667
6457617,5,B00L16P106,Hilarious! Michael rappaport is really funny,1473465600,,44,6.5
6457618,2,B00L16P106,Light humor,1473206400,,11,5.0
6457619,3,B00L16P106,Was okay,1472947200,,8,3.5
6457620,3,B00L16P106,Decent movie.  This is something that has some humor and a good story.,1472860800,,70,4.384615384615385
6457621,1,B00L16P106,one dumb stereo type after another. intelligent people who actually create and contribute to humanity are not as stupid as the people who made this movie. fathers don't know their children's birthday???  guess what hollywood;  men can be great parents and woman crappy. why don't you portray that...morons,1472774400,,305,5.333333333333333
6457622,1,B00L16P106,awful boring,1472774400,,12,5.5
6457623,5,B00L16P106,Good movie,1472774400,,10,4.5
6457644,2,B00L16P106,total waste of time,1472515200,,19,4.0
6457645,1,B00L16P106,"Someone who has never been in a relationship or took a screenwriting class wrote this. You have the over the hill playboy, the super ""too good for you"" bartender worker, two men who seem to hate their wives but still want to be with them. Stereotypical ""shrill"" wives, an overly ""Jewish"" character all masked as a potty mouth humor comedy. ZZZZZZ I eye rolled more than I could count.",1472083200,,384,4.579710144927536
6457646,1,B00L16P106,My husband and I got through the first 15 minutes and finally decided that this movie is painfully unfunny.,1471824000,,107,4.684210526315789
6457647,3,B00L16P106,OK. It was cute but there are many better movies to watch.,1471392000,,58,3.9166666666666665
6457648,5,B00L16P106,Excellent comedy and a reality check on how to kindle the passion in a stale relationship. The acting is superb and down to earth. This is one of John Stamos' best movies and a must see. Awesome!,1471305600,,195,4.297297297297297
6457649,4,B00L16P106,"interesting story about human relations losers becoming winners in the incredible cesspool of overpopulation New York City.  unusual positive shifts among the typically divorce racketeering females not really explicable by the shifts in male behaviors, but it was their story and they told it well.",1469923200,2,298,5.622222222222222
6457650,4,B00L16P106,"Cute story, happy ending.",1469923200,,25,5.5
6457651,5,B00L16P106,It's a good movie everyone should watch it,1469750400,,42,4.375
6457652,3,B00L16P106,It was a decent movie. It was funny and made me laugh a few times.,1469664000,,66,3.466666666666667
6457653,4,B00L16P106,"Great cast! I mean Stamos is a no brainer single-man character. I dig Rappaport too, he's pure comedy. Mike young did a solid job writing/directing!",1468540800,,148,4.96
6457654,5,B00L16P106,funny love story on how we really forget our spouses or take them for granit,1468540800,,76,4.133333333333334
6457655,4,B00L16P106,Dumb mindless comedy but it was funny,1466985600,,37,4.428571428571429
6457656,2,B00L16P106,"So slow,  not very funny.",1466985600,,25,4.0
