,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
2533463,5,B000ESSSXY,"I love the series Cheaters.  If you are looking for something different, true but funny, Cheaters is the series to watch. I must caution you, some of the series are not suitable for children.  Great series, you need to get them all!",1221609600,,232,4.5
2533464,4,B000ESSSXY,"I wish that Cheaters was around 50 years ago. I spent 22 years in the military and was gone from home at least half of it. My first wife had a ball while I was gone and I couldn't seam to catch her in the act. Probably because it was my frinds she was running with. But if Cheaters had been around I don't think my wife would have been around as long as she was. Cheaters just happened to be on one night when I was watching TV and I haven't missed an episode since. If I am gone I tape them and watch them latter. I think that it is a good program that should be advertised more than it is. I know that I have recomended Cheaters to a number of people that I think could use your service, so keep up the good work and stay on TV I surly enjoy your program.",1189468800,7,757,3.828025477707006
8113950,5,B000ESSSXY,funny,1503014400,,5,5.0
8113951,5,B000ESSSXY,Ok,1500940800,,2,2.0
8113952,5,B000ESSSXY,Great scenes.,1451174400,,13,6.0
8113953,1,B000ESSSXY,It sucks!! Could have seen this on tv. Definitely not uncensored.,1426550400,,65,5.0
8113954,1,B000ESSSXY,Nope.  There are too many blurry face and same episode over and over.,1417651200,,69,4.3076923076923075
8113955,5,B000ESSSXY,"Cheaters is un-varnished television. Television in the raw...if you will. And that is why Cheaters is significant, even why it is wonderful.",1415059200,,140,5.409090909090909
8113956,3,B000ESSSXY,Expecting to see a bit more than on TV but not really if I could do it over I wouldn't purchase these disk seen one cheater seen the all.,1396224000,,137,3.7586206896551726
8113957,2,B000ESSSXY,"I love the show Cheaters, especially the unrated versions..... But this video is nothing special. You can see better episodes on television. Save your money.",1350086400,,157,5.32
8113958,3,B000ESSSXY,"I thought this was the actual 2nd volume of the series, but in fact it's just Vol. 1 disc 2. Still a good disc, but I already own the Vol. 1 set. So this was a waste of my money. I guess I should of researched it first.",1348444800,4,219,3.5833333333333335
8113959,5,B000ESSSXY,"I AM A BIG FAN OF CHEATERS, I TRY TO WATCH IT ON TV AS MUCH AS I CAN EVEN THOUGH THEY CUT OUT ALL OF THE GOOD PARTS, THAT WHY I START ORDERING THEM SO THAT I COULD ENJOY THEM MORE.  MY HUSBAND ALSO ENJOY THE SHOW!!!!!!!!!",1260230400,,221,3.6041666666666665
