,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
3422617,5,B001957A12,"There just isn't anything better than a good ole belly laugh. You know the kind. The ones that makes your insides hurt, pop come squirting out your nose and maybe other places that you hadn't planned on.

I usually resort to regular comedy.  But then you have to either get a filter to weed out all the profanity, or just deal with it.

The problem with getting a filter to get rid of all the bad language is that most regular stand up comedy is so filled with profanity that you are left with 1 word out of 10. It's hard to find a joke funny when all you hear are bleeps.

I love Comedy, but good Christian comedy has always been a challenge. In fact, it is almost an oxymoron. If the comedy does not have the name of Jesus in every other word, it just wasn't considered Christian. I don't know about you, but I call that a sermon, not comedy.

This flawed thinking, I'm happy to say, has been overcome by ""The Apostles of Comedy.""

When I heard about this video, I was very apprehensive, to say the least. If it had not been for the fact that it came recommended by a very good friend of mine, (Shameless Plug here....Eric Wilson writer of Fireproof the book, and Field of Blood among others .) I would not have taken the chance. I have been burned too many times by Christian comedy that was supposed to be good, but turned out to be like watching paint dry or worse.

Even as I was putting the DVD in my DVD payer, I was expecting it to be a flop. Boy was I was surprised! In fact, my wife and I laughed harder than we had in a long time. This comedy is relevant to our current times, fresh, clean and just plain funny.

I think one of the strongest reasons for the success of this Comedy Dynamic Duo is their diversity. Each comic brings something completely different to the stage. After each one completed his bit, I expected to see that giant foot come down and hear those words again ""And now for something completely different.""

My personal favorite was Anthony Griffith. One of his best jokes, at least to me, was one that poked fun at the Church and Church goers. It seems that his mom was well adept at signing hymns, while at the same time, administering punishment to Anthony, who was at the time, a small boy. (This joke sounded much better in my head and on the DVD.)

Anthony's stand up was largely about real aspects of life growing up in the south side of Chicago. He reminded he a little of Bill Cosby, which up until this point, was my favorite comedian.

Next up was Brad Stein. Now Brad does not look like the stereotypical Christian Comedian at all. You know the ones I'm talking about. They look like they just swallowed a Bible, and come dressed in 2 or 3 piece suits.

Brad does not fit this at all. He looks like a Red Neck or perhaps a Red Neck Hippie, or a Red Neck Hippie Mountain Man. I expected Jeff Foxworthy to come join him on stage. Together, they would go off on those famous Red Neck jokes. He was certainly the most unique of the 4. And his humor, well...you just need to hear it for yourself. It's among the best I have ever heard, Christian or not.

Then there is Ron Pearson. Ron's humor spanned from the Church to family to education. I thought the parts about our educational system were very funny. However, I have to take a little bit of an exception to them. Ron is poking fun at the fact that what we learned in school is of no value in real life. In my opinion, this is sending a bad message to kids. Perhaps I'm overreacting. After all, the very nature of stand up, is to poke fun at things.

Last, but in no ways least, there is Jeff Allen. His humor is largely about his home life with his Wife and Son. One of his main catch phrases is ""happy wife, happy life."" Allen has a DVD by this name as well. There is a wonderful review of this DVD written by Richard Lanoie.

Allen has a smile that is reminiscent of a Looney Tunes or Warner Brothers character. (My favorite was Bugs Bunny, which is Warner Brothers. Warner Brothers used to have those wonderful stores, until they were taken over by AOL, and Time Warner, which bagged em.) Even if for some odd reason Allen's comedy does not make you laugh; an odd reason like, maybe you're dead, his smile will do the trick.

My only real criticism of the DVD pertains to how it was put together. The appearance by each to the comedians was broken down into very short segments of just a few minutes. After each segment, we were taken to a clip of behind the scenes footage. This footage consisted of get togethers of the 4 comedians and some family life. My wife and I tried to watch a little of this, but we got bored, so we found ourselves fast forwarding through them.

After this footage, instead of going back to the original comic, which had been disrupted somewhere in the middle of their routine, we were taken to a different comic. So the film flow went something like this; Jeff, then Brad, then Anthony, then Ron, then back to Brad, then Anthony....well, you get the picture.

I would be just starting to really get into one of the comedians routines, when suddenly it was over. I would have much preferred to have seen each comic's routine in its entirety before moving on to the next one.

Bottom line. If you want a good belly laugh, and you don't like cursing every other word, then this video is for you. It doesn't really matter even if you're not Christian cause, these guys are not out to shove the Bible down your throat. However, this would certainly be a wonderful video to send to you unsaved friends.

After all, if they are unsaved, they need a good laugh.",1237852800,5,5581,4.307251908396947
3422618,4,B001957A12,"This comedy DVD has lots of great humor.  There is no shortage of laughing while viewing this one.

It features two comedians with whom I was already familiar (Brad Stine and Jeff Allen) and two that are new to me (Anthony Griffith and Ron Pearson).  Each has a different style, but all are extremely good.  This is a comedy show that one can comfortably watch with the whole family.  There is no foul language or off color humor.  These comics demonstrate that great comedy need not be crude.

The only reason that I rated it with four stars rather than five is that there is a lot of non comedy time on this disc.  It contains interviews and other commentary.  Although there is nothing wrong with that, it is not quite what I was expecting.  Nevertheless, it is a great time.  I recommend it.",1236816000,4,795,4.451388888888889
3422619,4,B001957A12,"Let's face it. Christian comedy is often inferior in quality of delivery and production, and the need to appeal to a conservative audience lends itself to tacked-on sermonettes that feel forced and...well, un-funny. Regardless, I decided to give this DVD a chance after a recommendation from a friend.

What a kick in the pants! Anthony Griffith is a soft-spoken comic, with routines that deal with growing up and life, delivered in an understated manner that had me in stitches. Jeff Allen has a Munster-like appearance and delivery that won me over more slowly, yet had me laughing out loud as he related real-life situations of parenting and marriage. Ron Pearson's honesty about modern worship, education, and teachers had me busting up despite myself. While Brad Stine's style is more abrasive, over the top--and for me, sometimes a bit fundamentalist to the point of distraction--he, too, had some funny observations about political correctness.

All of these men have resumes that include network TV, Jay Leno and Letterman, the Comedy Channel and so on. Their professionalism is evident. My only real complaint is that the routines were broken up by chat sessions with the men and their wives. These sessions were enjoyable, even poignant, but could've been done as a separate feature that didn't break up the laughter. All in all, this is the best DVD of Christian comedy I've seen, and had me laughing as much as I do at some of my favorite comedians on TV.",1231718400,14,1467,4.959349593495935
3422620,5,B001957A12,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Apostles-of-Comedy/dp/B001957A12/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Apostles of Comedy</a>We watched this as a family group and it was a great hit.  It gave us a warm family time.",1231200000,,241,8.64
3422621,1,B001957A12,"This was disappointing.  We got this as a gift, assuming it would be like ""Bill Cosby"" clean comedy with Christian themes.  The DVD is about 1/2 interview/commentary, and 1/2 staged comedy.  Except for the ending statement about the comedy being intended to encourage the (Christian) audience, the little encouragement in it came primarily from the struggles shared during the interviews.  Although much of Brad Stine's material could have been funny, his fire&brimstone yelling-preacher delivery conveys his apparent ignorance.  I also found Brad's (and his wife's) goal for him to be immortalized a bit vain.  The team in general had mostly funny material, though where's the creativity in constantly degrading family members, church groups, or other people-groups ?  Ron Pearson's material seemed the most creative, and was very well delivered.  Jeff Allen and Tony Griffith also had some good material and good delivery.",1231113600,7,924,5.457746478873239
3422622,5,B001957A12,"World class funny.  Downright inspirational.  A perfect film to share with or without the whole family and with friends.  There was one part, an unbelievable piece from Anthony Griffith, that actually changed the way I look at life.  Imagine watching a comedy DVD and gaining a new perspective about yourself.  Wonderful!",1226620800,,321,5.215686274509804
3422623,5,B001957A12,"Seriously funny! The angle on this one is that these 4 comedians are hysterical without being offensive. Its really smart stand up comedy that you CAN watch with the whole family. I think that's the most amazing part of it for me - that these are really high quality comedians (they really should be up there with the best) - but they poke fun at stuff that is safe (There are absolutely no jokes about sex, drugs, drinking etc.) Your kids can watch this - its one of the few examples of stand up comedy that the whole family can watch. But it is funny for EVERYONE. And they seriously are brilliantly funny. Very smart. You will want to watch this again and again",1225324800,20,664,4.362903225806452
3422624,4,B001957A12,"This DVD is a real gem.  We watched it and laughed until we cried.  Three of the comics were super funny and family appropriate.  We both felt the fourth comic (he also played host) was ""harsh"".  He said things young people might repeat that could be considered innappropriate - not sexual - just ""angry"", demeaning jokes.  He is the only reason I did not give this 5 stars.  I would have gladly given it 4 1/2 if I could.  Well worth watching!",1224288000,,444,4.341463414634147
3422625,5,B001957A12,I was wondering if clean comedy was going to be as funny as the club material I hear from time to time. It was. I was rolling on the floor with my entire family. Wow. This is a great DVD and gift.,1220918400,17,196,3.6904761904761907
3422637,5,B001957A12,Very funny!!,1453680000,,12,5.5
