,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
2546917,5,B000EZ7ZXQ,This was really fast shipping and seal wrap... seller really has good prices and they have my bussiness again...,1251590400,2,112,4.947368421052632
2546918,5,B000EZ7ZXQ,"The island is Hawaii, a temporary paradise for many women; the man on the island is Henry Roth (Adam Sandler) also a temporary paradise. Unwilling to commit to anyone or thing but his boat.

Then he meets Lucy Whitmore (Drew Barrymore). After an accident she has lost her ability to transfer short term memory to log term. So every day since the accident is erased and she starts over. So the relationship starts from a bet and ends up who knows where if any where.

At first it the film looks just like any old Adam Sandler film that only Sandlerights could like. Then it settles down to cute. Then it settles down to meaningful, finally you forget that you are watching a movie and then it is over. Drew excels in this movie and is very believable.

The film would have come off a lot better with out all the Sandleright left over characters that contributed zip to the story. The two that came to mind is the brother Doug Whitmore (Sean Astin). And the what-not Alexa (Lusia Strus.)

Another warning is that the version of DVD had a bunch of coming attractions after paying good money I do not need forced attractions at the beginning. Wait for a better release or just press the ""Menu"" button to escape them.

<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Firestarter-Drew-Barrymore/dp/6305078157/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Firestarter ~ Drew Barrymore</a>",1246752000,,1384,5.052631578947368
2546919,3,B000EZ7ZXQ,"I really love this movie and i can't stop watching it over and over again.
However, I was a little disappointed with the quality of the Blu-ray version. Felt like it's just a dvd quality.",1229644800,5,187,4.371428571428571
2546920,5,B000EZ7ZXQ,"Great Romantic Comedy for everyone. This is about a player living in Hawaii who has one night stands with the hot women vacationing there. He soon realizes that he wants something more and decides to give up that lifestyle. While eating breakfast he sees Drew Barrymore and its love at first sight. For him. He goes to her table and talks with her and they hit it off right away. They talk throughout breakfast when she realizes she is late for a meeting. They make a date to meet at the same place the next morning. The next morning he shows up and sees her already sitting at the table. He approaches her and sits down. He starts talking and she kinda freaks out saying I don't know you, I've never met you before and runs out of the restaurant. The lady who owns the restaurant explains the situation. She has short term memory loss. She will never remember him. She lives the same day over and over and has been for over a year. He refuses to give up so every day he thinks of different ways to break the ice and talk to her. He tries to get her to love him each and every day. Sometimes it goes well and sometimes it doesn't. He refuses to believe that she isn't starting to remember him when everyone else knows that isn't true and tries to get him to stop wasting his time.",1224288000,3,1280,4.25
2546921,2,B000EZ7ZXQ,"Version: U.S.A / Region Free
Aspect ratio: 2.40:1
MPEG-2 BD-25
Running time: 1:39:03
Movie size: 18,51 GB
Disc size: 20,22 GB
Average video bit rate: 17.05 Mbps

LPCM Audio  English  4608 kbps  5.1 / 48kHz / 16-bit
Dolby Digital Audio  English  640 kbps  5.1 / 48kHz
Dolby Digital Audio  French  640 kbps  5.1 / 48kHz
Dolby Digital Audio  English  192 kbps  2.0 / 48kHz

Subtitles: English / English SDH / Chinese / French / Korean / Portuguese / Spanish / Thai

#Actor & Director Commentary
#Gag Reel
#Talkin Pidgin Featurette",1221177600,2,527,4.7
2546922,5,B000EZ7ZXQ,"Now I can see her today and the next day, and the next day, and the next day...",1208390400,3,79,3.4444444444444446
2546923,4,B000EZ7ZXQ,I like this movie - I found it amusing and entertaining. It's a unique story. The story does depict real life and its meant for entertainment so its not necessarily focused on being realistic. I would watch this one again and don't have a problem paying regular price for it.,1172620800,2,275,4.52
2546924,5,B000EZ7ZXQ,I was going to purchase this movie on standard DVD until I bought my PS3. I've seen the movie previously on DVD but after watching it on Blu-ray I am glad I waited to purchase it. The picture quality is so much better than DVD and the sound is so clear. I have fallen in love with Blu-ray since I bought this movie and I plan to buy Blu-ray from now on.,1170892800,6,353,3.9166666666666665
2546925,5,B000EZ7ZXQ,I loved this movie.  It was very enjoyable.  Adam Sandler and Drew Berrymore were great in it.,1514073600,,94,4.470588235294118
2546926,1,B000EZ7ZXQ,Lame. Lame. Lame.,1513814400,,17,5.0
2546927,5,B000EZ7ZXQ,"Love this movie, seen it a few times qith the family and its still funny and enjoyable",1513209600,,86,4.117647058823529
2546928,2,B000EZ7ZXQ,"Frankly, I could only make it through the first 10 minutes. So lame. Not funny.",1511568000,,79,4.333333333333333
2546929,5,B000EZ7ZXQ,A great movie!,1510272000,,14,4.0
2546930,5,B000EZ7ZXQ,Excellent,1509667200,,9,9.0
2546931,5,B000EZ7ZXQ,Amazing deal and love both of theses movie,1509580800,,42,4.375
2546932,5,B000EZ7ZXQ,Love Adam!,1508284800,,10,4.5
2546933,2,B000EZ7ZXQ,So silly I couldn't bear it.,1505260800,,28,3.8333333333333335
2546934,5,B000EZ7ZXQ,works well,1502496000,,10,4.5
2546935,5,B000EZ7ZXQ,Totally Happy,1502150400,,13,6.0
2546936,5,B000EZ7ZXQ,Such a great combination!,1501113600,,25,5.5
2546937,5,B000EZ7ZXQ,"I enjoy Adam's comedy, I consider some of his movies as classics, good enough to add to any library, and watch on a slow day or when in need of humor.",1497312000,,150,3.870967741935484
2546938,5,B000EZ7ZXQ,Great,1497139200,,5,5.0
2546939,5,B000EZ7ZXQ,Just go with it!  Love this silly romance.,1493683200,,42,4.25
2546940,5,B000EZ7ZXQ,Love this movie,1493510400,,15,4.333333333333333
2546941,5,B000EZ7ZXQ,"This was such a cute movie! We watched it for Valentines day, and am glad to say, that it was perfect! Just silly enough for the hubs, and cute enough for me. Though I will say, he wasn't too fond of the ending!",1492300800,,211,3.9302325581395348
2546942,3,B000EZ7ZXQ,Cute movie,1490486400,,10,4.5
2546943,5,B000EZ7ZXQ,Love this movie!,1489622400,,16,4.666666666666667
2546944,5,B000EZ7ZXQ,Great Flic,1488067200,,10,4.5
2546945,5,B000EZ7ZXQ,Cute and funny movie!,1486944000,,21,4.5
2546946,5,B000EZ7ZXQ,"I never saw this movie but before maybe I did watch this movie at one time and forgot.
This a very cute romantic movie and the patience of one man to help his true love remember and recapture lost memories of their relationship.
Every date is her first date because she does not remember her boyfriend the next day due to a traumatic accident that happened to her.
In one scene he state this is our 20th date and she does not remember the other 20 dates .  He asks her : When are you going to kiss me?
A definite must for your Valentine.",1485993600,,537,4.114285714285714
2546947,5,B000EZ7ZXQ,Well if a little romance is what you're looking for.....,1484697600,,56,4.7
2546948,5,B000EZ7ZXQ,I was really happy to get this DVD  I enjoy this movie and I received early,1484092800,,75,3.6875
2546949,4,B000EZ7ZXQ,Cute and entertaining.,1477612800,,22,6.666666666666667
2546950,5,B000EZ7ZXQ,Cute and funny Romance Movie. Love it,1476057600,,37,4.428571428571429
2546951,5,B000EZ7ZXQ,"The basic storyline of 50 First Dates: Henry Roth lives in Hawaii and spend his time wooing women who are visiting the island, simply because there is little chance of commitment.
Then he meets Lucy Whitmore. One day they hit it off, and the next she doesn't even recognise him. It turns out that she suffers from short-term memory loss, and every day he tries to win her over once more. Firstly, I have to say that 50 First Dates is a really funny film. It isn't overly stupid, but it's not subtle either. But underneath the humour is where I believe this film's true beauty lies. It shows love in a way that I have never seen in another film before. From the way that her family sacrifices everything to keep her happy, and blissfully unaware of her condition, to Henry who, despite the fact that he could have just about any woman that he wanted, decides that he wants to be with Lucy, regardless of the fact that he has to meet her for the first time every day. Henry's character undergoes somewhat of a transformation in front of our eyes. The film starts off with him coming across as somewhat of a pig (well, to us women anyway :)), and by the end of the film, we truly admire him. He even sacrifices his dream so that he can be with Lucy, and help her to move on with her life. The film isn't really predictable, either. For example, I spent the entire films assuming that the ending would be somewhat different. Although romcoms almost always have happy endings, this one damn near had me in tears. And it wasn't even sad. I never knew what a feel-good film was until I saw this...highly recommended.",1474243200,,1609,4.402684563758389
2546952,4,B000EZ7ZXQ,On a side note...this is one of the very first blu ray movies ever released. Mind Blown!!!!,1473206400,,91,4.411764705882353
2546953,5,B000EZ7ZXQ,Great movie!,1471996800,,12,5.5
2546954,5,B000EZ7ZXQ,love drew barrymore,1469318400,,19,5.666666666666667
2546955,5,B000EZ7ZXQ,"Ridiculous, but adorable! Love Sandler and Barrymore together!!",1464220800,,63,7.0
2546956,5,B000EZ7ZXQ,Such a great movie every time we watch it!,1463011200,,42,3.7777777777777777
2546957,5,B000EZ7ZXQ,Cute hilarious,1460678400,,14,6.5
2546958,4,B000EZ7ZXQ,Funny movie.,1460419200,,12,5.5
2546959,5,B000EZ7ZXQ,hilarious.  good feelings.  good music.,1459900800,,39,6.6
2546960,5,B000EZ7ZXQ,One of the best films of its type!  Drew is my girl!!,1455580800,,53,3.4166666666666665
2546961,4,B000EZ7ZXQ,love this movie....,1453852800,,19,5.666666666666667
2546962,5,B000EZ7ZXQ,One of the best movies ever!!!,1453680000,,30,4.166666666666667
2546963,5,B000EZ7ZXQ,About the only romantic movie I know and love. The right amount of silliness and a lot of love and clever.,1453680000,,106,4.095238095238095
2546964,5,B000EZ7ZXQ,"Classic movie,charming and funny.",1453334400,,33,7.5
2546965,5,B000EZ7ZXQ,Great movie,1445990400,,11,5.0
2546966,5,B000EZ7ZXQ,Awesome!!,1441065600,,9,9.0
2546967,5,B000EZ7ZXQ,"This is my favorite movie!  I love all Adam Sandler and Drew Barrymore movies, they are perfect together.",1440633600,,105,4.833333333333333
2546968,5,B000EZ7ZXQ,one of my favorite movies,1439424000,,25,4.2
2546969,5,B000EZ7ZXQ,Great Movie,1438560000,,11,5.0
2546970,5,B000EZ7ZXQ,"I never got bored watching this film.
I am going to watch it  50 times or more.",1437091200,,79,3.6470588235294117
