,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
4016509,4,B002ZD3V1U,it was a good movie what i could see of it about five mins into it it started skping and thats all it did,1369180800,,105,3.4166666666666665
4016510,2,B002ZD3V1U,Not a whole lot to review on this movie as it had little to no plot but enough T&A where it needed to be. Thank You!,1320451200,8,116,3.5
4016511,5,B002ZD3V1U,I  ENJOYED  THIS  DVD  AND  I  HAPPY TO  RECOMMEND  IT  FOR  THOSE OF US  WHO  LIKE THIS  TYPE  OF MOVIE,1285891200,12,104,3.55
4016512,5,B002ZD3V1U,"Very good movie with hot and steamy scenes as well as plenty of suspense and action, for mature viewers over the age of 18 to enjoy.",1279065600,11,132,4.115384615384615
4016603,1,B002ZD3V1U,"Not good.  Disc hangs up and freezes continuously.  Tried it on 3 different players, same results.",1430092800,2,98,5.0625
4016604,4,B002ZD3V1U,The Thing That Gives This Bite Is the level of diva eye candy in it!,1420675200,3,68,3.6
4016605,1,B002ZD3V1U,"This is not a vampire /horror movie. After a couple minutes in you can see very clearly that this is an edited porn movie. There are only two bites scenes throughout the whole movie,  and they weren't quality bite scenes either. If you're looking for anything other than a vampire movie, then this is your flick.",1417219200,4,312,4.571428571428571
4016606,1,B002ZD3V1U,bye,1411776000,,3,3.0
4016607,2,B002ZD3V1U,horrible hated it - porno,1411257600,,25,4.2
4016608,4,B002ZD3V1U,"Christine Nguyen has a supporting role in this film and she is lovely as always, but added on to being lovely is that she is also very deadly.  She has two fairly lengthy scences, one at the start of the movie and one mid way through. She is actually a pretty good actress, and pulls off a campy role with style and verve. Worth a watch.",1394496000,4,337,4.106060606060606
4016609,4,B002ZD3V1U,"What do you get when you cross a strip club with vampirism?  This movie.  Definitely low-budget, but still delivers a good hour or so of entertainment. It features a couple of friends, Christine Nguyen and Ted Newsom.",1387152000,,217,4.837837837837838
4016610,5,B002ZD3V1U,Christine nguyen  and friends this is truly love or lust at 1st bite a great strip club run by female vampires all beautiful as in deadly beautiful very much more than enough to make one want to blow your wod so to speak.,1374710400,3,221,4.1395348837209305
4016611,4,B002ZD3V1U,"Twilight Vamps(2010) is a low budget erotic-horror film starring Brandin Rackley, Christine Nguyen and Beverly Lynne. It is not a rip off of the Twilight saga. It feels more like a Hammer Horror film or a 1970's grindhouse movie. The film has some silly humor such as a guy armed with a bottle of holy water labeled ""Land O' Lourdes"". There's serious scenes such as a guy finding out his wife is cheating on him. There's scary scenes where women turn into vampires and bite people! The real draw in the movie is the nudity and the soft core sex scenes. The CGI is decent for a B movie. It looks like something from a Playstation 3 game.  This is a solid effort from director ""Nicolas Medina"".",1369180800,10,692,4.448818897637795
8384656,5,B002ZD3V1U,Exactly what I wanted.,1523059200,,22,4.75
8384657,4,B002ZD3V1U,good,1493596800,,4,4.0
8384658,5,B002ZD3V1U,"Christine Nguyen looking fantastic. The usual humor and ""sex"".",1490140800,,62,6.0
8384659,2,B002ZD3V1U,just a poor softcore porn,1484352000,,25,4.2
8384660,5,B002ZD3V1U,Love it,1483833600,,7,3.0
8384661,4,B002ZD3V1U,Old time fun. Very cheesy but still worth the money.,1482796800,,52,4.3
8384662,4,B002ZD3V1U,ok,1474156800,,2,2.0
8384663,5,B002ZD3V1U,I love it,1471564800,,9,2.3333333333333335
8384664,3,B002ZD3V1U,A cable TV movie in the late night adult genre comedy,1456531200,,53,3.909090909090909
8384665,5,B002ZD3V1U,Idem.,1440115200,,5,5.0
