,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
1425331,3,B00005BJSU,"This is the first of an excellent series starring Buck Jones, Tim McCoy, and Raymond Hatton, who play U. S. marshals who come to the aid of a stagecoach owner whose stages are being constantly robbed. Called the  ""Roughriders"" they usually ride in from different locales to aid  the oppressed. Excellent performances by all. Series ended following year  when Buck was killed in the tragic nightclub fire in Boston and McCoy later  left for service in WWII.",964224000,4,456,4.883116883116883
1425332,5,B00005BJSU,very good,1473465600,,9,4.0
1425333,4,B00005BJSU,enjoy westerns...,1473206400,,17,8.0
1425334,4,B00005BJSU,"Excellent old time western, with great cowboy stars!",1471478400,,52,5.625
1425335,2,B00005BJSU,"The first entry in Monogram's ""Rough Riders"" series is a dull programmer with little action until the exciting final reel. It's good to see Buck Jones, Tim McCoy and Raymond Hatton join forces, but they appeared in better Westerns than ""Arizona Bound"" (1941). Routine direction from serial specialist Spencer Bennet.",1339459200,2,316,5.34
1425336,3,B00005BJSU,"Important for being the first of the Monogram ROUGH RIDERS series, ARIZONA BOUND (1941) sets the stage for those that followed, in that each Rough Rider arrives on the case in question seperately, and apparently unknown to each other until it's time to play their hand. Buck Jones is retired marshal Buck Roberts, Tim McCoy plays lawman Tim McCall (usually mistaken for a ""sky pilot""), and Raymond Hatton rounds out the trio as peace officer Sandy Hopkins, a character he would continue to play in Johnny Mack Brown's NEVADA JACK MCKENZIE series which followed the ROUGH RIDERS after Buck Jones died in the tragic Coconut Grove fire of 1942.
ARIZONA BOUND is a good start to the series as the boys solve a series of stagecoach robberies in Mesa City, breaking up bad guy Tris Coffin's gang. Tim McCoy , holding everyone at gunpoint in the saloon and forcing all to sing a song is a classic scene! However, the print used by ALPHA dvd is quite shabby, dark and well-worn, hence a much lower rating than this oater deserves. Five star movie, two star dvd.",1261180800,,1053,4.666666666666667
1425337,5,B00005BJSU,Great Movie. I got this movie for my dad and he is enjoying these great movies. Thank you.,1175817600,,90,4.055555555555555
1425338,4,B00005BJSU,"Three rangy looking hombres ride into a town seemingly unknown to each other and by the end of the story these three make all things right. Happens time and again in the Rough Riders movies.

""When the Rough Riders ride . . . It's good to have them on your side.""

The Border Cities Stage Line of Mesa City, Arizona, is loosing its gold shipments to local outlaws and is just about out of business. Enter our three heroes: Marshal Buck Roberts (Buck Jones), Marshal Tim McCall/'Parson' McCall (Tim McCoy), and Marshal Sandy Hopkins (Raymond Hatton). When that happens you can always be assured that they will work alone, and much gunfire will follow their trails, and it won't be long until the local crooks are either full of lead or heading to the jailhouse.

These movies are excellent westerns yet today.  If you enjoy old tyme westerns then you just have to view some of these gems. This one from the year 1941 is one of the first made in this series and only spreads out through 9, but good movies all.

With Tim McCoy heading back to his ranch in Wyoming, and Raymond Hatton hastening back to Texas to get married, and Buck Rogers remaining on his ranch in Arizona, it seems these three will never get together unless they are working on a case.

As they always say: So long, Rough Riders.

Until you watch or rewatch their movies, that is.

Semper Fi.",1140393600,2,1359,4.495934959349594
1425339,5,B00005BJSU,"VCI Entertainment and Monogram Pictures present ""Arizona Bound"" (1941) (digitally remastered), although The Rough Riders had a short run, they turned out some of the best B-Westerns ever to grace the Saturday Matinee screen...our story is the first of eight in the Rough Riders series featuring Buck Jones as a retired marshal, Tim McCoy as a Parson the itinerant preacher and Raymond Hatton cattle buyer who are U.S. Marshals undercover... when an old friend in need sends for the trio to help clean up Mesa City...seems this town is overrun by badmen and outlaws who are bent on making is rough on the Monogram cast, director and writers...actor Slim Whitaker is great as one of the evil henchman with his innocent stare as McCoy tells him to go for his gun...it's loaded with plenty of shootin', fightin' and hard riding with Buck in full frame on Silver displaying why he was in the top five of heroes in early B-Westerns... in the middle is Tim McCoy and Hatton as his backup...if this is what you're looking for, well you've found it and plenty more where this came from...just remember double thrills, chills, mystery and suspense...hitting the bull's eye with excitement...don't miss any of the Rough Riders features loaded with action that will leave you wanting more of his B-Western adventures

Under director Spencer Gordon Bennet, producer Scott R. Dunlap, original story by Jess Bowers ...the cast include Buck Jones (Marshal Buck Roberts), Tim McCoy (Marshal Tim McCall/Parson McCall), Raymond Hatton (Sandy Hopkins), Tristram Coffin (Steve Taggart), Dennis Moore (Joe Brooke), Luana Walters (Ruth Masters), Horace Murphy (Bunion), Slim Whitaker (Red), I. Stanford Jolley (stageline employee), Silver (Buck Jones, wonder horse). . . . . . . . .special footnote, actor /producer Buck Jones made over 164 feature films beginning with ""Western Blood"" (1918/silent) with a bit part...Jones final film was ""Dawn on the Great Divide"" (1942)...with his famed horse ""Silver:, Jones was one of the most successful and popular B-Western actors of the '20s, '30s and '40s, at one time receiving more fan mail than any actor in the world...was inducted into the Hall of Great Western Performers of the National Cowboy and Western Heritage Museum in 1973. . . . . . . . . .second special footnote actor Tim McCoy in real life was a sharpshooter and famed for his fast draw...was an expert on the Old West also an authority on Indian folklore could converse in Indian sign language...McCoy was inducted into the ""Hall of Great Western Performers of the National Cowboy and Western Heritage Museum"" in 1973, also inducted into ""The Cowboy Hall of Fame"" in 1974.. . . . . . . . final special footnote, one of my favorite character actors was Johnny Mack's sidekick Raymond Hatton (1887-1971) as Marshall Sandy Hopkins who appeared from 1943 and made 45 films for Monogram Pictures...Hatton who first appeared on film in ""Tragic Love"" (1909-Silent/unconfirmed), ""Oliver Twist"" (1917), ""The Hunchback of Notre Dame (1923), ""The Squaw Man"" (1931), ""Law and Order"" (1932)...during the '30s & '40s he played the comical sidekick for Johnny Mack Brown and Bob Livingston...went on to join Buck Jones and Tim McCoy in the ""Rough Riders"" series...Hatton worked right up to his last film ""In Cold Blood"" (1967). . . . . .meanwhile this is an exciting Rough Riders western provided by Monogram Pictures during their heyday of the early '40s.

SPECIAL FEATURES:

BIOS:

1. Buck Jones (aka: Charles Frederick Gebhart)

Birth Date: 12/04/1889 - Vincennes, Indiana

Died: 11/30/1942 - Boston, MA (fire)

2. Tim McCoy (aka: Timothy John Fitzgerald McCoy)

Birth Date: 4/10/1891 - Saginaw, Michigan

Died: 1/29/1978 - Nogales, Arizona

3. Raymond Hatton (aka: Raymond William Hatton)

Birth Date: 7/07/1887 - Red Oak, Iowa

Died: 10/21/1971 - Palmdale, California

Check out other Buck Jones titles available on VHS from VCI:

1. Black Aces (1937)

2. Dawn on the Great Divide (1942)

3. Down Texas Way (1942)

4. Gunman from Bodie (1941)

5. Renfrew of the Royal Mounted (1937)

6. Riders of Death Valley (1941)

7. Silver Spurs (1936)

8. Six Gun Man (1946)

9. South of the Rio Grande (1932)

If you crave action, drama and plenty of adventure check out other western double features with Buck Jones:

ROUGH RIDERS WESTERN DOUBLE FEATURES:

1. Vol. 1 - Arizona Bound/Gunman from Bodie (VCI #7241) (DVD)

2. Vol. 2 - Ghost Town Law/Below the Border (VCI #7264) (DVD)

3. Vol. 3 - Forbidden Trails/Down Texas Way (VCI #7274) (DVD)

4. Dawn on the Great Divide (VCI #7219) (DVD)

Ask Amazon. Com to carry the above titles if they are not available as of yet...you can order and pick up your copy now from VCI Entertainment...if you enjoyed ""Arizona Bound"" (1941), why not pick up other copies of Buck Jones features.

In 1941 the ""Rough Riders"" series began with Buck as Marshal Buck Roberts, Tim McCoy was Marshal Tim McCall and Raymond Hatton was Marshal Sandy Hopkins for Monogram Pictures:

1. ARIZONA BOUND (Monogram, 1941)

2. THE GUNMAN FROM BODIE (Monogram, 1941)

3. FORBIDDEN TRAILS (Monogram, 1941)

4. BELOW THE BORDER (Monogram, 1942)

5. GHOST TOWN LAW (Monogram, 1942)

6. DOWN TEXAS WAY (Monogram, 1942)

7. RIDERS OF THE WEST (Monogram, 1942)

8. WEST OF THE LAW (Monogram, 1942)

Great job by VCI Entertainment for releasing ""Arizona Bound"" (1941),

the digital transfere with a clean, clear and crisp print...looking forward

to more high quality releases from the vintage serial era of the '20s, '30s

& '40s...order your copy now from Amazon or VCI Entertainment where there

are plenty of copies available on VHS, stay tuned once again for top notch

action mixed with deadly adventure from the ""King of Serials"" VCI...just

the way we like 'em

Total Time: 62 min on DVD/VHS ~ VCI Entertainment #7241 ~ (11/10/2000)",1138838400,,5821,4.991701244813278
1425340,5,B00005BJSU,"VCI Entertainment and Monogram Pictures present ""Arizona Bound"" (1941) (digitally remastered), although The Rough Riders had a short run, they turned out some of the best B-Westerns ever to grace the Saturday Matinee screen...our story is the first of eight in the Rough Riders series featuring Buck Jones as a retired marshal, Tim McCoy as a Parson the itinerant preacher and Raymond Hatton cattle buyer who are U.S. Marshals undercover... when an old friend in need sends for the trio to help clean up Mesa City...seems this town is overrun by badmen and outlaws who are bent on making is rough on the Monogram cast, director and writers...actor Slim Whitaker is great as one of the evil henchman with his innocent stare as McCoy tells him to go for his gun...it's loaded with plenty of shootin', fightin' and hard riding with Buck in full frame on Silver displaying why he was in the top five of heroes in early B-Westerns... in the middle is Tim McCoy and Hatton as his backup...if this is what you're looking for, well you've found it and plenty more where this came from...just remember double thrills, chills, mystery and suspense...hitting the bull's eye with excitement...don't miss any of the Rough Riders features loaded with action that will leave you wanting more of his B-Western adventures

Under director Spencer Gordon Bennet, producer Scott R. Dunlap, original story by Jess Bowers ...the cast include Buck Jones (Marshal Buck Roberts), Tim McCoy (Marshal Tim McCall/Parson McCall), Raymond Hatton (Sandy Hopkins), Tristram Coffin (Steve Taggart), Dennis Moore (Joe Brooke), Luana Walters (Ruth Masters), Horace Murphy (Bunion), Slim Whitaker (Red), I. Stanford Jolley (stageline employee), Silver (Buck Jones, wonder horse). . . . . . . . .special footnote, actor /producer Buck Jones made over 164 feature films beginning with ""Western Blood"" (1918/silent) with a bit part...Jones final film was ""Dawn on the Great Divide"" (1942)...with his famed horse ""Silver:, Jones was one of the most successful and popular B-Western actors of the '20s, '30s and '40s, at one time receiving more fan mail than any actor in the world...was inducted into the Hall of Great Western Performers of the National Cowboy and Western Heritage Museum in 1973. . . . . . . . . .second special footnote actor Tim McCoy in real life was a sharpshooter and famed for his fast draw...was an expert on the Old West also an authority on Indian folklore could converse in Indian sign language...McCoy was inducted into the ""Hall of Great Western Performers of the National Cowboy and Western Heritage Museum"" in 1973, also inducted into ""The Cowboy Hall of Fame"" in 1974.. . . . . . . . final special footnote, one of my favorite character actors was Johnny Mack's sidekick Raymond Hatton (1887-1971) as Marshall Sandy Hopkins who appeared from 1943 and made 45 films for Monogram Pictures...Hatton who first appeared on film in ""Tragic Love"" (1909-Silent/unconfirmed), ""Oliver Twist"" (1917), ""The Hunchback of Notre Dame (1923), ""The Squaw Man"" (1931), ""Law and Order"" (1932)...during the '30s & '40s he played the comical sidekick for Johnny Mack Brown and Bob Livingston...went on to join Buck Jones and Tim McCoy in the ""Rough Riders"" series...Hatton worked right up to his last film ""In Cold Blood"" (1967). . . . . .meanwhile this is an exciting Rough Riders western provided by Monogram Pictures during their heyday of the early '40s.

SPECIAL FEATURES:

BIOS:

1. Buck Jones (aka: Charles Frederick Gebhart)

Birth Date: 12/04/1889 - Vincennes, Indiana

Died: 11/30/1942 - Boston, MA (fire)

2. Tim McCoy (aka: Timothy John Fitzgerald McCoy)

Birth Date: 4/10/1891 - Saginaw, Michigan

Died: 1/29/1978 - Nogales, Arizona

3. Raymond Hatton (aka: Raymond William Hatton)

Birth Date: 7/07/1887 - Red Oak, Iowa

Died: 10/21/1971 - Palmdale, California

Check out other Buck Jones titles available on VHS from VCI:

1. Black Aces (1937)

2. Dawn on the Great Divide (1942)

3. Down Texas Way (1942)

4. Gunman from Bodie (1941)

5. Renfrew of the Royal Mounted (1937)

6. Riders of Death Valley (1941)

7. Silver Spurs (1936)

8. Six Gun Man (1946)

9. South of the Rio Grande (1932)

If you crave action, drama and plenty of adventure check out other western double features with Buck Jones:

ROUGH RIDERS WESTERN DOUBLE FEATURES:

1. Vol. 1 - Arizona Bound/Gunman from Bodie (VCI #7241) (DVD)

2. Vol. 2 - Ghost Town Law/Below the Border (VCI #7264) (DVD)

3. Vol. 3 - Forbidden Trails/Down Texas Way (VCI #7274) (DVD)

4. Dawn on the Great Divide (VCI #7219) (DVD)

Ask Amazon. Com to carry the above titles if they are not available as of yet...you can order and pick up your copy now from VCI Entertainment...if you enjoyed ""Arizona Bound"" (1941), why not pick up other copies of Buck Jones features.

In 1941 the ""Rough Riders"" series began with Buck as Marshal Buck Roberts, Tim McCoy was Marshal Tim McCall and Raymond Hatton was Marshal Sandy Hopkins for Monogram Pictures:

1. ARIZONA BOUND (Monogram, 1941)

2. THE GUNMAN FROM BODIE (Monogram, 1941)

3. FORBIDDEN TRAILS (Monogram, 1941)

4. BELOW THE BORDER (Monogram, 1942)

5. GHOST TOWN LAW (Monogram, 1942)

6. DOWN TEXAS WAY (Monogram, 1942)

7. RIDERS OF THE WEST (Monogram, 1942)

8. WEST OF THE LAW (Monogram, 1942)

Great job by VCI Entertainment for releasing ""Arizona Bound"" (1941),

the digital transfere with a clean, clear and crisp print...looking forward

to more high quality releases from the vintage serial era of the '20s, '30s

& '40s...order your copy now from Amazon or VCI Entertainment where there

are plenty of copies available on VHS, stay tuned once again for top notch

action mixed with deadly adventure from the ""King of Serials"" VCI...just

the way we like 'em

Total Time: 62 min on DVD/VHS ~ VCI Entertainment #7241 ~ (11/10/2000)",1138838400,,5821,4.991701244813278
