,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6567380,3,B00MB6OY4Y,Very old propolby broadcasted on tv movie with old classic stars known in United States in 70's and early 80's.,1439251200,2,111,4.6
6567381,2,B00MB6OY4Y,good,1435968000,,4,4.0
6567382,5,B00MB6OY4Y,"Wonderfully restored, fun and campy 70s porn flick.  Of course I always love Seka, but great to see a quality transfer.",1431216000,9,119,4.666666666666667
6567383,4,B00MB6OY4Y,"Great product for the price,  This movies is exactly as I remembered it and I would highly recommend it!
Seller was very prompt and the set was as described.
I would do business with them again",1431043200,8,193,4.361111111111111
6567384,5,B00MB6OY4Y,good job,1430265600,,8,3.5
6567385,5,B00MB6OY4Y,The Women Are Extremely Hot. John Holmes In It Is A Hoot. For This Kind Of Movie I Never Give 5 Stars. But This Is The Exception. Good Story. Acting Not To Bad. But The Babes 6 Stars.,1424908800,17,183,3.8421052631578947
6567386,4,B00MB6OY4Y,Like all 70's porn this one ad a plot of sorts and acting nice looking women who looked real.  Not so clinical as  the new stuff very entertaining,1421971200,13,146,4.178571428571429
6567387,5,B00MB6OY4Y,great,1416355200,3,5,5.0
6567388,3,B00MB6OY4Y,Oldie but goldie .... worth the bucks! :),1416096000,3,41,4.25
6567389,1,B00MB6OY4Y,Passaiable,1416096000,2,10,10.0
6567390,5,B00MB6OY4Y,"An expected classic 5 stars for the 5 star era in adult film making. Exciting film.
Koodos!
Sincerely,
Terrence W.",1459555200,,114,4.75
6567391,4,B00MB6OY4Y,"Very numerous with the acting and the way it was shot.
It is definitely 1970's porn but worth the watch just for nostalgia purposes.",1457395200,,132,4.541666666666667
6567392,1,B00MB6OY4Y,Ridiculous!,1456617600,,11,11.0
6567393,4,B00MB6OY4Y,"If you like John Holmes, you'll like this. It ain't winning any Oscars, but that's not why we watch, is it?",1454025600,,107,4.142857142857143
6567394,5,B00MB6OY4Y,interesting movie with I saw long ago,1453507200,,37,4.428571428571429
6567395,1,B00MB6OY4Y,"Waste of money and time, low story, costumes were changed from setup to setup in one scene. Down hill from there. Semper Fi.",1451174400,,124,4.434782608695652
6567396,4,B00MB6OY4Y,Strange movie to watch,1449446400,,22,4.75
6567397,5,B00MB6OY4Y,classic adult love it,1443916800,,21,4.5
6567398,5,B00MB6OY4Y,This is one of the best movies I have ever seen John Holmes in.,1443052800,4,63,3.5714285714285716
6567399,5,B00MB6OY4Y,Good,1440806400,,4,4.0
8671324,3,B00MB6OY4Y,Not what expected,1522454400,,17,5.0
8671325,3,B00MB6OY4Y,Okay.,1505347200,,5,5.0
8671326,4,B00MB6OY4Y,ok,1502236800,,2,2.0
8671327,3,B00MB6OY4Y,fair,1501027200,,4,4.0
8671328,3,B00MB6OY4Y,Johnny wad really is the man,1497830400,,28,3.8333333333333335
8671329,3,B00MB6OY4Y,Just average.,1487721600,,13,6.0
8671330,3,B00MB6OY4Y,"Replaced an ancient VHS tape of the same movie (which cost a whole lot more at the time).  Rather mild by today's standards but the actual production values, ie. PLOT and STORY LINE, are typical of the period.  It holds up well and the 2k transfer was pretty.",1482883200,2,259,4.375
8671331,1,B00MB6OY4Y,IN THE TRASH. THOUGHT IT WAS A WWII MOVIE.,1482883200,,42,3.7777777777777777
8671332,3,B00MB6OY4Y,Nothing new.,1473292800,,12,5.5
8671333,5,B00MB6OY4Y,Great movie !!!,1467763200,,15,4.333333333333333
