,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
3526882,5,B001D7T6EU,"loved both movies. like very much getting 2 on 1 disc, takes up less space",1420329600,,74,4.0
3526883,5,B001D7T6EU,excellent movies were put on two separate disc's worked perfectly,1416268800,,65,5.6
3526884,4,B001D7T6EU,"I REALLY LIKED BOTH MOVIES!! ITS A BLAST FROM THE PAST, FROM THE 80'S TO THE 90'S THANKS FOR THE DVD.",1373673600,,101,3.857142857142857
3526885,4,B001D7T6EU,"Great value, both movies are family welcome. An older but very cute movie. I like the movie ""like father like son"" most.",1366934400,,120,4.5
3526896,5,B001D7T6EU,This is a blast from the past! Great price and super fast delivery!,1448841600,,67,4.230769230769231
3526897,5,B001D7T6EU,I saw both of these when they came out at the movies. Great to get them both together.,1443916800,,86,3.8333333333333335
3526898,4,B001D7T6EU,"This is classic Dudley Moore comedy.  Even though this is a rehash of Freaky Friday it is very funny.  A good, lighthearted comedy.",1441411200,,131,4.6521739130434785
3526899,5,B001D7T6EU,These are wonderfully magical & uplifting movies. Enjoy~,1439510400,,56,6.125
3526900,5,B001D7T6EU,Fun movies.,1437350400,,11,5.0
3526901,5,B001D7T6EU,classic,1437177600,,7,7.0
3526902,5,B001D7T6EU,Dudley Moore and Kirk Cameron at their best.,1436572800,,44,4.625
3526903,5,B001D7T6EU,Excellent.,1425427200,,10,10.0
3526904,5,B001D7T6EU,good deal for the price,1424304000,,23,3.8
3526905,5,B001D7T6EU,"Both great movies, I saw them several times at the movies and I have watched both since they arrived.",1423180800,,101,4.368421052631579
8292160,4,B001D7T6EU,These would be perfect if they had them on blu ray. Great 80s movies!,1526083200,,69,4.0
8292161,5,B001D7T6EU,good movie,1525824000,,10,4.5
8292162,5,B001D7T6EU,Cant beat these old movies! Love the 80s!,1516838400,,41,4.25
8292163,1,B001D7T6EU,Says PG but not appropriate for my 10 and 6 year old granddaughters. We watched a few minutes of each one and there was cussing. We stopped both of the movies after a few minutes.,1505001600,,179,4.142857142857143
8292164,5,B001D7T6EU,Just as described,1504742400,,17,5.0
8292165,5,B001D7T6EU,"It was a good mixture but I did prefer Vice Versa.  That's a personal preference and is totally subjective, I realize.",1495238400,,118,4.619047619047619
8292166,5,B001D7T6EU,"Love , love these two movies - so happy to get them in the same box!",1493596800,,68,3.3125
8292167,3,B001D7T6EU,"Remembered the movies to be better, guess I grew out of them",1468972800,,60,4.083333333333333
8292168,5,B001D7T6EU,Cute.,1464566400,,5,5.0
8292169,5,B001D7T6EU,Great movies! Excellent price!,1455062400,,30,6.75
