,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
1410012,5,B00005A094,"Over the years ECW had done many Pay Per Views with extreme hardcore stuff, but Barely Legal is like comparing ECW to WCW. ;yeah really its that good;
Here is the card The Dudley Boyz vs. The Eliminators This is a great match with many spots and aerial maneuvers. 7/10
Rob Van Dam vs. Lance Storm This was one of my favorite matches with great technical wrestling, another high flying match 9/10
Great Sasuke, Gran Hamada, and Masato Yakushiji vs. Taka Michinoku, Mens Teoh, and Dick Togo This was my favorite match of the night that had unbelivable japan wrestling moves. 10/10
Shane Douglas vs. Pitbull #2  This is the boring match of the night but it did have some surprise guest during the match 5/10
Taz vs. Sabu I honestly don't know why everybody thinks this match is so good, I mean sure there was great wrestling and spots but this is Sabu were talking about, compared to his other matches with Sandman this was a sleeper. 7/10
Stevie Richards vs. The Sandman vs. Terry Funk this was a good match and the wrestlers made good use of the ladder and barbed wire, this was one of terry funks most Memorable matches. 9/10
Terry Funk vs. Raven The main event after the three way were raven beats on a beat up Terry Funk, great match and I bet big dick dudley wishes he was never there. 8/10
There is only one special feature and that is the match histories which isn't the greatest but its better than nothing.
This DVD is great and has every thing, hardcore, aerial, technical and just plain crazy.  Overall mark 8/10  Highly Recommended",989280000,5,1541,4.516129032258065
1410013,5,B00005A094,"... this is a classic DVD that showcases great wrestling .. so there's something for everybody. Sabu vs Taz was my personal favorite because of the hatred these two have for each other. It all started when Sabu no showed an event and Taz had to defend the tag belt with sub partner Rick Steiner. Taz called out Sabu, but Sabu never showed until a year later. The last event ECW had was in Pine Bluff Arkansas, you can order it....  If you want to see ECW style action, then check out the next rising league Combat Zone Wrestling. They have Great wrestling... with todays rising stars.",989020800,,584,4.457943925233645
1410014,5,B00005A094,"Here it is.  Definitely a piece of ECW history.  Though the promotion is now officially dead (having filed for bankruptcy), this DVD marks ECW's crowning moment:  Its first ever Pay-Per View held on April 13, 1997.  The DVD itself is not overly great but it is decent.  Unlike the other ECW DVD's, this one does not have ""exclusive"" DVD features aside from match histories for the pay-per-view.  However, this is definitely a great collector's item when you look at the big picture of ECW history, and in fact, wrestling history.  Seven great matches fill this card.  Here they are:
1. The Eliminators vs. The Dudley Boyz:  One-sided affair that was pretty much a spot fest showcase for Saturn and Kronus.  AWESOME displays of martial arts and aerial maneuvers, including three (3) Total Eliminations. 4 stars.
2. Chris Candido promo.
3. Lance Storm vs. Rob Van Dam:  Great match between two premier talents.  Great contest mixing sound technical, mat wrestling and aerial spots.  4 1/2 stars.
4. Michinoku Pro 6 Man Action - Great Sasuke, Gran Naniwa, Masato Yakushiji vs. TAKA Michinoku, Mens ""Terry Boy"" Teioh and Dick Togo.  At first, it would seem odd that ECW's debut pay-per-view would feature NON-ECW stars.  However, ECW, among other things, has always been known for its unmatched in-ring product in terms of pure athleticism.  Let me tell you, these puroresu sensations deliver that and a whole lot more in this all out war.  GREAT ACTION with tons of mat wrestling, aerial maneuvers, martial arts, double team and triple team maneuvers.  Fans of puroresu know that the in ring product in Japan is light years ahead what American audiences see on a weekly basis.  Ironically, later on Taka, Teioh and Togo (along with Funaki) formed Kaientai in the WWF.  It is ironic to think that this talented group went on to become comedy relief jobbers and their awesome skills never displayed.  What a shame. 5 stars.
5. ""Franchise"" Shane Douglas (with Francine) vs. Pitbull 2:  TV Title match.  This match was the culmination of a bitter feud between the Franchise and the Pitbull tag team.  Decent, hard fought bout that saw Douglas use just about everything.  Plus, ""guest appearances"" by Pitbull 1, Chris Candido, ""Primetime"" Brian Lee and ""Ravishing"" Rick Rude.
6. Sabu vs. Taz: ""Grudge Match of the Century."" GREAT match with tons of great mat wrestling, high spots and good ring psychology.  Plus an appearance by Rob Van Dam and the shocking turn that led to the formation of one of ECW's best heel stables.  Five stars.
7. Terry Funk vs. The Sandman vs. Big Stevie Cool (guest color commentator, ""The Innovator of Violence"" Tommy Dreamer):  Three-way Dance to determine the number one contender to the Heavyweight championship.  Great hardcore, hard-hitting action including a ladder and barbed wire.  Plus, an appearance by the bWo including, Da Blue Guy, Hollywood Nova, and 7-11.  5 stars.
8. ECW Heavyweight Champion Raven vs. Terry Funk:  A fresh Raven seeks to keep his heavyweight title against a brutally injured Funk.  Plus, appearances by Tommy Dreamer and Big Dick Dudley.  5 stars.
Overall, a great event.  The ""Match Histories"" were written by Michael Johnson II, the same guy who wrote the wrestler bios for the other ECW DVDs and the ECW website.  While not earth-shattering, they give a good background behind the storylines that led up to this pay-per-view and are well worth a read if you were not following ECW at the time.  Plus, they set a good tone for you as you watch the pay-per-view.  Read them before you watch the matches.
Overall this is a decent card and a decent DVD.  It is definitely worth watching.  Is it worth owning though?  For pure historical value I say yes.  It's definitely a collector's item.
Recommended.",987984000,2,3758,4.9
1410015,4,B00005A094,"Great show and for the hardcore fan as we reach the nirvana of ppv for the little promotion that could.  That show was not available in Canada and my VHS copy I got later on was so and so. So I'm proud to put this great moment of history in my DVD collection. Now that the page is turn since the bankrupty of ECW, relive the hope of one of ECW best show of all time. Get a good early look at now WWF superstars like, TAZZ, Dudley Boyz, Saturn, Steven Richard and Raven.  That is the show they talk about and show backstage footage in Beyhond the Mat. The only drawback is that for a DVD they could have added extra stuff like matches angle leading up to the event or interviews.  But the match bio is great and informative.  A must for the ECW fan, who will get a little choked up hearing the fans opening the show yelling ECW, ECW , ECW like we were going to take over the wrestling business.  We didn't with ECW but the ideal of ECW lives on everywhere in the world of pro wrestling.  Always remember why by owning this great show.",987724800,,1033,4.114427860696518
1410016,4,B00005A094,"Even though this DVD has yet to be released, I was lucky enough to see ECW's first pay-per-view event already.  Although it was not a perfect outing for ECW, it is definitely worth buying because there were a lot of memorable moments.  In the opening match, the Dudley Boyz [WWF] challenge the Eliminators (Perry Saturn [WWF] & John Kronus) for the ECW Tag Team titles.  Next, Rob Van Dam replaces an injured Chris Candido when he takes on Lance Storm [WCW].  My personal favorite match of the night is a six-man tag team extravanganza starring superstars from Japan's Michinoku Pro.  The Great Sasuke, Gran Hamada, and Masato Yukushiji (subbing for Gran Naniwa) face Taka Michinoku [WWF], Mens Teioh, and Dick Togo.  In an easily forgettable match, Shane Douglas [WCW] defended his ECW Television title against Pitbull #2.  In a match that had been built up for quite some time, Sabu took on Taz [WWF] in a classic encounter.  The Sandman, Terry Funk [WCW], and Stevie Richards [WWF] battled in a match to determine who would get an ECW Heavyweight title shot.  The winner of that match took on Raven for the title in the next and final match of the night.  I really enjoyed this event and would recommend it to any wrestling fan to purchase on DVD.  Even big fans of the WWF and WCW will recognize many superstars who appeared on this show.  I gave the show four stars out of five only because of the Shane Douglas vs. Pitbull #2 mess that should have never taken place especially for as long as it did.",984268800,3,1505,4.595505617977528
1410020,5,B00005A094,"Barely Legal was the first ECW event to be held LIVE on PPV, a make or break event in every sense of the word. Obviously, all was a success and ECW went on to run until it's demise in 2001. From the beginning of the show until the dramatic ending, you'll watch nothing but intense action and pro wrestling at it's best. A big recommendation. Great if you're a huge ECW fan as well as if you'd like to get a taste of what the Philly-based promotion was all about.",1121299200,,462,4.144444444444445
1410021,3,B00005A094,"On April 13th of 1997, the now-defunct Extreme Championship Wrestling launched its first pay-per-view. It was headlined by the highly-anticipated first encounter between Taz and Sabu. It also featured Terry Funk battling his way through a ""Triple Threat"" match to eventually face Raven for the ECW World Title. Other highlights from this amazing show included Rob Van Dam declaring himself to the highest bidder, Rick Rude finally unmasking, and the Eliminators winning the ECW world tag team titles.
""Barely Legal"" wasn't the greatest ECW event in history but it did have its share of cool moments. An unscheduled match between future WWF alumni Rob Van Dam and Lance Storm had its entertaining moments though Lance displayed some of the poorest chair work I've ever seen. This should be noted as to the match where Van Dam's major push as ""Mr. Monday Night"" began. Fans of the more aggressive Japanese style of wrestling will love the Michanoku Pro six-man tag. The very underrated Taka Michanoku, who was never used properly during his WWF stint put on a hell of a show with the rest of the guys. And what would an ECW show be without the ""Queen Of Extreme"" Francine and Beulah on it? They appear on seperate ocassions, Francine during Douglas' match with Pit-Bull #2 and Beulah before the start of the main event but they both come out looking amazing as always.
While the event itself was incredible, this DVD presentation is average at best. In addition to the fact that most of the promos and backstage interviews that aired during the original broadcast are not included, most of the entrance music has either been altered or removed entirely. The Sandman's entrance originally had hundreds of fans singing along to Metallica's ""Enter Sandman"". Since they had to replace it with the Motorhead cover version, you don't get to experience what truly was a great ECW fan moment. Since this is really the only version of the event on the retail market, you will have to settle with it or try to track down an original copy of the pay-per-view.",1082851200,5,2046,4.848571428571429
1410022,1,B00005A094,"1. Eliminators vs. Dudleys - Om my God, sad, agh, barf. Terrible match, miscommunications, botches the works. High Point: 450 splash from...either Saturn or the other dude, nicely landed. Low Point: The rest of the match. 3/10
2. RVD vs. Lance Storm - If anything worse than the first, VanDam hits the Fivestar Storm kickout. THE LAMEST CHAIR SHOT IN HISTORY is included in this epic battle. High Point: Fivestar. Low Point: Storms chair shot. 2/10
3. Little Dude 6 man thang - The fly around, people interfere It all gets to crazy to follow. High Point: One of the many High flying moves. Low Point: One of the many MISSED high flying moves. 2.5/10
4. Shane Douglas vs. Pitbull 2 - Worst match of the night, boring horrible wrestling from both men. Watching this match you wonder how either of these guys became professional wrestler. High Point: None. Low Point: Missed drop on barricade. 0.5/10
5. Taz vs. Sabu - From these two I expected better, Sabu is one of my all time favs and Taz always outs on a good show. Missed moves, sad excuse of a match. God, common guys! High Point: Sabu springboard into crowd. Low Point: Messed up table splash from Sabu. 4/10
6. Sandman vs. Terry Funk vs. Big Stevie Cool - Best match of the night, and so far the only reason I have stayed to watch it all is cuz I had nothing better too do. Sandman is fat, he keeps leaving, Stevie cool is lame, Funk is old. Funk gets a bad cut on his side during match. High Point: Sandman covering himself in barbed wire and leg droping Funk. Low Point: Sandman missing a ladder flip sending it crashing down on his own head.
7. Raven vs. Terry Funk - Might have been better if Funk had actually been able to wrestle. As it was a carry on from the 3 way Funk didn't do much more then stagger and fall down. High Point: Dreamer ""chokeslaming"" Papa Dudley or whoever through 3 tables Low Point: Funk not being able to actually wrestle. 3/10
Overall, it stunk. Plain and simple. Don't buy this on VHS or DVD. Neither one improves the wrestlers talent.",1060905600,3,2023,4.440860215053763
1410023,5,B00005A094,ecw barely legal is one of the best ecw ppvs ever! the best 2 matches are the japan-6man match or that brutal 3-way title match.buy barely legal now!,1043539200,,149,4.357142857142857
1410024,5,B00005A094,No doubt... this is ECW first ever PPV and it  made ECW an instant hit to every wrestling fan.. without this show... ECW wouldn't be the greatest wrestling promotion in history!,1037059200,,177,4.709677419354839
