,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
8517167,5,B007I1Q4JA,ok,1498348800,,2,2.0
8517168,5,B007I1Q4JA,Buena novela 3 discos dura 716 minutos,1497571200,,38,4.571428571428571
8517169,5,B007I1Q4JA,"Esta Novela Me Encanto Cuando La Vi En Univision Y La Compre Tambien No Son 4 Discos Si No 3 El Resumen Estuvo Bueno Pero No Me Gusto Que Hayan Quitado Las Cachetadas De Sara A Adriana,La Escena De Zorayda Atorada En La Piedra, Cachetada A Patricia, Y Otras Cuantas Mas, Otra Cosa Es Que El Disco 2 Estuvo Largisimo Sin Varias Escenas Y El Disco 3 Estuvo Corto Y Se Fue Muy Rapido Pero Me Encanto Que Me Haya Llegado En Buenas Condiciones Y En Tiempo Recomiendo Este DVD",1432425600,,470,4.233333333333333
8517170,1,B007I1Q4JA,La novela no esta completa le faltan pedazos y bastantes. The novel is not complete and many missing pieces.,1424822400,,108,4.7368421052631575
8517171,5,B007I1Q4JA,Love it,1408060800,,7,3.0
8517172,5,B007I1Q4JA,Love estasr tv series always recommend buying this product for not only enjoy my favorite shows but I guarantee that my hands prodructo arrives in excellent condition,1392508800,,166,5.185185185185185
8517173,1,B007I1Q4JA,"I purchased this item under the assumption that it was the full episodes. It isn't full episodes, they are only short 15-18 minute recaps of the episodes. I am not satisfied with this purchase.",1373328000,2,193,4.705882352941177
8517174,4,B007I1Q4JA,"Zacatillo: Un Lugar en Tu Corazon (Zacatillo: A Place in Your Heart - 716 minutes)

A popular singer wants some time off to re-set her values. Her manager is totally against it, so arranges to have the singer murdered by having her drugged and thrown off a yacht in shark-infested waters.

Melodrama ensues: a doctor falls for our heroine, and she falls for him, but she is in fear for her life so she pretends to be someone else (a cousin). Attorney is friend of his and falls for her, too.

Comedy: thieves are Two Stooges, hear a Mexican spoken with an Italian accent (he offers ""tequilinni"" and his ""abuelo"" was Don Corleone), see horny older woman (a Lottery winner) pick up guy from Chippendales, murders, disguises, marriage because of a pretend pregnancy, engagement out of obligation (and then he's blinded), villainous gal with baritone voiced mother.

Stars: Actress (Ingrid Martz) who plays the lead looks like a young, pretty, and capable Jennifer Aniston, while handsome lead guy (Jorge Aravena) makes me think of Ted Danson, but younger and with a better build.

Mayor's wife (totally gorgeous, totally overdressed, generous, upbeat and effusive - the costume folks had a great time doing her outfits!), posed naked for new statue for the town square. She is happily married to an ugly little guy she lovingly calls 'Shorty.' They have a son who falls for a ""cougar.""

This has it all, get your copy from Amazon.",1367280000,2,1427,4.827868852459017
8517175,5,B007I1Q4JA,I have a Dear Friend that was watching this Series on TV but could not see the last Chapters because of a Death in the family. She was upset but could not do anything about it. I just decided to see if Amazon had this item and I was Impressed that they had it and for a rock bottom price. I even got free shipping with this order and I was able to give this video as a Gift to a Dear Friend. THANKS AMAZON!,1363824000,,406,3.788235294117647
8517176,3,B007I1Q4JA,"Por Fin!!! Ya era hora de que saliera esta Telenovela a la Venta en Usa, desde hace mas de un ao esta Disponible en Mxico y en Univision termino en Octubre del 2011, hasta que se decidieron a lanzarla jaja.
Estoy ansioso por tener el Dvd, se me va a hacer eterno hasta Junio...
19/6/2012: Exelente Dvd, Muy Dinamico, Me Encanto el Resumen, Contiene lo Ms Importante de la Telenovela, Las Mejores Escenas.
Lo unico que no me gusto fue que quitaron el Final de Julio/Alejandro Nones y Gustavo/Benjamin Rivero, no se ve el accidente.
Tiene Amor, tiene Drama, tiene Humor, la verdad Estoy Muy satisfecho con el Dvd, es una Exelente Telenovela, si les gusto o les interesa verla Comprenla, No Se Van a Arrepentir, el Dvd Esta Hermoso!!!.",1331424000,,732,4.638461538461539
