,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
3918730,3,B002EP8FCO,"OK, I'm giving this 3 stars only because it is the same movie as ""Round and Round We Go.""  It's frustrating to buy the same movie that you already have, only with a different name!!!!!!!!  Wasted money.",1261958400,7,202,4.4324324324324325
3918731,5,B002EP8FCO,"3 yr old grandson liked it. I do believe, however, that he would watch dirt if Barney was in it.",1255996800,,96,3.85
8367967,4,B002EP8FCO,"If baby is happy, grammy is happy!",1516233600,,34,4.0
8367968,5,B002EP8FCO,Kept my son entertained and spiked his curiosity for all things wheels.,1486598400,,71,5.0
8367969,5,B002EP8FCO,Barney is always a hit!!,1473033600,,24,4.0
8367970,5,B002EP8FCO,My 2 year old loves Barney,1463356800,,26,3.5
8367971,5,B002EP8FCO,Fast shipping. My kid loves it!,1457481600,,31,4.333333333333333
8367972,5,B002EP8FCO,Loved by niece who is 2 and not too young to begin learning from Barney. Great songs. Keeps her entertained.,1435449600,,108,4.45
8367973,5,B002EP8FCO,Great movie my son loves it alittle slow on the shipment but everything else was excellent will buy again soon,1394150400,,110,4.55
8367974,5,B002EP8FCO,"My son loves this video, also comes with another video and the price isn't bad at all.  use to keep my son in place while I go house stuff.",1384560000,,139,3.793103448275862
8367975,4,B002EP8FCO,"My Kid really love this movie , she enjoy the movie , I love to buy more for her next time .",1380240000,,92,3.227272727272727
8367976,5,B002EP8FCO,This is a good one.  It is a whole segment.  Barney and kids go to a factory where a man named Pop makes wheels.  It is great!,1354320000,,126,3.5925925925925926
