,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
7347302,5,B012DW8N0G,"Beautifully shot, beautifully acted. Need a break from overblown, over-budgeted, explosion movies? This one has really stayed with me.",1448582400,4,134,6.105263157894737
7347303,1,B012DW8N0G,This may be the most generic movie I have ever seen.,1448496000,2,52,3.8181818181818183
7347304,2,B012DW8N0G,"See the movie was pretty bland, it had a couple of known faces, but lacked actual moving story. The story line took way too long for the characters to develop correctly, and in the end you have no idea why it ended the way it did.",1448496000,,230,4.021739130434782
7347305,5,B012DW8N0G,"Such a beautiful film, poignant, witty, smart, introspective and powerful. Character development was so well done, acting fantastic, great direction--just all around excellent.",1446768000,2,176,6.695652173913044
7347306,5,B012DW8N0G,"A wonderful movie exquisitely crafted by a Director whom should be on everyone's radar!  The cast is stellar and the themes will stay with you far after the ""curtain goes up.""  TWO THUMBS WAY UP!",1446508800,,195,4.542857142857143
7347307,5,B012DW8N0G,"A wonderful movie about the ups and downs of life. Life doesn't always go the way you want it to, but when you start making changes for the better life will pleasantly surprise you. It pulls at your heart one moment and in the next you will be chuckling.",1446422400,6,254,4.204081632653061
7347308,4,B012DW8N0G,"A good movie about a young man's lot in life and the choices he has to make to achieve a better outcome.  Slow, absurd and clich at times, but kept me interested to the end.",1446422400,2,173,3.942857142857143
7347309,5,B012DW8N0G,"Sometimes in life, you just need a little change!",1443657600,2,49,4.555555555555555
7347310,5,B012DW8N0G,This was an amazing movie. It was a little slow and boring at first but totally worth watching. Definitely recommend.,1515369600,,117,4.9
7347311,5,B012DW8N0G,"The movie started off as a low budget type, but 20 minutes into it, it started to acquire so much depth. Beautiful story and complicated life stories intertwined. I loved being on the positive journey with the main character. Highly recommend this movie!",1515110400,,254,4.930232558139535
7347312,5,B012DW8N0G,Hands down a great film.,1514937600,,24,4.0
7347313,4,B012DW8N0G,"This movie seems to start off a bit slow, but it actually turns out the slower pace is necessary to develop the characters appropriately.  The main character is at risk of viewers believing him to be a loser beyond redemption when in fact, it's really several of the peers he hangs with who fit that description.  The title is catchy too as it has a double meaning.  Watch until the end to catch that.",1514764800,,401,4.391891891891892
7347314,5,B012DW8N0G,Very good and very underrated.,1513555200,,30,5.2
7347315,3,B012DW8N0G,Started out great then tried too hard at the end.,1513209600,,49,4.0
7347316,5,B012DW8N0G,"Beautiful storyline that kept me intrigued the whole way through. Some parts were predictable, but it was still cute. The overall ending explaining the subtle underlying subplot about Jen was something that I couldn't have guessed or predicted in a million years. Overall, an absolutely fantastic film. 10/10 would recommend and would watch again!",1512950400,,347,5.444444444444445
7347317,5,B012DW8N0G,Great story.,1512950400,,12,5.5
7347318,5,B012DW8N0G,"Sad, funny, honest. Love this movie.",1512345600,,36,5.166666666666667
7347319,4,B012DW8N0G,I like it.,1510704000,,10,2.6666666666666665
7347320,1,B012DW8N0G,This movie just was never engaging. Find another chic flik,1509580800,,58,4.9
7347321,5,B012DW8N0G,loved it!,1509148800,,9,4.0
7347322,4,B012DW8N0G,Good plot,1508889600,,9,4.0
7347323,4,B012DW8N0G,Most enjoyable & uplifting flick.,1508457600,,33,5.8
7347324,5,B012DW8N0G,"It was surprisingly a good movie.  I didn't know what to expect but didn't expect the ""happy"" ending that it had.  Just ready to have the tissues ready at some point",1508112000,,165,4.290322580645161
7347325,5,B012DW8N0G,"an excellent movie, full of hope and promise.",1508112000,,45,4.75
7347326,1,B012DW8N0G,Two curse words in just the first minute of the movie.,1506816000,,54,4.0
7347327,1,B012DW8N0G,"Bad. Bad acting, writing, pacing. And boring.",1504483200,,45,5.571428571428571
7347328,1,B012DW8N0G,Didn't watch more than 10 minutes and can't believe anyone would give it more than 1 star.  Demoralizing and depressing from the start and only gets worse. Can only imagine how much worse it gets after the first 10 minutes.,1503792000,,223,4.575
7347329,2,B012DW8N0G,"A film all about people letting each other down. There is some redemption at the end, but not enough to overcome the emotional letdown of most of the movie.",1503792000,,156,4.413793103448276
7347330,5,B012DW8N0G,Wasn't sure what to expect. But truly enjoyed this movie. An honest portray of modern family and their trials.,1501286400,,110,4.842105263157895
7347331,1,B012DW8N0G,I've seen dog turds with more entertainment value,1501286400,,49,5.25
7347332,2,B012DW8N0G,"I liked the overall message that was being given... but overall, this one just didn't do anything for me.",1500940800,,105,4.578947368421052
7347333,1,B012DW8N0G,This movie was horrible!! That acting was subpar!!,1500854400,,50,5.375
7347334,3,B012DW8N0G,"Go paint something and watch it dry...same thing as watching this movie. So, someone went around and filmed ordinary people doing normal life situations then thought it would fun to watch??? boring.",1500336000,,198,5.21875
7347335,5,B012DW8N0G,Loved it!  Great acting too.,1499817600,,28,4.6
7347336,5,B012DW8N0G,Excellent movie!,1499817600,,16,7.5
7347337,4,B012DW8N0G,"great plot, good acting and love the ending.",1499731200,,44,4.625
7347338,1,B012DW8N0G,"oh my gosh this movie sucked. The only good part was Bryan Greenberg, that's the only reason why I watched it. I want my 2 hours back pls.",1499644800,,138,3.9642857142857144
