,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
1095060,5,6305963088,"Here on Earth is a wonderful movie. This movie, while watching it makes you realize just how precious your life can be. The movie is about a girl who works at a diner, and her long time friend who is always there for her.  Enter a high school boy who comes from a highly sophisticated world of  money and likeliness. An accident forces the wealthy kid(played by Chris  Klien) to stay and help repair the accident, along with Sams best friend  Jasper(played by Josh Hartnett). Both are attracted to Sam(played by Leelee  Sobieski), but during the halfway point of the movie, Sam realizes that her  time on earth is but short. Her parents watch out for her, and Jasper does  too. Sam has an instant attraction to Kelley(Chris Klien), and so does he  for her. Drama ensues between the two boys and Sam is trying to cope with  her illness she is facing while not giving up so easily as others do. She  lives her life to the fullest and the line that can get to you is when she  says ""some people live their whole life and never fall in love. And  i've lived my life, and I fell in love"". In the end, when all is said  and done, the viewer will realize just how precious life can be and just to  enjoy your life, before your time on earth is gone forever. I recommend  watching this movie because it is a sad look at the ultimate choices we  make when we are faced with life altering choices and the strengths it  takes to live each waking moment to the fullest and appreciate what life  has to and can offer you. Thank you!",963273600,35,1519,4.270175438596492
1095061,3,6305963088,"Here on Earth starts out great, it is slow, but an easy catch-on. It all starts out when Sobieski is best friends with Harnett, although Harnett is in love with her and has been, but she is clueless. Then, big city boy  Klein comes into town and steals Sobieski's fancy. Harnett is getting  jealous, but Klein says he doesn't have anything on him, but is soon  falling in love, too. Sooner or later, love unwinds and Harnett confesses.  But you would think that Sobieski would go for the old, well-known Harnett,  but she chooses the new, Klein, and goes to Boston, bringing Sobieski and  Harnett friends again. Then they have to make the ending disappointing.  Sobieski dies of an infected cut on her knee, which leads tragedy to the  rolling credits. But the movie wasn't as bad as many thought. With the dvd  having deleted scenes, a behind-the-scenes featurette, and an audio  commentary, this dvd will bring more likeness to your small screen.",961891200,2,948,4.7607361963190185
1095062,5,6305963088,"I loved this movie, this is one of the only movies that has really made me cry- but still left me wanting to go see the movie again! I think all the actors/actresses were great, and I always love a good romance, even though  it was sad at the end I loved this movie!",961632000,,266,3.925925925925926
1095063,5,6305963088,Whew this movie had me in tears from about the middle till the very end! I walked out of the movies still crying!  If you like those kinds of movies that just touch you so very much this is it! The young actors and actresses  were totally awesome! No one could have made this movie any better... this  is well worth the money guys!,961113600,,331,4.140625
1095240,4,6305963088,Enjoyed watching.,1483574400,,17,8.0
1095241,5,6305963088,an excellent choice for love and romance. Not a happy  ending though .,1481760000,,70,4.384615384615385
1095242,3,6305963088,"The movie started out fairly good....a little off beat and unpredictable....but, as it progressed, it turned strangely ""mushy"" (""gooey"")....and began to fall apart, IMHO.  By the time it reached the end, it felt like all they were trying to do was to ""tug at my heartstrings"", instead of tell a good story.  It's not the kind of movie I'd watch twice, sadly.",1481241600,,358,4.758064516129032
1095243,5,6305963088,Great movie,1481241600,,11,5.0
1095244,5,6305963088,tiegan,1480550400,,6,6.0
1095245,4,6305963088,"Very good love story! Enjoyed it, and recommend it.",1479168000,,51,4.777777777777778
1095246,5,6305963088,Wife loves it,1478563200,,13,3.6666666666666665
1095247,2,6305963088,So so,1478390400,,5,2.0
1095248,5,6305963088,Great movie!,1478304000,,12,5.5
1095249,4,6305963088,nice romance.  :),1478217600,,17,4.666666666666667
1095420,4,6305963088,Good movie...... especially for older teens. Teaches some worthwhile life lessons.,1477958400,,82,6.545454545454546
1095421,3,6305963088,The story reminds me a bit of A Walk to Remember.  Development of the characters is rather weak and the believability of some of their actions is lacking.  Leelee S is likable enough to carry the story somewhat.,1477958400,,211,4.526315789473684
1095422,5,6305963088,Enjoyed,1477958400,,7,7.0
1095423,4,6305963088,Very entertaining,1477785600,,17,8.0
1095424,5,6305963088,Ending was a shock,1477785600,,18,3.75
1095425,2,6305963088,"While the storyline is interesting, it was not executed well in the time format.  The film seemed like an outline for a movie and time wise it was never fully experienced by the audience.  The actors were given too brief a period of time to communicate the depth of the relationship with scenes which did not enable the audience to experience the growth of the relationship between the couple.  The script was not fully honest in that the young man who fell in love with the girl, deserted her without having a real motivation to leave and returned without having enough motivation to return.  The father/son relationship made both the father and son as shallow as the script.  The father, who was suppose to be a successful man came across as someone who was easily disliked , controlling and had little love or respect for his son and yet his son grew up obedient to all authority.  At the same time, rebelled at the first opportunity by racing and destroying the restaurant and gas station.  Most of all, the girl. who was the love interest comments on their first encounter, makes a remark, ""If you look at my ass as I am walking away, I will dump your malt in your lap.""  Pure Class.",1477699200,,1188,4.518691588785047
1095426,5,6305963088,Movie was very touching. I really enjoy it.,1477612800,,43,4.5
1095427,4,6305963088,sad story,1477526400,,9,4.0
1095428,4,6305963088,Very good story and well acted.,1477267200,,31,4.333333333333333
1095429,5,6305963088,I enjoyed the movie!,1477267200,,20,4.25
1095518,4,6305963088,Cute move and nice story.,1477180800,,25,4.2
1095519,1,6305963088,Characters are like cardboard,1477094400,,29,6.5
1095520,1,6305963088,This movie should come with a melon-baller to gouge my eyes out.,1476921600,,64,4.416666666666667
1095521,4,6305963088,"Made me cry, so it passed the test.",1476748800,,35,3.5
1095522,5,6305963088,Excellent,1476662400,,9,9.0
1095523,4,6305963088,Enjoyed this one. It teaches a good lesson. It had both funny and sad.,1476576000,,70,4.071428571428571
1095524,3,6305963088,"its an ok story, nothing special",1476576000,,32,4.5
1095525,5,6305963088,"A great story line, feel good, realistic film.",1476489600,,46,4.875
1095526,5,6305963088,Beautiful movie,1476403200,,15,7.0
1095527,5,6305963088,Nice movie,1476057600,,10,4.5
1095651,2,6305963088,Poor male lead character. No happy ending.,1475971200,,42,5.142857142857143
1095652,4,6305963088,Good movie,1475971200,,10,4.5
1095653,5,6305963088,Great movie,1475971200,,11,5.0
1095654,5,6305963088,Kids enjoyed this movie very much!,1475884800,,34,4.833333333333333
1095655,5,6305963088,Wonderful movie!,1475712000,,16,7.5
1095656,5,6305963088,Beatiful movie. We love it!!!!!,1475712000,,31,5.4
1095657,4,6305963088,"love it, although I wanted to see more of the ending as her days were numbered...felt that it was a bit rushed to end.",1475712000,,118,3.9583333333333335
1095658,5,6305963088,It's a beautiful and romantic movie you must see!,1475625600,,49,4.555555555555555
1095659,3,6305963088,This same story has been written before.  Nothing new here.,1475625600,,59,4.9
1095660,5,6305963088,This was a very good movie.  I highly recommend.,1475539200,,48,4.333333333333333
