,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
1480484,5,B00005JM5E,"Ahoy there, me hearties! I've got to say, this movie is (so far) the best movie of the year (we'll see how ROTK fares--hopefully well!). Johnny Depp gave a stellar performance as, who else, Captain Jack Sparrow (what a cool name). I don't know exactly what it is about him, but his overall demeanor throughout the movie put me in a rather good mood, and had me laughing to the end. Anyone who hasn't seen it (what are you waiting for?) needs to go. NOW! Oh, and *waste* your time by watching 'till the end of the credits. You'll thank me. :)",1057795200,,541,4.313725490196078
1480543,3,B00005JM5E,"Just watched it on TV.  I bought it because I like it(DUH).  As for the DVD itself, ""What does it matter"", by the time I open it I WILL NOT BE ABLE to return it so these DVD reviews are worthless because of that.",1522108800,,212,3.7954545454545454
1480544,5,B00005JM5E,Love it,1522108800,,7,3.0
1480545,5,B00005JM5E,good movie,1521849600,,10,4.5
1480546,3,B00005JM5E,Just ok. Kind of wish I had my 2 hours back,1521763200,,43,3.0
1480547,5,B00005JM5E,Best of the series.,1521417600,,19,4.0
1480548,5,B00005JM5E,Great movie,1521331200,,11,5.0
1480549,5,B00005JM5E,Product was as described and arrived quickly!,1521072000,,45,5.571428571428571
1480550,5,B00005JM5E,Good item speedy delivery,1520467200,,25,5.5
1480551,5,B00005JM5E,My daughter loves this movie,1520380800,,28,4.8
1480552,5,B00005JM5E,Good,1520294400,,4,4.0
1480603,5,B00005JM5E,good,1519776000,,4,4.0
1480604,5,B00005JM5E,Nice,1518912000,,4,4.0
1480605,5,B00005JM5E,good price  arrived on time,1518912000,,27,4.4
