,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
466553,2,6302430909,"Since I loved the first Gate movie, as bad as this had looked when reading the liner notes in the back cover, I had to at least say that I saw it especially considering Louis Tripp returned from the prior Gate film (the only returning character if you don't count the house).

Basically a teenage Terry has become engrossed with his experience as a young kid when the Gate opened and Hell broke loose. Now, he has read much on how to resummon the demons and I won't ruin it for you, but he catches a demon that has the ability to grant wishes. The twist is that due to their evil source, the wishes take on an evil-like ability of their own. As the story developes, others make wishes besides Terry and somehow from all the bad that it has caused, Terry and his companion (I can't remember her name) help save the world again.

Pros:
It was interesting to see the Gate through the other side.
Funny in parts.
Opening credits identical to the first Gate except purple and the music is similar. You almost think it will be as good as the first.

Cons:
Not really scary.
Ending kind of sucked as somehow the dead rises with no real explanation.
Some holes in the plot on how the wishes worked. I did not see the king of the world.",1104364800,6,1227,4.280172413793103
466690,3,6302430909,"Ho him. Mix Ghost Busters, Jeepers Creepers Creeper, and S. Kings Thinner. Then water it way, way down. Make it about some goofy teen angst and you have Gate II. Mostly boring. Into the giveaway pile it goes.",1519862400,,208,4.5
466691,5,6302430909,"I bought the dvd to this movie many years ago which I still do have to this day, but I do have to say this new Blu-ray really is fantastic, the picture quality is outstanding  the film is not grainy looking at all and the Blu-ray is 1.85.1 not 4.3 full Frame like the old dvd the sound is Great also, I was very surprised with this Blu-ray it's like it was made yesterday,  yes it really is that Good,  plus you do get some special features to, after watching this movie on this new Blu-ray release I would have to say I found this movie very entertaining,  it's a  5 out of 5 on this one, shout factory Excellent.",1519516800,,614,4.083333333333333
466692,4,6302430909,A surprisingly enjoyable sequel to the 80's classic The Gate. I obtained the VHS a year ago and am very happy to see this getting a blu ray release.,1516147200,,148,4.137931034482759
466693,5,6302430909,"I spent a lot of $$$ for the DVD because I am a collector of Horror movies, and have lot's of passion for it! The DVD is full screen (Black Bars)  on the left & right side of the film, and the picture is also grainy looking but fairly good still! Upon hearing there is a Blu-ray release of the film I immediately pre-ordered this being that I am re-collecting movies from the 80's & 90's on Blu-ray to get the best picture and sound quality as I can get!

Gate 2 is a good movie in it's own for Horror buffs and will be sure to deliver the satisfaction desired!",1512432000,4,561,4.045045045045045
466694,5,6302430909,Finally the Gate 2 Will Receive a blu ray release and it's about time to thanks too scream factory and now i don't have to pay a lot of money for the DVD which is expensive and is full-screen,1510531200,5,191,3.923076923076923
466695,5,6302430909,It was good.,1502582400,,12,3.3333333333333335
466696,5,6302430909,over priced great movie i paid .......14 $ for it on dvd  ........before amazon was a thought,1439164800,,93,4.470588235294118
466697,1,6302430909,I loved the movie but it seems be stupid pricing that high when first movie is cheaper and older,1433462400,3,96,4.105263157894737
466698,5,6302430909,It was great when I was a kid and it's even better now that I'm a mommy n now my kids love it too! Thanx!,1374278400,2,105,3.24
