,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6478474,5,B00L9OPK2E,"God so blessed me when I first discovered this then I wanted everybody I knew to be blessed by such fine worship about the grace and love of God. So awesome.  I have come across what I would call ""religious"" music that talks about how unworthy we are ,etc., but I want to say I have found Hillsong music to be safe spiritually and full of grace, love and the true gospel of Christ.",1415491200,5,381,4.148648648648648
6478475,5,B00L9OPK2E,Great dvd. Just wondering where my light gray shorts are.,1414627200,,57,4.8
6478476,5,B00L9OPK2E,thank you very good,1461456000,,19,4.0
6478477,5,B00L9OPK2E,"This DVD is awesome! I love anything to do with hillsong music, and I listen to the No Other Name album all the time! There's just something I love about watching them perform the songs live, though, and production quality is top notch.",1455148800,3,236,4.511627906976744
6478478,5,B00L9OPK2E,Very nice,1446076800,,9,4.0
6478479,5,B00L9OPK2E,Love it.,1444348800,,8,3.5
6478480,5,B00L9OPK2E,"Some of the Easiest Purchases can go astray, so I will really pleased!",1444089600,,70,4.461538461538462
6478481,5,B00L9OPK2E,It was the power,1438732800,,16,3.25
6478482,5,B00L9OPK2E,Was delivered quickly. The DVD is awesome.,1438646400,,42,5.142857142857143
6478483,5,B00L9OPK2E,Great,1434240000,,5,5.0
6478484,5,B00L9OPK2E,This live worship was super awesome to watch and Hillsong did an amazing job! The extra videos make it even better!!! 100 percent recommend if you love worship and God or a Hillsong fan ,1433721600,3,186,4.470588235294118
6478485,5,B00L9OPK2E,Great worship at Hillsong Conference,1432252800,,36,6.4
6478486,5,B00L9OPK2E,Product reached on time and I enjoyed it,1426896000,,40,4.125
6478487,4,B00L9OPK2E,Not my favorite of all the Hillsong items I own.,1421625600,,48,3.9
6478488,5,B00L9OPK2E,"Amazing Music Concert, I really love it.",1420416000,,40,4.857142857142857
6478489,5,B00L9OPK2E,This item met all expectations!,1420416000,,31,5.4
6478490,5,B00L9OPK2E,Beautiful song.,1419206400,,15,7.0
6478491,3,B00L9OPK2E,Liked most of the songs. Not all. Great message though,1417651200,,54,4.5
6478492,5,B00L9OPK2E,Love it!  Love Hillsong!!!  Keep them coming :),1416528000,,47,4.75
6478493,5,B00L9OPK2E,"hillsong continue to be who they are and do it the way they do it. leading people into the place God longs for us to be, great stuff",1415750400,,132,3.75
8664727,5,B00L9OPK2E,Enjoy with entire family,1512432000,,24,5.25
8664728,5,B00L9OPK2E,This DVD is amazing,1509235200,,19,4.0
8664729,5,B00L9OPK2E,Excellent!,1508284800,,10,10.0
8664730,5,B00L9OPK2E,great,1487462400,,5,5.0
8664731,5,B00L9OPK2E,Great performances. I listen and watch this DVD often.,1480291200,,54,5.111111111111111
8664732,4,B00L9OPK2E,"Production is slick but not too ""over the top"".  Quality of the film is great and if you're in to ""ginormous"" worship music, this is it.  I'm losing my taste for ginormous, though.",1479168000,,180,4.424242424242424
8664733,5,B00L9OPK2E,I Love it ,1477353600,,10,2.3333333333333335
8664734,5,B00L9OPK2E,Wonderful concert!!!  Energy in the audience was amazing.  Can't wait to see the new movie about Hillsong coming to theaters this month.  It really wet my appetite.  Anointed worship.  Thanks Amazon for providing this concert experience in my home!!,1473206400,,249,5.282051282051282
8664735,5,B00L9OPK2E,Very good.,1470182400,,10,4.5
