,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6934230,5,B00RQJPNFU,"This box set has a lot of action, there's a lot of reanimated battles. Like Mifune fighting Hanzo of the Salamander & the Ino-Shika-Cho team facing their former teacher Asuma Sarutobi. Also, Tobi summons the Gedo Statue to battle at the Coastline, a few more things happen & I find this box set to be quite interesting because the 4 th Great Ninja War continues to rage on.",1430092800,,373,4.5
6934231,5,B00RQJPNFU,if u don't cry at the last chapter ....,1430006400,,39,3.4444444444444446
6934232,5,B00RQJPNFU,just finished watching all 12 episodes yesterday. OUTSTANDING! plenty of 9 tails action & the fillers where used well. Loved seeing the growth of Naruto's classmates. especially Choji... everything is coming to a climax.... must buy!,1429660800,3,233,5.5
6934233,4,B00RQJPNFU,"If nothing else, this is probably my favorite package cover for the entire NS series so far, with the picture of Hinata on Volume 13 being a very close second.  Ino finally gets her picture on a package cover and she looks stunning even while wearing a ninja utility vest that completely conceals her bust.  Also a great picture of Killer Bee on the reverse side, but it's almost impossible to NOT make Killer Bee look awesome.  Supposedly Orochimaru's former right hand man Kabuto is bringing back a lot of guys from the dead and I hope that Jiraiya, Asuma, and Itachi are among them.  But don't bring back Deidara; that guy was a jerk.",1429574400,,637,4.51304347826087
6934234,5,B00RQJPNFU,I really can't wait for this one me and my girl are just waiting for the war it's gonna be epic,1427932800,,95,3.5714285714285716
6934235,4,B00RQJPNFU,"Even though I'm giving it 4 stars, I think this arc ends up being a huge letdown .  It's the 4th Ninja War.  We've only heard that Ninja Wars existed but never has there been a full blown Ninja War in the Naruto series.  We get it and it doesn't live up to the hype.  I was hoping for many great fights like we saw in the Chuunin Exams or the Sasuke Retrieval arcs, but out in the open battlefield with groups fighting each other and single fights breaking off too.  That kind of happened, but not the way you'd want it to.  The fights were all pretty lame.  The Gold and Silver Brothers should have been great and that felt like filler even though it's not.  What should have been the best arc of Shippuuden wasn't and was probably not even in the top 3 arcs of Shippuuden.  Huge Disappointment.",1423267200,2,796,4.218543046357616
6934236,5,B00RQJPNFU,"I've Seen the Japanese (English Sub) version, now I finally Get a Chance to see The English Dub version! This gonna be awesome, I wonder if they're gonna include, ""POWER"" Episodes in the next one! I'm So Excited, the War FINALLY BEGINS! I WOULD LOVE FOR THE DVD TO BE LONGER, AND HAVE ONE MORE DISC ADDED TO IT! SHOWING AT LEAST 15 EPISODES PER BOX SET! BUT I LOVE NARUTO SHIPPUDEN!!! ITS MY FAVORITE ANIME!!",1422316800,7,408,4.381578947368421
6934237,5,B00RQJPNFU,Excellent Job! The War begins at last! The cover looks super fantastic and next forward I wanna see from 284-296 is most part I want to see the best is Power episodes!,1421798400,6,167,4.25
6934238,5,B00RQJPNFU,Its a great show too bad it only comes with two discs,1420675200,7,53,3.5
6934239,5,B00RQJPNFU,Love it,1479254400,,7,3.0
6934240,5,B00RQJPNFU,love it,1468540800,,7,3.0
6934241,5,B00RQJPNFU,excellent dvds,1466380800,,14,6.5
6934242,5,B00RQJPNFU,Love it recommend to every Naruto fan and to newcomers,1456790400,,54,4.5
6934243,5,B00RQJPNFU,great Naruto,1456444800,,12,5.5
6934244,5,B00RQJPNFU,My wife love naruto.  She loved the disk.,1452297600,,41,4.125
6934245,4,B00RQJPNFU,Good,1446681600,,4,4.0
6934246,5,B00RQJPNFU,my husband loved it 5star,1445731200,,25,4.2
6934247,5,B00RQJPNFU,Come on it's Naruto! What's not to like?,1444521600,,40,4.125
6934248,4,B00RQJPNFU,Enjoyable,1440547200,,9,9.0
6934249,5,B00RQJPNFU,"Man ya' ok are amazing,amazon thank alot",1440547200,,40,4.857142857142857
6934250,4,B00RQJPNFU,daughter & I have been watching Naruto since she was little,1440547200,,59,4.454545454545454
6934251,5,B00RQJPNFU,Great,1439683200,,5,5.0
6934252,4,B00RQJPNFU,It's cool,1438300800,,9,4.0
6934253,5,B00RQJPNFU,Very the good storyline,1437004800,,23,5.0
6934254,5,B00RQJPNFU,Love the show and love that they do it in english,1435622400,,49,3.5454545454545454
6934255,5,B00RQJPNFU,The war is getting better and better on this box set.i can't wait to see what will naruto do next in the fourth Great War.i'm waittng for the next box set to come out.,1435276800,,167,3.9411764705882355
6934256,5,B00RQJPNFU,"im doing research because i watched english dubbed videos up to episode 298 online, but i was wanting to find dvds to buy because im a huge fan and this is worth the money to spend on, so i was curious as to if these dvds are in english, and if anyone knows when they will release the last 100 episodes that would be great too!",1435104000,,327,3.9696969696969697
6934257,5,B00RQJPNFU,it was good,1435017600,,11,3.0
6934258,5,B00RQJPNFU,loved it,1434844800,,8,3.5
6934259,4,B00RQJPNFU,"Box set 22 Have some battles. History of ino shika cho formation.
Some history on Bee.",1434412800,,86,4.4375
6934260,4,B00RQJPNFU,Was just what I had expected it to be liked it very much,1433721600,,56,3.3846153846153846
6934261,5,B00RQJPNFU,Great  animation as well as a fantastic story line continues.!,1433376000,,62,5.2
6934262,4,B00RQJPNFU,"I love Naruto but the DVD's have got lame after the Lord Pain conflict, you just can't run on that level and keep it up. Got all the DVD's up to now and enjoy the series. A little expensive for a cartoon series but then something I want. I probably need to start with the whole program and start again including the series before Shippuden besides waiting after I get the latest in for the next 3 months for the new ones. When they come in I usually watch the 10 or so episodes in a day or two.",1433116800,3,494,4.0
6934263,5,B00RQJPNFU,Always love this series.,1433030400,,24,5.25
6934264,5,B00RQJPNFU,Awesome,1432512000,,7,7.0
6934265,5,B00RQJPNFU,I love naruto shippuden I can't wait for the next set to come out,1431993600,,65,3.7142857142857144
6934266,5,B00RQJPNFU,It's a good season,1431907200,,18,3.75
6934267,5,B00RQJPNFU,1 of our favorite series!,1431129600,,25,4.2
6934268,5,B00RQJPNFU,"The cover for this set is awesome, the series is awesome, and every episode in this set is awesome as always.",1430092800,,109,4.238095238095238
