,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6931142,4,B00RI4VBUO,"the story line is a little drawn out which takes to the end of the movie. The end of the movie is a bit of a disappointment, i felt this should taken place three quarts into the movie to give the ending some time to develop properly. All said and done Forrest Whitaker is a brilliant actor!",1425772800,,290,4.105263157894737
6931143,3,B00RI4VBUO,"The film centers on three people in a border New Mexico county. Bill Agati (Harvey Keitel) is the local sheriff. The county has recently hired a new parole officer (Brenda Brethyn)  who is fair and honest. William Garnett (a slim Forest Whitaker) has been recently paroled. He was a drug dealer working for Terence (Luis Guzmn) and he also killed the deputy (One Clapton mystery solved.)

Agati feels it is his duty to see Garnett fail while Smith wants  to see him succeed.  Everybody bumps heads in this low action drama.

The acting was good. I really wished they gave the characters a little more colorful  personality, as it was bordering on boring realism.  The film is nearly two hours long and the drama moves slow. Characters are built up and not read to you.  A well put together film that was too long and too slow for my taste.

Parental Guide: F-bomb. No sex or nudity.  Violence is at a distance and not graphic.",1419984000,23,926,4.557575757575758
6931144,3,B00RI4VBUO,Watch the original French movie with Alain Delon and Jean Gabin instead.,1469404800,,72,5.083333333333333
6931145,1,B00RI4VBUO,BORING!,1467072000,,7,7.0
6931146,5,B00RI4VBUO,Forest Whitaker was amazing...I am surprised I had not heard of it before.,1467072000,,74,4.769230769230769
6931147,2,B00RI4VBUO,Nothing different about it,1466467200,,26,5.75
6931148,1,B00RI4VBUO,Movie was ok until the 2 main characters started speaking spanish with no subtitles! I f you don't understand spanish don't bother with this movie!,1466380800,,147,4.92
6931149,1,B00RI4VBUO,Terrible and boring,1464048000,,19,5.666666666666667
6931150,4,B00RI4VBUO,Good movie,1463270400,,10,4.5
6931151,4,B00RI4VBUO,"I didn't understand why he went to prison in the first place. Why did he kill the sherif deputy?
That wasn't answered fully in the movie, I feel.
Either way, it was Whiteker at his usual best, tense, dynamic, charming, and explosive at any moment.",1463184000,,247,4.511111111111111
6931152,3,B00RI4VBUO,I liked the movie. The story was a good one. I thought Forest Whitaker portrayed his character well. Harvey Keitel was good as the sheriff. I do have to say it was a bit slow for me.,1462492800,,182,3.945945945945946
6931153,3,B00RI4VBUO,Poor ending,1461801600,,11,5.0
6931154,4,B00RI4VBUO,"A story, sparingly told, with no frills...wonderful!",1461024000,,52,6.571428571428571
