,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
1687767,4,B0000631A7,"This is pretty good opera, considering that it was recorded over 10 years ago. Typical sets and singing manner of Russian vocal school of that era (and I grew up there). Of course, it is not comparable to any of the newer productions from Met or La Scala; however, considering that this opera is not a very popular choice for opera houses by some reason (although I truly think that this is one of the best operas by Thaikovsky), it is worth to buy.",1217203200,4,449,4.357142857142857
1687768,5,B0000631A7,"Being a complete fan of all Peter I. Tchaikovsky works I will get this DVD.  I have recently purchased ""The Tchaikovsky Handbook, A Guide to the Man and His Music, Volume 1 by Alexander Poznansky.  In this book it says that Tchaikovsky wrote 11 operas and that there were many, many more that were ""unrealized"" as Poznansky stated.  I will get all the ones that Amazon offers.  After all, the more Tchaikovsky tunes the merrier!  I will never get bored with his music.",1144972800,3,468,4.590361445783133
1687769,3,B0000631A7,"This is such a mediocre routine performance that I don't understand how it made to a DVD. The singers are good, but they sound ordinary and uninspired. The costumes are visibly old. Gegam Grigorian's gorgeous voice is the only highlight of this recording for me. If I were to choose I would have put on DVD a Kirov performance of this opera in Met with Gorchakova and Hvorostovski, although I would replace omnipresent Domingo with the best Hermann of our time Vladimir Galuzin.",1095724800,6,478,4.771084337349397
1687770,4,B0000631A7,"I completely agree with artlover's review, but I would like to add a correction and a complaint.
Contrary to what the reviewer says, ""Pique Dame"" was not Tchaikovsky's last opera, but his next to last. ""Iolanthe"" (1891) was his last.
I would like to warn possible purchasers that the level of recording is rather low, and one has to increase the volume to get a satisfactory reproduction.
As for the cast and musical direction, there is not a word to add to artlover's review.",1056931200,24,476,4.678571428571429
1687771,5,B0000631A7,"I disagree with the editorial review given for this wonderful, well-rounded opera.  What the reviewer calls, ""...stand and sing, and lack of action...,"" I see instead as the effect of the spacious Mariinsky stage -- probably triple the standard U.S. performance stage.  There's plenty of action and activity, it's just sometimes dwarfed, if you will, but never to the point that it detracts from the overall production.  Also, as an opera lover, I'm not looking for an Arnold Schwarzenegger action flick, but instead want exquisite voices, quality acting, complementary orchestral accompaniment, and sets, staging, costumes, and lighting that appeal to my visual senses and support the storyline.  This opera has all these qualities in abundance. The performances are superb:  Herman is a likable, pathetic creature with a captivating, lyrical tenor's voice.  Liza is vibrant and affected, singing with perfect diction and clarity, always perfectly hitting her high notes.  Olga Borodina's melancholy aria in the first act will take you to another world.  The choruses are absolutely beautiful -- even reminding me of stunning Verdi scenes.  The orchestra, under Gergiev's baton, produces the musical intensity and obsession that Tchaikovsky intended, in this, his final opera.  The production itself is excellent with beautiful costumes and sets.  The lighting and filming is also first-rate, far better than the large stage performances on video/DVD from the Met.  This is a rewarding, satisfying performance in every way, and without question the choice video/DVD selection of this opera.",1034208000,75,1591,5.528925619834711
7958540,4,B0000631A7,Pleased with DVD of pique dame - but DVD of opera Satyagraha by Phillip Glass never received - very very disappointed by this,1481241600,,125,4.478260869565218
7958541,5,B0000631A7,Super!,1473379200,,6,6.0
7958542,5,B0000631A7,Great,1470700800,,5,5.0
7958543,5,B0000631A7,A terrific performance by a great cast. Ludmila Filatova as the Countess is absolutely superb.,1438387200,,94,5.333333333333333
7958544,5,B0000631A7,"Gergiev's recording is marvelous. Grigorian, Guleghina, and Leiferkus bring star power to a classic tragedy based on Alexander Pushkin's story.",1402099200,,143,6.2
7958545,4,B0000631A7,"Although I don't particularly like Russian opera, I decided that I had to try something beside ""Eugene Onegin"" and I was not disappointed.
This is a very typical production of its vintage with decent settings and costumes and very good voices. To me, it was very interesting to ""encounter"" a young Maria Guleghina and Olga Borodina who have gone on to world renown in the meantime
As I have very little that I can compare with this DVD, I can only say that I found it interesting and satisfying.",1370736000,5,495,4.573033707865169
7958546,5,B0000631A7,Loved the music and even the setting.  Very different than a MET DVD but it satisfied me because the voices were exceptional.  Sort of felt like being in Russia.,1363219200,5,161,4.517241379310345
