,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
5735029,2,B00CQO9Y1E,I love the group but something is missing on the DVD and that a great feeling at a concert I have the other two DVD s but this one I just did not feel it on. This one . JUST MY OPINION,1376956800,2,184,3.4047619047619047
5735030,3,B00CQO9Y1E,OK,1427673600,,2,2.0
5735031,5,B00CQO9Y1E,Awesome show with all hits!,1420502400,,27,4.6
5735032,5,B00CQO9Y1E,Best of Maze's DVDs.  Sound quality is excellent,1414022400,3,48,5.0
5735033,5,B00CQO9Y1E,Nice!!!,1411862400,,7,7.0
5735034,3,B00CQO9Y1E,"Started off slow, did not watch all!",1411689600,,36,4.285714285714286
5735035,1,B00CQO9Y1E,"As a fan of Maze, it was quite disappointing to view this. The quality of the video was not good. It was not clear and appeared murky. It also appeared that Mr. Beverly had a cold. He was not as enthusiastic from previous performances that I've seen. The best live in concert DVD by Maze, by far, is Live in Los Angeles!!!!",1409788800,4,323,4.225806451612903
5735036,5,B00CQO9Y1E,the best i have ever seen any fan of frankie beverly and maze should own this dvd just like being at the concert,1395360000,3,112,3.9130434782608696
5735037,3,B00CQO9Y1E,"The show was good and the video quality is better than the previous.  However, why not convert this into a Blu ray?...",1390521600,3,118,4.363636363636363
5735038,5,B00CQO9Y1E,Can't get no better then this I love them can sit back and enjoy no one do it better awson,1388534400,,90,3.55
5735039,5,B00CQO9Y1E,Awesome CD! You can just party at home with Frankie Beverly and Maze. You feel like you are at the concert.,1387324800,,107,4.142857142857143
8585055,5,B00CQO9Y1E,Bottom line great show ,1513209600,,23,4.75
8585056,5,B00CQO9Y1E,love it,1503446400,,7,3.0
8585057,5,B00CQO9Y1E,Excellent!,1491696000,,10,10.0
8585058,5,B00CQO9Y1E,"My Brother and Sister in law LOVES Frankie, so this was an ideal concert for them for Christmas!!!",1484784000,2,98,4.5
8585059,5,B00CQO9Y1E,Great group.,1464480000,,12,5.5
8585060,5,B00CQO9Y1E,This maze need I say more,1453593600,,25,3.3333333333333335
8585061,2,B00CQO9Y1E,"Loved the live recording of the Philly and New Oleaens and L.A. but since I'm From Philly you Know when Frankie introduces all the band, Came out for an oncord and he make Security let the people come down. I don't know why this was never but on DVD.",1452902400,,250,4.122448979591836
8585062,5,B00CQO9Y1E,"Love the DVD, well done. Always a crowd pleaser. Seen Maze live in CT last year. Even thought his voice isn't as strong, he still puts on a great show",1450828800,2,150,4.033333333333333
8585063,5,B00CQO9Y1E,Sounds great,1446854400,,12,5.5
8585064,4,B00CQO9Y1E,Very good.,1429228800,,10,4.5
