,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
5160787,1,B008GZVHNK,Nothing new. Young spoiled rebellious promiscuous teenagers doing what most people will do when left alone attended or poorly morally educated.,1428278400,,143,5.857142857142857
5160788,4,B008GZVHNK,"Italian charm and a beautiful city.
I had never heard of Miriam Giovanelli before. What a beauty...",1428192000,2,99,4.882352941176471
5160789,2,B008GZVHNK,"Seems everything goes in the city of food & romance. didn't take long to to figure out where this flick is headed. In a nutshell, handsome young italian fellow & smokin hot adult sister cant keep their hands off each other for long.",1428192000,,232,4.4186046511627906
5160790,5,B008GZVHNK,"I absolutely loved this even though it was not what I expected. It has a really good story, compelling characters and strong performances by virtually every actor. Miriam Giovanelli is irresistible and does not disappoint if that's what you came for, but there is so much more to stay for. Bravissimo!",1428105600,10,301,4.921568627450981
5160791,5,B008GZVHNK,"Very nice!  This is a high production, A-List  Italian film.  The acting is great, the story is excellent (though you don't know for a while that it actually has an excellent plot-line).  When you get to the end, you realize that this is much more than a taboo, erotica-seeming premise. That is just one secondary element.  I was definitely, pleasantly surprised.

Highly recommend for Prime Instant Video audience.",1427673600,15,415,5.029411764705882
5160792,2,B008GZVHNK,Slow moving,1472428800,,11,5.0
5160793,4,B008GZVHNK,Girl is absolutely stunning if you are watching it for that reason.,1471564800,,67,4.666666666666667
5160794,5,B008GZVHNK,Products purchased on Amazon are always the highest quality and have most competitive prices. This is true with this product. Thanks,1470873600,,132,5.333333333333333
5160795,1,B008GZVHNK,Terrible,1470787200,,8,8.0
5160796,1,B008GZVHNK,Horrible movie,1470700800,,14,6.5
5160797,1,B008GZVHNK,"Basically, it's just another movie that plays on the basest characteristics of human sexuality and relations and has no redeeming qualities to justify it. In short, it's art for crap's sake.",1470700800,,190,5.161290322580645
5160798,5,B008GZVHNK,"It will keep you on edge... You will not want to lay it down, once you get into it...",1470700800,,85,3.526315789473684
5160799,5,B008GZVHNK,"I lived in Italy about 60 miles from Roma for four years, having said that I have a better appreciation for the dialog.

The entire film is full of romantic gestures.

The explanation in the Italian language of what a drifter is, is very poetic, and I wish you could understood the subtle lyric in it.

Not to sure you should watch this with your hot cool just met half sister or not, the rest of us adults are in for a great movie.",1470528000,,432,4.119047619047619
5160800,3,B008GZVHNK,Not exciting enough.,1469923200,,20,6.0
5160801,2,B008GZVHNK,slow...,1469923200,,7,7.0
5160802,5,B008GZVHNK,Steamy sex,1469836800,,10,4.5
5160803,2,B008GZVHNK,It was just alright...,1469318400,,22,4.75
5160804,4,B008GZVHNK,Good movie. Great cast. Hilarious at times.,1469318400,,43,5.285714285714286
5160805,4,B008GZVHNK,"Pretty good, pleasantly surprised by those film.",1469059200,,48,6.0
5160806,5,B008GZVHNK,The actors were good.,1468886400,,21,4.5
5160807,4,B008GZVHNK,Sexy movie!,1468800000,,11,5.0
5160808,1,B008GZVHNK,Classy!,1468713600,,7,7.0
5160809,2,B008GZVHNK,"I ""skimmed"" a lot of this movie. The pacing is slow, although there are some excellent scenes, such as Mete talking to his stepmother-to-be about the pain of having an absent father. Good acting and interesting characters, But I wanted to see more interaction between Mete and Belinda. Besides being physically attracted, do they also like each other? Unclear.",1468627200,,360,5.11864406779661
5160810,2,B008GZVHNK,Didn't care for it.,1468627200,,19,4.0
5160811,1,B008GZVHNK,Most these types of movies on Amazon fire tv are not very good,1468540800,,62,3.8461538461538463
5160812,2,B008GZVHNK,Not bad,1468454400,,7,3.0
5160813,2,B008GZVHNK,Ok,1468454400,,2,2.0
5160814,2,B008GZVHNK,"It was indeed a film about Drifters, drifting from one topic to another.  However pretty the sister, the indicated dynamic ""taboo"" conflict simply wasn't there, only the drifting from one topic to another.",1468022400,,205,5.212121212121212
5160815,1,B008GZVHNK,No story what so ever. Leaves you hanging.,1467849600,,42,4.375
5160816,4,B008GZVHNK,Loved to hear spoken Italian in an engaging film with enough mystery (the graphology) and sex. Drama believable enough. Strong finish with Eros Ramazzotti's song Pui' Bella Cosa. Asia Argento gets my vote too.,1466726400,,209,5.176470588235294
5160817,5,B008GZVHNK,Good movie,1466380800,,10,4.5
5160818,4,B008GZVHNK,intriguing...,1466208000,,13,13.0
5160819,5,B008GZVHNK,Love the story,1461801600,,14,4.0
5160820,3,B008GZVHNK,It's a good movie,1445472000,,17,3.5
5160821,3,B008GZVHNK,interesting,1444780800,,11,11.0
5160822,2,B008GZVHNK,I'm not ok with the subject matter,1443657600,,34,4.0
5160823,4,B008GZVHNK,kept the sexual tension throughout,1443225600,,34,6.0
5160824,1,B008GZVHNK,Draggy,1443139200,,6,6.0
5160825,2,B008GZVHNK,It's okay depending on what you expect from seeing a man staying with a woman.,1443139200,,78,4.266666666666667
5160826,3,B008GZVHNK,It was enjoyable but the ending left a little to be desired,1442361600,,59,4.0
5160827,5,B008GZVHNK,Good movie,1441843200,,10,4.5
5160828,2,B008GZVHNK,Average,1441843200,,7,7.0
5160829,4,B008GZVHNK,"I do recommend this movie very much, the story and the acting and the tension between the brother and sister in law and factoring the parents it held my attention and I would recommend it to any one",1441756800,,198,4.2368421052631575
5160830,2,B008GZVHNK,It is little too slow for me.,1441756800,,29,3.2857142857142856
5160831,3,B008GZVHNK,Ok,1441670400,,2,2.0
5160832,1,B008GZVHNK,Had more than enough places to insert gratuitous nudity and did not....Very slow and felt long.....,1441670400,,99,5.25
5160833,1,B008GZVHNK,I don't like foreign movies,1441324800,,27,4.6
5160834,5,B008GZVHNK,it would have been better if it was all english.,1440979200,,48,3.9
5160835,2,B008GZVHNK,Eh,1440979200,,2,2.0
5160836,3,B008GZVHNK,"Meh. There's a good bit going on in this movie, but very little of it is really all that interesting. We learn the protagonist lusts after his half-sister, who for some odd reason is living in his flat in the days (weeks? How much time is passing is a bit vague) leading up to their parent's wedding. For some reason she doesn't want to leave and so spends all day lounging around in her underpants doing who knows what. It's important to note that the two don't know each other that well, so this is not some story about brother and sister taking their natural familial bond to the next, taboo level. There's some underlying statement about ""drifters"", i.e. people who defy classification (at least, in the structure of their handwriting) that I suppose is supposed to tie the whole thing together but it didn't quite work for me. At any rate, well acted and well directed, but just not all that memorable or interesting.",1440720000,,922,4.593939393939394
5160837,4,B008GZVHNK,"Not great, but good film.",1440633600,,25,4.2
5160838,5,B008GZVHNK,Very Good!,1440201600,,10,4.5
5160839,4,B008GZVHNK,Enjoyed this movie,1440201600,,18,5.333333333333333
5160840,4,B008GZVHNK,"i like it ,the story is good",1438992000,,28,3.142857142857143
5160841,4,B008GZVHNK,must admit was not what I expecting but I enjoyed it.  Roma and love (perhaps different but enjoyable.).,1438732800,,104,4.777777777777778
5160842,5,B008GZVHNK,It was fun enjoying Roma and a fun movie!!,1438473600,,42,3.7777777777777777
5160843,2,B008GZVHNK,"Watch this if you enjoy foreign films with a sleazy plot and exploitation, otherwise don't bother. Nothing here to quench my appetite for a good, enjoyable watch. I gave it 2 stars because the acting is good and the direction is okay.",1438473600,,234,4.595238095238095
5160844,4,B008GZVHNK,My kind of content.,1438300800,,19,4.0
5160845,3,B008GZVHNK,The video was pretty good.  Probably would not recommend it.,1437696000,,60,5.0
5160846,2,B008GZVHNK,So so movie. Nice boobs. You don't have to watch the whole movie.  Just go to 10 minutes to the end. ;),1437436800,,103,3.6818181818181817
5160847,4,B008GZVHNK,It'sok,1437264000,,6,6.0
5160848,1,B008GZVHNK,movie kept stopping every min .I stopped watching,1436400000,,49,5.25
5160849,5,B008GZVHNK,Good character development and commentary on the struggles of life.,1436400000,,67,5.8
5160850,5,B008GZVHNK,loved it,1435276800,,8,3.5
5160851,3,B008GZVHNK,"I never write reviews but just had to do my first and only one. I really liked this film but I could give it more than 3 stars due to a few reasons. Be warned, spoilers ahead. Also, if you are against incest or find it not in your tastes, avoid the film. Aside from that, I HIGHLY recommend this film if you are looking for that type of genre. Here's my actual 1 statement of the film if you want to avoid my spoilers. All in all, I would have preferred if this film showed love/relationship development with Mete and his sister from the beginning to the end and not adding in fillers which contribute to nothing in this film.

*SPOILER ALERT* There wasn't too much development between the main male protagonist and his sister and in end, he just sleeps with his sister (finally). That part was pretty amazing (erotic as well, but it felt sensual like he and his sister were really in love), but there just wasn't any development that would lead up to this ""love"" despite that being the synopsis of the movie. Another issue I had with was Mete's job. There wasn't any relation with his job and his coworker/friend Bruno in regards to the relationship with his sister. It basically wasn't something the director needed to focus on.
*END OF SPOILER*

Just have to throw this out there but Miriam Giovanelli is an amazing actress and of course, she is very sexy. A shame that she isn't in any American films or popular European films. She's one of those diamond is the rough actresses and I hope she makes it to the top in the future.",1435276800,5,1531,4.406360424028269
