,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6621414,5,B00NARLOR8,"This 2 Disc DVD set contains the final 12 episodes from Season 2 of the new Teenage Mutant Ninja Turtles TV series. This is DVD release 3 of 3 of the second season episodes. Amazon doesn't always do a good job on their DVD episode listings so here are the episodes that are included in this DVD set:

1. The Manhattan Project
2. Mazes & Mutants
3. The Lonely Mutation of Baxter Stockman
4. Newtralized!
5. The Wrath of Tiger Claw
6. Pizza Face
7. The Legend of the Kuro Kabuto
8. Plan 10
9. Vengeance is Mine
10. A Chinatown Ghost Story
11. Into Dimension X!
12. The Invasion",1415232000,41,575,4.2272727272727275
6621425,2,B00NARLOR8,Disc skipped and froze a lot. Kids were very disappointed,1432339200,,57,4.8
6621426,5,B00NARLOR8,Thumbs up  my son loved it,1430611200,,26,3.3333333333333335
6621427,5,B00NARLOR8,Fun and action packed dvd for you and the kids.,1428969600,,47,3.8
6621428,5,B00NARLOR8,"This iteration of the turtles is gripping, hilarious, and keeps you on the edge of your seat. My husband and I enjoy it just as much as our 6 year old. They just keep getting better!",1427155200,,182,4.083333333333333
6621429,5,B00NARLOR8,works good,1426550400,,10,4.5
6621430,5,B00NARLOR8,Very good will use again,1426550400,,24,4.0
6621431,5,B00NARLOR8,Great show.,1426377600,,11,5.0
6621432,5,B00NARLOR8,My grandson loves this video.,1425772800,,29,5.0
6621433,5,B00NARLOR8,"Tiger Claw is introduced, Slash returns with the Newtralizer, and New York once again finds itself under attack by the racist and omnipotent Kraang. I'll miss Jason Biggs as Leonardo, however, the rest of the characters and story ended the 2nd season with style!",1424908800,,262,4.9772727272727275
6621434,5,B00NARLOR8,"If ur lookibg for the list

Get the 3 in 1 set on here first
it was 14.99 for me so it was a steal for 3.
Season1
1.rise of the turtles
2. Enter the shredder
3. Ultimate showdown
Season2
4. Mutagen mayhem
5. The good the bad and  casey jones
6.showdown In  dimension x

The pulverizer power
is just a cd with the 3 episodes that included the pulverizer from the first 2 seasons. If you buy the seasons then ull see the 3 episodes. They aren't suppose to be back to back episodes. He showed up here and there",1424649600,,507,3.99009900990099
6621445,5,B00NARLOR8,It's perfect.,1424476800,,13,6.0
6621446,5,B00NARLOR8,My 3 year old son loves the ninja turtles! I was also a fan when I was a kid. We both enjoy the nickelodeon version of TMNT. We have all the dvds/seasons,1424476800,,153,3.8125
6621447,5,B00NARLOR8,Very satisfied with this product,1424044800,,32,5.6
6621448,5,B00NARLOR8,"It's a two disc turtle dvd, what more can I say.",1423440000,,48,3.4545454545454546
6621449,5,B00NARLOR8,My son loves TNMNT and asked for this for Christmas. It arrived on time and he was very excited.,1422403200,,96,4.105263157894737
6621450,5,B00NARLOR8,Good show! My kids love it. Posted a picture so you can see which episodes are included.,1420588800,14,88,4.235294117647059
6621451,5,B00NARLOR8,My kids love this DVD!,1420329600,,22,3.6
6621452,5,B00NARLOR8,My grandsons were so excited when they opened it at Christmas time,1420243200,,66,4.583333333333333
6621453,5,B00NARLOR8,great product,1420070400,,13,6.0
6621454,5,B00NARLOR8,"this is the best version of TMNT around! it's funny, engaging and just fun to watch.",1419811200,,84,4.3125
8676873,5,B00NARLOR8,Bought as gift. Grandson loved it.,1508284800,,34,4.833333333333333
8676874,5,B00NARLOR8,I grew up with the TMNT so I thought to give a try with my kids. After the first episode we were all hooked up to the series!,1469318400,,125,3.5
8676875,5,B00NARLOR8,Came in just in time! My son loved it!,1466726400,,38,3.3333333333333335
8676876,5,B00NARLOR8,Loved it.,1464220800,,9,4.0
8676877,4,B00NARLOR8,"Bought for my Nephew because he loves Ninja Turtles, we watch for hours. Will be purchasing more.",1462924800,,97,4.764705882352941
8676878,5,B00NARLOR8,VERY GOOD MOVIE,1462060800,,15,4.333333333333333
8676879,5,B00NARLOR8,Great shape,1460851200,,11,5.0
8676880,4,B00NARLOR8,Cute little show. My son loves it. 8 actually don't mind sitting through it either. And the disk plays great...,1452384000,,111,4.6
8676881,3,B00NARLOR8,I bought this video for my boys who are in love with Teenage Mutant Ninja Turtles. They weren't really interested in the DVD. I wish I could return it.,1437350400,,151,4.241379310344827
8676882,5,B00NARLOR8,"My boys love these shows. Nothing to worry about language or anything. Got to keep them from fighting each other and hurting each other when they roll play from the show but it's all it good fun. The story line is pretty good too. I always liked the TMNT movies when I was younger. You can see different things in the epidsodes such as Ho Chin from ""Big Trouble Little China"" making an appearance. Makes me laugh and even keeps my interest at times.",1432771200,2,449,4.357142857142857
