,overall,asin,reviewText,unixReviewTime,vote,reviewLength,wordLength
6789235,5,B00P8E9H3E,This was a great DVD and the video quality and instruction was very well done. It was a great sexy workout and increased my dancing confidence.  The instructors Kelsey and Kendra do a great job explaining each step.  Love this video!,1417046400,8,233,4.658536585365853
6789236,5,B00P8E9H3E,I don't know what do to with these SKILLS! LOL J.S.! TURN MY HUSBAND OUT!,1487116800,,73,3.933333333333333
6789237,5,B00P8E9H3E,Love this DVD it was easy to follow,1483660800,,35,3.5
6789238,5,B00P8E9H3E,I really like this video. Me and friend did the video it felt like a workout .Even my mom wants to do also. By me doing this it makes me feel confident in the club,1474848000,,163,3.6857142857142855
6789239,5,B00P8E9H3E,Really easy to learn and use! Used it in the club hahaha,1474588800,,56,3.75
6789240,5,B00P8E9H3E,Great video and so much fun!,1474588800,,28,3.8333333333333335
6789241,5,B00P8E9H3E,"I really enjoyed this DVD. While twerking was not new to me and I pretty much had the basic standing twerks down, I always wanted to learn how to do wall and ground twerks better. But most videos did not break each and every movement down. This DVD did just that. I think that this DVD can be used by someone who has never twerked in their life to those who like myself knows how to twerk but would like to learn more intermediate to advance moves. I hope they come out with another DVD.",1471219200,4,487,4.136842105263158
6789242,2,B00P8E9H3E,Horrible!!! Skipped so bad could not even watch! Tried to email the company and they blew me off! Beware!!!!!,1467504000,,109,4.7894736842105265
6789243,3,B00P8E9H3E,Its interesting....i felt like for the money i paid it should have been more but its not bad.... i know how to do the dirty booty now lol,1465948800,,137,3.9285714285714284
6789244,4,B00P8E9H3E,Excellent guidance but the demonstrations could have been a little longer. Also the tutorials were to divided and could have been made to flow into each other more smoothly.,1464739200,4,173,5.0
6789245,1,B00P8E9H3E,Poor video quality and I was expecting more dances,1463356800,,50,4.666666666666667
6789246,1,B00P8E9H3E,cute girls but I was looking for more of a routine/combination maybe even a workout but this is very very basic. it should atleast have a dance off or something at the end. i would recomment booty lab to those looking for a great twerk and toning sessions all while learning sexxy moves,1463356800,4,286,4.415094339622642
6789247,5,B00P8E9H3E,Great dvd!  Clear step by step instructions and it will also give you a workout.  Perfect for learning new moves to spice things up with hubby or as fun activity for girl's night!,1458691200,2,179,4.393939393939394
6789248,5,B00P8E9H3E,LOVE LOVE LOVE!,1452729600,,15,4.333333333333333
6789249,1,B00P8E9H3E,"Was not what I thought it was ,it didn,t give a good enough description before buying and seems more like a hair commercial with one of them always fixing her hair ...put me right off
wouldn't recommend for a work out",1449100800,3,217,4.317073170731708
6789250,4,B00P8E9H3E,Really Good Tutorial Of How To Twerk. Played It At An All Girls Party For My Guest. It Was A Hit. Everyone wanted to know where to purchase.,1448841600,,140,4.035714285714286
6789251,1,B00P8E9H3E,"twerking burns calories, yes! but do I really need this dvd to show me how, NO!! and not to mention the numerous twerking thots running around who wants to duplicate that?? simply degrading SMH",1443657600,2,193,4.705882352941177
6789252,5,B00P8E9H3E,The dvd is a good one and it exceeded my expectations.  Every kind of twerk you want to learn in addition to breaking down each move.,1443139200,2,133,4.115384615384615
6789253,5,B00P8E9H3E,Perfect! Love it!,1442620800,,17,5.0
6789254,1,B00P8E9H3E,It's degrading to young black women...you all are pathetic...get a life or a job cuz twerking isn't a job,1442620800,3,105,4.578947368421052
6789255,5,B00P8E9H3E,It's really helpful and funny lessons! I like it!,1442448000,,49,4.555555555555555
6789256,4,B00P8E9H3E,Excellent and clear instruction but wish it had a continuous play mode rather than making you stop after each move and run thru the menus and each sub menu. Would have liked a longer demo and some combination moves demoed to try,1439942400,14,228,4.4523809523809526
6789257,3,B00P8E9H3E,Its a workout for sure because I feel it whenever I do it. My main issue is that its not a continuos play. So whenever I do one instead of it rolling into the next one it just takes me back to the menu and I have to it play again. Its too much,1439337600,12,243,3.5185185185185186
6789258,3,B00P8E9H3E,i did learn something but it was kind of awkward how they taught the moves.,1437696000,,75,4.066666666666666
6789259,5,B00P8E9H3E,"I'd been looking for a twerkout workout DVD and they have definitely nailed this one. I haven't used it a lot yet, but it is filled with step-by-step instructions and will work you out! Thanks and I look forward to other products from IDance Academy.",1436313600,,250,4.5777777777777775
6789260,5,B00P8E9H3E,"very easy instruction. These ladies give you step by step direction, then slowly, then real time. It is indeed a workout. There are different levels of twerking. easy (lazy twerk) to athletic (wall twerk) , so there is something for everybody. I wanted to learn to twerk just to see if I could. Not sure if I will ever twerk for anyone but, I CAN now if I want to. I feel empowered, I JUST LEARNED A NEW TRICK. It is an experience to be tried for both women and MEN.",1434931200,10,466,4.131868131868132
