,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,reviewYear,reviewLength,meaningfulWords,Title
1547252,A1YDS4TUIGDPUG,B00874WINI,Amazon Customer,"[0, 1]","It's been several months since I watched this, but all I can remember is that it was total waste of time and money.",1,Don't Waste Your Time,1378252800,"09 4, 2013",2013,115,"['been', 'several', 'months', 'watched', 'can', 'remember', 'was', 'total', 'waste', 'time', 'money']",N/A
1547253,A3TKHEN7QFYWUU,B00874WINI,Cavanaugh,"[0, 0]","Couldn't figure out what was going on. Don't waste your money. It's only 28 minutes long including credits. The premise might make a good movie, but not this effort.",1,Cavanaugh,1399680000,"05 10, 2014",2014,165,"['Could', ""n't"", 'figure', 'out', 'what', 'was', 'going', 'Do', ""n't"", 'waste', 'money', 'only', '28', 'minutes', 'long', 'including', 'credits', 'premise', 'might', 'make', 'good', 'movie', 'not', 'effort']",N/A
1547254,AE47V2IE05F78,B00874WINI,cherokee,"[1, 2]","WOULD BE NICE,BUT,THIS ONE IS A SPOOF ON TREK WORLD,POSSIBLE?WHO KNOWS?, WOULD BE NICE TO HAVE A BACKUP FOR HUMINITY",3,ANOTHER STAR TREK?,1367107200,"04 28, 2013",2013,116,"['WOULD', 'BE', 'NICE', 'BUT', 'THIS', 'ONE', 'SPOOF', 'ON', 'TREK', 'WORLD', 'POSSIBLE', 'WHO', 'KNOWS', 'WOULD', 'BE', 'NICE', 'TO', 'HAVE', 'A', 'BACKUP', 'FOR', 'HUMINITY']",N/A
1547255,A1I1U2M5KSPY1R,B00874WINI,crosscountryman,"[1, 2]","Well to start off with this film is much shorter than i expected.  And there is little CGI or special effects to back up the big hoopla in its description on Amazon!  It's ok, but nothing to get excited about!",3,Disappointingly Short!,1377129600,"08 22, 2013",2013,209,"['Well', 'start', 'off', 'film', 'much', 'shorter', 'i', 'expected', 'little', 'CGI', 'special', 'effects', 'back', 'up', 'big', 'hoopla', 'description', 'Amazon', 'ok', 'nothing', 'get', 'excited']",N/A
1547256,A30MSZNR77W8KV,B00874WINI,Donnie Motown,"[5, 6]",What caca. I don't understand how such garbage made it all the way to market. In high school the production would get an F.,1,"You're kidding, right?",1366675200,"04 23, 2013",2013,123,"['What', 'caca', 'do', ""n't"", 'understand', 'how', 'such', 'garbage', 'made', 'way', 'market', 'high', 'school', 'production', 'would', 'get', 'F']",N/A
1547257,A1Z494I294KTTB,B00874WINI,"John P. Dunn ""witkordingo""","[3, 4]","It would be wrong to call this a massive waste of time, after all, it is only twenty minutes of air time.  They're so bad it seems like you sat through a regular bad film.  Strongly suggest you save your $2 and more important, your 20 minutes...bad script, tepid acting, weak camera work, etc., etc.",1,Another bad 20 minute nothing film.,1376179200,"08 11, 2013",2013,299,"['would', 'be', 'wrong', 'call', 'massive', 'waste', 'time', 'only', 'twenty', 'minutes', 'air', 'time', ""'re"", 'so', 'bad', 'sat', 'regular', 'bad', 'film', 'Strongly', 'suggest', 'save', '2', 'more', 'important', '20', 'minutes', 'bad', 'script', 'tepid', 'acting', 'weak', 'camera', 'work', 'etc.', 'etc']",N/A
1547258,A7FHO0Y4D5JIU,B00874WINI,Nancy I. Lewis,"[0, 1]",This would have been much better had they made more of the stories. At least then we would have had more background into the story.,2,First world,1378944000,"09 12, 2013",2013,131,"['would', 'have', 'been', 'much', 'better', 'had', 'made', 'more', 'stories', 'least', 'then', 'would', 'have', 'had', 'more', 'background', 'story']",N/A
1547259,A19VGK6V3FHHIO,B00874WINI,"P. Lazaroff ""Book lover""","[0, 1]","I love watching movies, (I've even seen &#34;Q: The Winged Serpent&#34; 6 times!), but this twenty or so minute flop is short on everything a movie should be, at least in the opinion of this reviewer. Science fiction movies, if made since 2000 or thereabouts, should pay attention the science in their fiction, but this movie prefers to shuck all attempts at realism in order to demonstrate Mankind's vast ability to destroy itself. By now everyone is aware we are killing our planet through every possible means, the moon is NOT the place anyone with so much as an ort of knowledge would, and should, understand. Advanced humans from the future, able to zip about like Kirk using a teleporter, would not need spaceships, and they might even try just a little to help the human race continue existing before disaster strikes. Some secret concerning the Apollo moon missions comes to light and every single person on Earth is suddenly having to take a quarter-million mile journey to the moon to survive and live out their lives. Would the moon even hold all 8 billion of us? Not without HUGE warehousing and infrastructure - but that must be a problem for the other makers of movies, this one simply implies that some heavenly intervention is needed and supplied, with absolute disregard to the physics of the solution provided. And...what happened to the Earth anyway? I must have fallen asleep at the very second the plot was revealed - in a 20-minute movie there isn't more than a second to cause a one-star review!",1,Religion disguised as entertainment,1388188800,"12 28, 2013",2013,1518,"['love', 'watching', 'movies', ""'ve"", 'even', 'seen', '34', 'Q', 'Winged', 'Serpent', '34', '6', 'times', 'twenty', 'so', 'minute', 'flop', 'short', 'everything', 'movie', 'should', 'be', 'least', 'opinion', 'reviewer', 'Science', 'fiction', 'movies', 'made', '2000', 'thereabouts', 'should', 'pay', 'attention', 'science', 'fiction', 'movie', 'shuck', 'attempts', 'realism', 'order', 'demonstrate', 'Mankind', 'vast', 'ability', 'destroy', 'now', 'everyone', 'aware', 'are', 'killing', 'planet', 'possible', 'means', 'moon', 'NOT', 'place', 'anyone', 'so', 'much', 'ort', 'knowledge', 'would', 'should', 'understand', 'Advanced', 'humans', 'future', 'able', 'zip', 'Kirk', 'using', 'teleporter', 'would', 'not', 'need', 'spaceships', 'might', 'even', 'try', 'just', 'little', 'help', 'human', 'race', 'continue', 'existing', 'disaster', 'strikes', 'secret', 'concerning', 'Apollo', 'moon', 'missions', 'light', 'single', 'person', 'Earth', 'suddenly', 'having', 'take', 'quarter-million', 'mile', 'journey', 'moon', 'survive', 'live', 'out', 'lives', 'Would', 'moon', 'even', 'hold', '8', 'billion', 'Not', 'HUGE', 'warehousing', 'infrastructure', 'must', 'be', 'problem', 'other', 'makers', 'movies', 'one', 'simply', 'heavenly', 'intervention', 'needed', 'supplied', 'absolute', 'disregard', 'physics', 'solution', 'provided', 'what', 'happened', 'Earth', 'anyway', 'must', 'have', 'fallen', 'asleep', 'very', 'second', 'plot', 'was', 'revealed', '20-minute', 'movie', ""n't"", 'more', 'second', 'cause', 'one-star', 'review']",N/A
1547260,ASPQNPW4NAHQ8,B00874WINI,poogymom,"[1, 2]","but with some polish and touch-ups, this concept just might make a great movie.  Personally, I think it has potential if someone good with making movies got a hold of it.",3,Odd little movie...,1361491200,"02 22, 2013",2013,170,"['polish', 'touch-ups', 'concept', 'just', 'might', 'make', 'great', 'movie', 'Personally', 'think', 'potential', 'someone', 'good', 'making', 'movies', 'got', 'hold']",N/A
1547261,A2XDS9OZ9TD001,B00874WINI,"Ray Macmeeken ""Ray MacMeeken""","[6, 7]",The show is about 20 minutes long and set into the future. Aliens that are going to take over the Earth (I think) but the show barely has time to introduce the cast never mind have a plot that can develop at all.  It's possible it would have been a good show but you'll never know with a 20 minute pilot for TV that never went anywhere.  Honestly don't waste you time or money on this!,2,Was this a pilot that never made it!,1360368000,"02 9, 2013",2013,385,"['show', '20', 'minutes', 'long', 'set', 'future', 'Aliens', 'are', 'going', 'take', 'over', 'Earth', 'think', 'show', 'barely', 'time', 'introduce', 'cast', 'never', 'mind', 'have', 'plot', 'can', 'develop', 'possible', 'would', 'have', 'been', 'good', 'show', ""'ll"", 'never', 'know', '20', 'minute', 'pilot', 'TV', 'never', 'went', 'anywhere', 'Honestly', 'do', ""n't"", 'waste', 'time', 'money']",N/A
